"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
2020-02-27,1,0,1,0,13,9,13,61,0,0,0,64,1,1,0,0,1
2020-02-28,0,1,0,1,14,10,14,65,0,0,0,68,1,1,1,1,1
2020-02-29,1,0,1,0,15,10,15,65,0,0,0,69,1,1,1,1,2
2020-03-01,2,0,2,0,17,11,17,72,0,0,1,76,2,2,1,1,4
2020-03-02,0,0,0,0,16,10,17,83,0,0,1,87,0,0,1,1,4
2020-03-03,2,0,2,0,18,10,19,90,0,0,1,95,2,2,1,1,6
2020-03-04,3,0,3,0,21,12,22,102,0,2,1,108,3,3,1,1,9
2020-03-05,1,1,1,1,21,14,24,111,0,2,1,119,2,2,2,2,10
2020-03-06,4,0,4,0,24,17,28,129,0,2,2,138,4,4,2,2,14
2020-03-07,3,0,3,0,26,17,31,137,0,3,1,146,3,3,2,2,17
2020-03-08,5,0,5,0,32,21,36,155,2,3,1,166,5,5,2,2,22
2020-03-09,6,2,6,2,38,22,44,180,2,3,1,196,8,8,4,4,28
2020-03-10,10,1,10,1,47,25,55,203,2,3,2,225,11,11,5,5,38
2020-03-11,9,0,9,0,54,26,64,239,4,3,2,268,9,9,5,5,47
2020-03-12,23,0,23,0,74,32,87,282,5,3,2,319,23,23,5,5,70
2020-03-13,13,0,13,0,84,35,100,351,5,4,2,397,13,13,5,5,83
2020-03-14,21,0,21,0,103,44,121,390,5,7,5,451,21,21,5,5,104
2020-03-15,28,1,28,1,127,51,150,438,7,7,6,522,29,29,6,6,132
2020-03-16,33,0,33,0,157,57,183,571,12,8,6,676,33,33,6,6,165
2020-03-17,35,0,35,0,185,60,218,655,14,8,9,815,35,35,6,6,200
2020-03-18,56,0,56,0,236,65,274,783,17,12,10,992,56,56,6,6,256
2020-03-19,66,2,66,2,296,70,342,992,25,12,12,1260,68,68,8,8,322
2020-03-20,82,1,82,1,367,71,425,1165,30,14,17,1504,83,83,9,9,404
2020-03-21,81,3,81,3,437,70,509,1245,41,16,27,1685,84,84,12,12,485
2020-03-22,74,1,74,1,488,71,584,1347,47,18,30,1908,75,75,13,13,559
2020-03-23,97,3,97,3,578,71,685,1674,64,21,42,2344,100,100,16,16,656
2020-03-24,111,1,111,1,657,73,797,1927,74,25,47,2753,112,112,17,17,767
2020-03-25,120,2,120,2,758,74,918,2145,85,31,54,3167,122,122,19,19,887
2020-03-26,111,4,111,4,845,74,1033,2341,103,41,57,3591,115,115,23,23,998
2020-03-27,114,1,114,1,929,74,1150,2602,117,47,74,4128,115,115,24,24,1112
2020-03-28,102,2,102,2,993,74,1254,2540,135,51,90,4402,104,104,26,26,1214
2020-03-29,91,2,91,2,1042,74,1347,2493,160,61,103,4628,93,93,28,28,1305
2020-03-30,127,2,127,2,1126,74,1476,2639,180,69,122,5028,129,129,30,30,1432
2020-03-31,112,1,112,1,1193,74,1589,2566,214,86,132,5317,113,113,31,31,1544
2020-04-01,75,2,75,2,1209,75,1665,2470,238,104,142,5622,77,77,33,33,1619
2020-04-02,96,2,96,2,1252,75,1763,2447,260,119,153,5952,98,98,35,35,1715
2020-04-03,77,0,77,0,1279,75,1840,2453,292,140,161,6301,77,77,35,35,1792
2020-04-04,64,3,64,3,1285,74,1907,2242,311,154,177,6466,67,67,38,38,1856
2020-04-05,75,3,75,3,1312,75,1986,2193,335,163,197,6664,78,78,41,41,1931
2020-04-06,61,1,61,1,1319,75,2048,2313,355,187,210,7002,62,62,42,42,1992
2020-04-07,60,2,60,2,1321,76,2110,2172,383,211,240,7218,62,62,44,44,2052
2020-04-08,58,0,58,0,1290,76,2168,2033,400,236,251,7419,58,58,44,44,2110
2020-04-09,52,1,52,1,1287,76,2221,1857,412,263,257,7604,53,53,45,45,2162
2020-04-10,49,1,49,1,1295,75,2272,1768,440,290,264,7814,50,50,46,46,2211
2020-04-11,28,2,28,2,1263,75,2302,1581,455,311,283,7945,30,30,48,48,2239
2020-04-12,33,1,33,1,1244,75,2336,1525,470,329,311,8096,34,34,49,49,2272
2020-04-13,45,1,45,1,1228,75,2381,1517,491,344,335,8260,46,46,50,50,2317
2020-04-14,35,2,35,2,1205,76,2418,1529,503,394,328,8429,37,37,52,52,2352
2020-04-15,24,1,24,1,1180,76,2443,1442,519,448,327,8546,25,25,53,53,2376
2020-04-16,28,2,28,2,1147,76,2473,1332,538,499,311,8663,30,30,55,55,2404
2020-04-17,25,1,25,1,1116,77,2499,1290,556,547,309,8801,26,26,56,56,2429
2020-04-18,19,0,19,0,1071,76,2518,1148,567,570,326,8874,19,19,56,56,2448
2020-04-19,20,1,20,1,1041,76,2538,1123,586,576,350,8954,21,21,57,57,2468
2020-04-20,26,1,26,1,1020,76,2565,1161,605,629,337,9058,27,27,58,58,2494
2020-04-21,23,0,23,0,984,76,2588,1114,625,682,336,9172,23,23,58,58,2517
2020-04-22,15,0,15,0,926,77,2603,1034,642,728,332,9270,15,15,58,58,2532
2020-04-23,16,0,16,0,884,77,2619,992,654,775,310,9383,16,16,58,58,2548
2020-04-24,18,1,18,1,867,76,2638,935,666,840,275,9468,19,19,59,59,2566
2020-04-25,14,0,14,0,836,76,2652,806,681,856,284,9522,14,14,59,59,2580
2020-04-26,13,0,13,0,808,76,2665,778,690,866,297,9577,13,13,59,59,2593
2020-04-27,14,0,14,0,787,76,2679,763,701,875,314,9643,14,14,59,59,2607
2020-04-28,14,1,14,1,766,76,2695,780,707,926,298,9739,15,15,60,60,2621
2020-04-29,12,0,12,0,738,76,2707,721,713,963,297,9800,12,12,60,60,2633
2020-04-30,17,2,17,2,715,76,2726,696,726,1005,283,9869,19,19,62,62,2650
2020-05-01,9,0,9,0,680,76,2735,642,728,1044,287,9918,9,9,62,62,2659
2020-05-02,9,2,9,2,642,76,2746,559,737,1059,287,9951,11,11,64,64,2668
2020-05-03,11,0,11,0,628,76,2757,543,742,1066,302,9987,11,11,64,64,2679
2020-05-04,11,2,11,2,618,76,2769,592,748,1109,296,10057,13,13,66,66,2690
2020-05-05,3,0,3,0,576,76,2772,525,753,1124,309,10088,3,3,66,66,2693
2020-05-06,7,0,7,0,550,73,2779,539,759,1161,302,10153,7,7,66,66,2700
2020-05-07,9,1,9,1,527,72,2789,513,767,1201,295,10200,10,10,67,67,2709
2020-05-08,7,1,7,1,496,72,2797,512,772,1238,280,10274,8,8,68,68,2716
2020-05-09,5,0,5,0,474,72,2802,464,777,1246,289,10305,5,5,68,68,2721
2020-05-10,4,0,4,0,455,72,2806,446,778,1249,298,10335,4,4,68,68,2725
2020-05-11,7,1,7,1,449,73,2814,475,785,1290,293,10393,8,8,69,69,2732
2020-05-12,2,0,2,0,407,71,2816,446,788,1332,269,10435,2,2,69,69,2734
2020-05-13,3,1,3,1,391,71,2820,421,793,1367,267,10485,4,4,70,70,2737
2020-05-14,8,1,8,1,365,71,2829,386,797,1394,253,10514,9,9,71,71,2745
2020-05-15,3,1,3,1,349,71,2833,365,804,1430,230,10553,4,4,72,72,2748
2020-05-16,7,1,7,1,334,70,2841,322,806,1439,230,10571,8,8,73,73,2755
2020-05-17,4,0,4,0,327,70,2845,336,807,1443,234,10606,4,4,73,73,2759
2020-05-18,4,0,4,0,322,70,2849,368,807,1476,236,10648,4,4,73,73,2763
2020-05-19,1,1,1,1,289,67,2851,344,809,1508,215,10673,2,2,74,74,2764
2020-05-20,2,0,2,0,278,66,2853,331,815,1537,202,10711,2,2,74,74,2766
2020-05-21,2,0,2,0,258,66,2855,297,819,1542,208,10725,2,2,74,74,2768
2020-05-22,4,0,4,0,247,65,2859,327,822,1575,191,10768,4,4,74,74,2772
2020-05-23,4,0,4,0,232,64,2863,291,823,1578,195,10787,4,4,74,74,2776
2020-05-24,7,0,7,0,231,64,2870,283,824,1578,205,10811,7,7,74,74,2783
2020-05-25,1,0,1,0,221,64,2871,318,825,1601,209,10862,1,1,74,74,2784
2020-05-26,4,0,4,0,198,65,2875,312,829,1622,200,10894,4,4,74,74,2788
2020-05-27,3,1,3,1,184,61,2879,282,830,1645,185,10916,4,4,75,75,2791
2020-05-28,1,0,1,0,176,60,2880,261,832,1676,165,10935,1,1,75,75,2792
2020-05-29,1,2,1,2,166,59,2883,263,835,1697,152,10966,3,3,77,77,2793
2020-05-30,3,0,3,0,157,58,2886,246,835,1704,146,10987,3,3,77,77,2796
2020-05-31,3,0,3,0,159,58,2889,241,835,1704,153,11005,3,3,77,77,2799
2020-06-01,5,0,5,0,157,59,2894,245,838,1704,156,11022,5,5,77,77,2804
2020-06-02,1,0,1,0,152,59,2895,267,839,1728,150,11058,1,1,77,77,2805
2020-06-03,5,0,5,0,138,56,2900,259,844,1749,133,11077,5,5,77,77,2810
2020-06-04,5,1,5,1,136,57,2906,244,847,1769,116,11098,6,6,78,78,2815
2020-06-05,3,0,3,0,133,55,2909,227,847,1780,108,11116,3,3,78,78,2818
2020-06-06,2,0,2,0,131,55,2911,193,848,1782,109,11123,2,2,78,78,2820
2020-06-07,3,0,3,0,130,55,2914,193,848,1784,109,11137,3,3,78,78,2823
2020-06-08,0,0,0,0,128,55,2914,193,848,1801,101,11154,0,0,78,78,2823
2020-06-09,2,0,2,0,121,54,2916,173,849,1814,93,11169,2,2,78,78,2825
2020-06-10,2,0,2,0,117,53,2918,157,850,1826,84,11178,2,2,78,78,2827
2020-06-11,1,0,1,0,113,53,2919,161,850,1838,77,11198,1,1,78,78,2828
2020-06-12,3,0,3,0,110,51,2922,152,851,1848,71,11208,3,3,78,78,2831
2020-06-13,2,0,2,0,108,49,2924,133,852,1848,71,11214,2,2,78,78,2833
2020-06-14,0,0,0,0,107,48,2924,132,854,1850,69,11222,0,0,78,78,2833
2020-06-15,1,0,1,0,106,48,2925,135,855,1868,61,11230,1,1,78,78,2834
2020-06-16,2,0,2,0,97,47,2927,135,858,1873,61,11244,2,2,78,78,2836
2020-06-17,0,0,0,0,88,44,2927,127,860,1880,59,11255,0,0,78,78,2836
2020-06-18,1,0,1,0,81,43,2928,128,861,1887,60,11268,1,1,78,78,2837
2020-06-19,0,0,0,0,74,43,2928,124,862,1895,52,11277,0,0,78,78,2837
2020-06-20,2,0,2,0,74,43,2930,105,863,1896,55,11282,2,2,78,78,2839
2020-06-21,0,0,0,0,70,41,2930,106,864,1896,55,11293,0,0,78,78,2839
2020-06-22,3,0,3,0,72,43,2933,109,865,1900,58,11305,3,3,78,78,2842
2020-06-23,1,0,1,0,65,40,2934,110,866,1907,55,11315,1,1,78,78,2843
2020-06-24,1,0,1,0,61,39,2935,109,867,1913,50,11330,1,1,78,78,2844
2020-06-25,0,1,0,1,60,37,2936,117,867,1919,50,11345,1,1,79,79,2844
2020-06-26,0,0,0,0,54,34,2936,114,868,1923,50,11352,0,0,79,79,2844
2020-06-27,0,0,0,0,49,32,2936,93,869,1923,53,11356,0,0,79,79,2844
2020-06-28,0,0,0,0,45,31,2936,95,869,1923,53,11364,0,0,79,79,2844
2020-06-29,0,0,0,0,45,31,2936,104,869,1928,50,11374,0,0,79,79,2844
2020-06-30,2,0,2,0,45,31,2938,90,869,1935,46,11379,2,2,79,79,2846
2020-07-01,0,0,0,0,41,28,2938,88,869,1940,42,11388,0,0,79,79,2846
2020-07-02,2,1,2,1,43,31,2941,81,870,1944,40,11391,3,3,80,80,2848
2020-07-03,0,0,0,0,40,30,2941,81,870,1954,30,11399,0,0,80,80,2848
2020-07-04,1,0,1,0,41,30,2942,71,870,1954,32,11401,1,1,80,80,2849
2020-07-05,0,0,0,0,39,28,2942,74,870,1955,32,11407,0,0,80,80,2849
2020-07-06,0,0,0,0,38,27,2942,78,871,1960,29,11413,0,0,80,80,2849
2020-07-07,1,0,1,0,36,26,2943,80,872,1962,29,11420,1,1,80,80,2850
2020-07-08,2,0,2,0,33,26,2945,78,872,1967,25,11426,2,2,80,80,2852
2020-07-09,1,0,1,0,33,25,2946,78,872,1971,21,11434,1,1,80,80,2853
2020-07-10,1,0,1,0,34,25,2947,88,872,1971,22,11445,1,1,80,80,2854
2020-07-11,0,0,0,0,32,23,2947,80,872,1971,22,11448,0,0,80,80,2854
2020-07-12,1,0,1,0,33,23,2948,80,873,1973,21,11451,1,1,80,80,2855
2020-07-13,0,0,0,0,32,23,2948,87,874,1974,22,11460,0,0,80,80,2855
2020-07-14,0,0,0,0,29,23,2948,88,874,1975,22,11469,0,0,80,80,2855
2020-07-15,1,0,1,0,29,23,2949,81,874,1977,22,11474,1,1,80,80,2856
2020-07-16,1,0,1,0,28,23,2950,77,874,1982,17,11481,1,1,80,80,2857
2020-07-17,0,0,0,0,28,22,2950,75,874,1982,18,11487,0,0,80,80,2857
2020-07-18,0,0,0,0,27,22,2950,82,874,1982,18,11500,0,0,80,80,2857
2020-07-19,1,0,1,0,28,22,2951,85,874,1982,19,11508,1,1,80,80,2858
2020-07-20,0,1,0,1,28,23,2952,88,875,1987,15,11515,1,1,81,81,2858
2020-07-21,2,2,2,2,30,24,2955,88,875,1989,16,11525,4,4,83,83,2860
2020-07-22,1,0,1,0,30,23,2956,77,876,1993,14,11529,1,1,83,83,2861
2020-07-23,1,0,1,0,27,21,2957,83,876,1995,14,11543,1,1,83,83,2862
2020-07-24,1,0,1,0,25,19,2958,81,876,1999,14,11552,1,1,83,83,2863
2020-07-25,1,0,1,0,22,19,2959,84,876,2000,15,11564,1,1,83,83,2864
2020-07-26,3,0,3,0,23,20,2962,86,876,2000,15,11568,3,3,83,83,2867
2020-07-27,3,0,3,0,26,21,2965,94,876,2002,13,11578,3,3,83,83,2870
2020-07-28,0,0,0,0,26,21,2965,97,876,2003,12,11590,0,0,83,83,2870
2020-07-29,0,0,0,0,25,21,2965,88,877,2005,12,11593,0,0,83,83,2870
2020-07-30,3,0,3,0,27,22,2968,92,877,2007,10,11610,3,3,83,83,2873
2020-07-31,4,0,4,0,30,24,2972,96,879,2007,9,11620,4,4,83,83,2877
2020-08-01,2,0,2,0,31,24,2974,97,879,2008,9,11630,2,2,83,83,2879
2020-08-02,2,0,2,0,32,24,2976,107,879,2008,9,11642,2,2,83,83,2881
2020-08-03,3,0,3,0,35,24,2979,117,879,2008,10,11659,3,3,83,83,2884
2020-08-04,3,0,3,0,37,26,2982,110,880,2009,11,11668,3,3,83,83,2887
2020-08-05,2,0,2,0,36,25,2984,105,880,2012,8,11678,2,2,83,83,2889
2020-08-06,3,0,3,0,39,27,2987,104,881,2013,7,11688,3,3,83,83,2892
2020-08-07,1,0,1,0,39,27,2988,111,881,2014,6,11704,1,1,83,83,2893
2020-08-08,1,0,1,0,40,28,2989,118,881,2014,7,11723,1,1,83,83,2894
2020-08-09,5,1,5,1,45,32,2995,131,883,2015,10,11742,6,6,84,84,2899
2020-08-10,4,0,4,0,43,32,2998,141,883,2016,10,11761,4,4,84,84,2903
