Version,Date_of_report,Date_of_statistics,Populatie,Region_level,Region_code,Region_name,Birth_year,Vaccination_coverage_partly,Vaccination_coverage_completed,Age_group
4,2022-07-27T10:30:00Z,2022-07-18,21364,Gemeente,GM0085,Ooststellingwerf,<2005,84,83,18+
4,2022-07-27T10:30:00Z,2022-07-18,1725,Gemeente,GM0085,Ooststellingwerf,2005-2010,58,56,12-17
4,2022-07-27T10:30:00Z,2022-07-18,26542,Gemeente,GM0086,Opsterland,<=2010,81,80,12+
4,2022-07-27T10:30:00Z,2022-07-18,24369,Gemeente,GM0086,Opsterland,<2005,83,82,18+
4,2022-07-27T10:30:00Z,2022-07-18,2173,Gemeente,GM0086,Opsterland,2005-2010,55,53,12-17
4,2022-07-27T10:30:00Z,2022-07-18,913,Gemeente,GM0088,Schiermonnikoog,<=2010,9999,9999,12+
4,2022-07-27T10:30:00Z,2022-07-18,872,Gemeente,GM0088,Schiermonnikoog,<2005,89,89,18+
4,2022-07-27T10:30:00Z,2022-07-18,41,Gemeente,GM0088,Schiermonnikoog,2005-2010,9999,9999,12-17
4,2022-07-27T10:30:00Z,2022-07-18,49463,Gemeente,GM0090,Smallingerland,<=2010,79,78,12+
4,2022-07-27T10:30:00Z,2022-07-18,45412,Gemeente,GM0090,Smallingerland,<2005,81,80,18+
4,2022-07-27T10:30:00Z,2022-07-18,4051,Gemeente,GM0090,Smallingerland,2005-2010,53,51,12-17
4,2022-07-27T10:30:00Z,2022-07-18,4506,Gemeente,GM0093,Terschelling,<=2010,89,89,12+
4,2022-07-27T10:30:00Z,2022-07-18,4253,Gemeente,GM0093,Terschelling,<2005,91,90,18+
4,2022-07-27T10:30:00Z,2022-07-18,253,Gemeente,GM0093,Terschelling,2005-2010,70,65,12-17
4,2022-07-27T10:30:00Z,2022-07-18,1210,Gemeente,GM0096,Vlieland,<=2010,82,81,12+
4,2022-07-27T10:30:00Z,2022-07-18,1149,Gemeente,GM0096,Vlieland,<2005,83,81,18+
4,2022-07-27T10:30:00Z,2022-07-18,61,Gemeente,GM0096,Vlieland,2005-2010,75,72,12-17
4,2022-07-27T10:30:00Z,2022-07-18,23431,Gemeente,GM0098,Weststellingwerf,<=2010,82,81,12+
4,2022-07-27T10:30:00Z,2022-07-18,21688,Gemeente,GM0098,Weststellingwerf,<2005,84,83,18+
4,2022-07-27T10:30:00Z,2022-07-18,1743,Gemeente,GM0098,Weststellingwerf,2005-2010,58,56,12-17
4,2022-07-27T10:30:00Z,2022-07-18,61329,Gemeente,GM0106,Assen,<=2010,85,84,12+
4,2022-07-27T10:30:00Z,2022-07-18,56229,Gemeente,GM0106,Assen,<2005,87,86,18+
4,2022-07-27T10:30:00Z,2022-07-18,5100,Gemeente,GM0106,Assen,2005-2010,66,64,12-17
4,2022-07-27T10:30:00Z,2022-07-18,31894,Gemeente,GM0109,Coevorden,<=2010,86,85,12+
4,2022-07-27T10:30:00Z,2022-07-18,29518,Gemeente,GM0109,Coevorden,<2005,88,87,18+
4,2022-07-27T10:30:00Z,2022-07-18,2376,Gemeente,GM0109,Coevorden,2005-2010,64,61,12-17
4,2022-07-27T10:30:00Z,2022-07-18,97292,Gemeente,GM0114,Emmen,<=2010,84,82,12+
4,2022-07-27T10:30:00Z,2022-07-18,90203,Gemeente,GM0114,Emmen,<2005,86,84,18+
4,2022-07-27T10:30:00Z,2022-07-18,7089,Gemeente,GM0114,Emmen,2005-2010,61,58,12-17
4,2022-07-27T10:30:00Z,2022-07-18,49605,Gemeente,GM0118,Hoogeveen,<=2010,80,78,12+
4,2022-07-27T10:30:00Z,2022-07-18,45533,Gemeente,GM0118,Hoogeveen,<2005,82,81,18+
4,2022-07-27T10:30:00Z,2022-07-18,4072,Gemeente,GM0118,Hoogeveen,2005-2010,54,52,12-17
4,2022-07-27T10:30:00Z,2022-07-18,31058,Gemeente,GM0119,Meppel,<=2010,84,83,12+
4,2022-07-27T10:30:00Z,2022-07-18,28424,Gemeente,GM0119,Meppel,<2005,86,85,18+
4,2022-07-27T10:30:00Z,2022-07-18,2634,Gemeente,GM0119,Meppel,2005-2010,65,62,12-17
4,2022-07-27T10:30:00Z,2022-07-18,65425,Gemeente,GM0141,Almelo,<=2010,80,78,12+
4,2022-07-27T10:30:00Z,2022-07-18,60171,Gemeente,GM0141,Almelo,<2005,82,80,18+
4,2022-07-27T10:30:00Z,2022-07-18,5254,Gemeente,GM0141,Almelo,2005-2010,57,55,12-17
4,2022-07-27T10:30:00Z,2022-07-18,21118,Gemeente,GM0147,Borne,<=2010,89,88,12+
4,2022-07-27T10:30:00Z,2022-07-18,19407,Gemeente,GM0147,Borne,<2005,90,89,18+
4,2022-07-27T10:30:00Z,2022-07-18,1711,Gemeente,GM0147,Borne,2005-2010,69,67,12-17
4,2022-07-27T10:30:00Z,2022-07-18,25751,Gemeente,GM0148,Dalfsen,<=2010,88,87,12+
4,2022-07-27T10:30:00Z,2022-07-18,23592,Gemeente,GM0148,Dalfsen,<2005,90,89,18+
4,2022-07-27T10:30:00Z,2022-07-18,2159,Gemeente,GM0148,Dalfsen,2005-2010,68,66,12-17
4,2022-07-27T10:30:00Z,2022-07-18,90188,Gemeente,GM0150,Deventer,<=2010,84,83,12+
4,2022-07-27T10:30:00Z,2022-07-18,83078,Gemeente,GM0150,Deventer,<2005,86,85,18+
4,2022-07-27T10:30:00Z,2022-07-18,7110,Gemeente,GM0150,Deventer,2005-2010,64,61,12-17
4,2022-07-27T10:30:00Z,2022-07-18,143473,Gemeente,GM0153,Enschede,<=2010,78,77,12+
4,2022-07-27T10:30:00Z,2022-07-18,133313,Gemeente,GM0153,Enschede,<2005,80,79,18+
4,2022-07-27T10:30:00Z,2022-07-18,10160,Gemeente,GM0153,Enschede,2005-2010,54,52,12-17
4,2022-07-27T10:30:00Z,2022-07-18,21826,Gemeente,GM0158,Haaksbergen,<=2010,88,87,12+
4,2022-07-27T10:30:00Z,2022-07-18,20127,Gemeente,GM0158,Haaksbergen,<2005,89,88,18+
4,2022-07-27T10:30:00Z,2022-07-18,1699,Gemeente,GM0158,Haaksbergen,2005-2010,71,69,12-17
4,2022-07-27T10:30:00Z,2022-07-18,54336,Gemeente,GM0160,Hardenberg,<=2010,86,85,12+
4,2022-07-27T10:30:00Z,2022-07-18,49670,Gemeente,GM0160,Hardenberg,<2005,88,87,18+
4,2022-07-27T10:30:00Z,2022-07-18,4666,Gemeente,GM0160,Hardenberg,2005-2010,64,62,12-17
4,2022-07-27T10:30:00Z,2022-07-18,32108,Gemeente,GM0163,Hellendoorn,<=2010,89,88,12+
4,2022-07-27T10:30:00Z,2022-07-18,29481,Gemeente,GM0163,Hellendoorn,<2005,90,89,18+
4,2022-07-27T10:30:00Z,2022-07-18,2627,Gemeente,GM0163,Hellendoorn,2005-2010,70,69,12-17
4,2022-07-27T10:30:00Z,2022-07-18,73523,Gemeente,GM0164,Hengelo,<=2010,83,82,12+
4,2022-07-27T10:30:00Z,2022-07-18,67964,Gemeente,GM0164,Hengelo,<2005,85,84,18+
4,2022-07-27T10:30:00Z,2022-07-18,5559,Gemeente,GM0164,Hengelo,2005-2010,61,60,12-17
4,2022-07-27T10:30:00Z,2022-07-18,47492,Gemeente,GM0166,Kampen,<=2010,79,78,12+
4,2022-07-27T10:30:00Z,2022-07-18,43064,Gemeente,GM0166,Kampen,<2005,82,81,18+
4,2022-07-27T10:30:00Z,2022-07-18,4428,Gemeente,GM0166,Kampen,2005-2010,54,52,12-17
4,2022-07-27T10:30:00Z,2022-07-18,20756,Gemeente,GM0168,Losser,<=2010,88,86,12+
4,2022-07-27T10:30:00Z,2022-07-18,19160,Gemeente,GM0168,Losser,<2005,89,88,18+
4,2022-07-27T10:30:00Z,2022-07-18,1596,Gemeente,GM0168,Losser,2005-2010,68,67,12-17
4,2022-07-27T10:30:00Z,2022-07-18,42360,Gemeente,GM0171,Noordoostpolder,<=2010,76,75,12+
4,2022-07-27T10:30:00Z,2022-07-18,38683,Gemeente,GM0171,Noordoostpolder,<2005,79,78,18+
4,2022-07-27T10:30:00Z,2022-07-18,3677,Gemeente,GM0171,Noordoostpolder,2005-2010,52,50,12-17
4,2022-07-27T10:30:00Z,2022-07-18,28533,Gemeente,GM0173,Oldenzaal,<=2010,88,87,12+
4,2022-07-27T10:30:00Z,2022-07-18,26087,Gemeente,GM0173,Oldenzaal,<2005,90,89,18+
4,2022-07-27T10:30:00Z,2022-07-18,2446,Gemeente,GM0173,Oldenzaal,2005-2010,69,67,12-17
4,2022-07-27T10:30:00Z,2022-07-18,16500,Gemeente,GM0175,Ommen,<=2010,86,84,12+
4,2022-07-27T10:30:00Z,2022-07-18,15126,Gemeente,GM0175,Ommen,<2005,87,86,18+
4,2022-07-27T10:30:00Z,2022-07-18,1374,Gemeente,GM0175,Ommen,2005-2010,66,65,12-17
4,2022-07-27T10:30:00Z,2022-07-18,33895,Gemeente,GM0177,Raalte,<=2010,92,91,12+
4,2022-07-27T10:30:00Z,2022-07-18,31302,Gemeente,GM0177,Raalte,<2005,93,92,18+
4,2022-07-27T10:30:00Z,2022-07-18,2593,Gemeente,GM0177,Raalte,2005-2010,75,72,12-17
4,2022-07-27T10:30:00Z,2022-07-18,14547,Gemeente,GM0180,Staphorst,<=2010,56,55,12+
4,2022-07-27T10:30:00Z,2022-07-18,12957,Gemeente,GM0180,Staphorst,<2005,60,59,18+
4,2022-07-27T10:30:00Z,2022-07-18,1590,Gemeente,GM0180,Staphorst,2005-2010,28,27,12-17
4,2022-07-27T10:30:00Z,2022-07-18,18998,Gemeente,GM0183,Tubbergen,<=2010,90,89,12+
4,2022-07-27T10:30:00Z,2022-07-18,17417,Gemeente,GM0183,Tubbergen,<2005,92,90,18+
4,2022-07-27T10:30:00Z,2022-07-18,1581,Gemeente,GM0183,Tubbergen,2005-2010,72,71,12-17
4,2022-07-27T10:30:00Z,2022-07-18,17274,Gemeente,GM0184,Urk,<=2010,30,30,12+
4,2022-07-27T10:30:00Z,2022-07-18,14871,Gemeente,GM0184,Urk,<2005,34,33,18+
4,2022-07-27T10:30:00Z,2022-07-18,2403,Gemeente,GM0184,Urk,2005-2010,9,9,12-17
4,2022-07-27T10:30:00Z,2022-07-18,21734,Gemeente,GM0189,Wierden,<=2010,88,87,12+
4,2022-07-27T10:30:00Z,2022-07-18,19856,Gemeente,GM0189,Wierden,<2005,90,89,18+
4,2022-07-27T10:30:00Z,2022-07-18,1878,Gemeente,GM0189,Wierden,2005-2010,67,65,12-17
4,2022-07-27T10:30:00Z,2022-07-18,114737,Gemeente,GM0193,Zwolle,<=2010,85,84,12+
4,2022-07-27T10:30:00Z,2022-07-18,105243,Gemeente,GM0193,Zwolle,<2005,86,86,18+
4,2022-07-27T10:30:00Z,2022-07-18,9494,Gemeente,GM0193,Zwolle,2005-2010,65,63,12-17
4,2022-07-27T10:30:00Z,2022-07-18,24247,Gemeente,GM0197,Aalten,<=2010,88,87,12+
4,2022-07-27T10:30:00Z,2022-07-18,22274,Gemeente,GM0197,Aalten,<2005,90,89,18+
4,2022-07-27T10:30:00Z,2022-07-18,1973,Gemeente,GM0197,Aalten,2005-2010,73,68,12-17
4,2022-07-27T10:30:00Z,2022-07-18,147207,Gemeente,GM0200,Apeldoorn,<=2010,82,81,12+
4,2022-07-27T10:30:00Z,2022-07-18,136121,Gemeente,GM0200,Apeldoorn,<2005,84,83,18+
4,2022-07-27T10:30:00Z,2022-07-18,11086,Gemeente,GM0200,Apeldoorn,2005-2010,61,59,12-17
4,2022-07-27T10:30:00Z,2022-07-18,146087,Gemeente,GM0202,Arnhem,<=2010,79,78,12+
4,2022-07-27T10:30:00Z,2022-07-18,135540,Gemeente,GM0202,Arnhem,<2005,81,80,18+
4,2022-07-27T10:30:00Z,2022-07-18,10547,Gemeente,GM0202,Arnhem,2005-2010,57,55,12-17
4,2022-07-27T10:30:00Z,2022-07-18,50887,Gemeente,GM0203,Barneveld,<=2010,68,67,12+
4,2022-07-27T10:30:00Z,2022-07-18,45806,Gemeente,GM0203,Barneveld,<2005,71,70,18+
4,2022-07-27T10:30:00Z,2022-07-18,5081,Gemeente,GM0203,Barneveld,2005-2010,39,38,12-17
4,2022-07-27T10:30:00Z,2022-07-18,23247,Gemeente,GM0209,Beuningen,<=2010,90,89,12+
4,2022-07-27T10:30:00Z,2022-07-18,21636,Gemeente,GM0209,Beuningen,<2005,91,90,18+
4,2022-07-27T10:30:00Z,2022-07-18,1611,Gemeente,GM0209,Beuningen,2005-2010,73,70,12-17
4,2022-07-27T10:30:00Z,2022-07-18,18966,Gemeente,GM0213,Brummen,<=2010,87,86,12+
4,2022-07-27T10:30:00Z,2022-07-18,17676,Gemeente,GM0213,Brummen,<2005,89,87,18+
4,2022-07-27T10:30:00Z,2022-07-18,1290,Gemeente,GM0213,Brummen,2005-2010,67,62,12-17
4,2022-07-27T10:30:00Z,2022-07-18,24312,Gemeente,GM0214,Buren,<=2010,84,83,12+
4,2022-07-27T10:30:00Z,2022-07-18,22425,Gemeente,GM0214,Buren,<2005,85,85,18+
4,2022-07-27T10:30:00Z,2022-07-18,1887,Gemeente,GM0214,Buren,2005-2010,62,59,12-17
4,2022-07-27T10:30:00Z,2022-07-18,25745,Gemeente,GM0216,Culemborg,<=2010,84,83,12+
4,2022-07-27T10:30:00Z,2022-07-18,23659,Gemeente,GM0216,Culemborg,<2005,86,85,18+
4,2022-07-27T10:30:00Z,2022-07-18,2086,Gemeente,GM0216,Culemborg,2005-2010,61,59,12-17
4,2022-07-27T10:30:00Z,2022-07-18,10122,Gemeente,GM0221,Doesburg,<=2010,85,84,12+
4,2022-07-27T10:30:00Z,2022-07-18,9429,Gemeente,GM0221,Doesburg,<2005,87,86,18+
4,2022-07-27T10:30:00Z,2022-07-18,693,Gemeente,GM0221,Doesburg,2005-2010,64,59,12-17
4,2022-07-27T10:30:00Z,2022-07-18,52223,Gemeente,GM0222,Doetinchem,<=2010,86,85,12+
4,2022-07-27T10:30:00Z,2022-07-18,48295,Gemeente,GM0222,Doetinchem,<2005,88,87,18+
4,2022-07-27T10:30:00Z,2022-07-18,3928,Gemeente,GM0222,Doetinchem,2005-2010,64,61,12-17
4,2022-07-27T10:30:00Z,2022-07-18,17289,Gemeente,GM0225,Druten,<=2010,89,88,12+
4,2022-07-27T10:30:00Z,2022-07-18,15948,Gemeente,GM0225,Druten,<2005,90,89,18+
4,2022-07-27T10:30:00Z,2022-07-18,1341,Gemeente,GM0225,Druten,2005-2010,70,69,12-17
4,2022-07-27T10:30:00Z,2022-07-18,22336,Gemeente,GM0226,Duiven,<=2010,89,88,12+
4,2022-07-27T10:30:00Z,2022-07-18,20631,Gemeente,GM0226,Duiven,<2005,91,90,18+
4,2022-07-27T10:30:00Z,2022-07-18,1705,Gemeente,GM0226,Duiven,2005-2010,72,69,12-17
4,2022-07-27T10:30:00Z,2022-07-18,104562,Gemeente,GM0228,Ede,<=2010,77,76,12+
4,2022-07-27T10:30:00Z,2022-07-18,95765,Gemeente,GM0228,Ede,<2005,80,79,18+
4,2022-07-27T10:30:00Z,2022-07-18,8797,Gemeente,GM0228,Ede,2005-2010,51,49,12-17
4,2022-07-27T10:30:00Z,2022-07-18,20648,Gemeente,GM0230,Elburg,<=2010,80,79,12+
4,2022-07-27T10:30:00Z,2022-07-18,18851,Gemeente,GM0230,Elburg,<2005,83,82,18+
4,2022-07-27T10:30:00Z,2022-07-18,1797,Gemeente,GM0230,Elburg,2005-2010,54,51,12-17
4,2022-07-27T10:30:00Z,2022-07-18,29702,Gemeente,GM0232,Epe,<=2010,84,83,12+
4,2022-07-27T10:30:00Z,2022-07-18,27535,Gemeente,GM0232,Epe,<2005,86,85,18+
4,2022-07-27T10:30:00Z,2022-07-18,2167,Gemeente,GM0232,Epe,2005-2010,61,59,12-17
4,2022-07-27T10:30:00Z,2022-07-18,24315,Gemeente,GM0233,Ermelo,<=2010,81,78,12+
4,2022-07-27T10:30:00Z,2022-07-18,22404,Gemeente,GM0233,Ermelo,<2005,83,80,18+
4,2022-07-27T10:30:00Z,2022-07-18,1911,Gemeente,GM0233,Ermelo,2005-2010,56,53,12-17
4,2022-07-27T10:30:00Z,2022-07-18,42651,Gemeente,GM0243,Harderwijk,<=2010,82,80,12+
4,2022-07-27T10:30:00Z,2022-07-18,39053,Gemeente,GM0243,Harderwijk,<2005,84,82,18+
4,2022-07-27T10:30:00Z,2022-07-18,3598,Gemeente,GM0243,Harderwijk,2005-2010,60,57,12-17
4,2022-07-27T10:30:00Z,2022-07-18,10873,Gemeente,GM0244,Hattem,<=2010,88,87,12+
4,2022-07-27T10:30:00Z,2022-07-18,9915,Gemeente,GM0244,Hattem,<2005,90,89,18+
4,2022-07-27T10:30:00Z,2022-07-18,958,Gemeente,GM0244,Hattem,2005-2010,71,68,12-17
4,2022-07-27T10:30:00Z,2022-07-18,16969,Gemeente,GM0246,Heerde,<=2010,86,85,12+
4,2022-07-27T10:30:00Z,2022-07-18,15600,Gemeente,GM0246,Heerde,<2005,88,87,18+
4,2022-07-27T10:30:00Z,2022-07-18,1369,Gemeente,GM0246,Heerde,2005-2010,63,60,12-17
4,2022-07-27T10:30:00Z,2022-07-18,14950,Gemeente,GM0252,Heumen,<=2010,90,90,12+
4,2022-07-27T10:30:00Z,2022-07-18,13810,Gemeente,GM0252,Heumen,<2005,92,91,18+
4,2022-07-27T10:30:00Z,2022-07-18,1140,Gemeente,GM0252,Heumen,2005-2010,73,71,12-17
4,2022-07-27T10:30:00Z,2022-07-18,30996,Gemeente,GM0262,Lochem,<=2010,89,87,12+
4,2022-07-27T10:30:00Z,2022-07-18,28605,Gemeente,GM0262,Lochem,<2005,90,89,18+
4,2022-07-27T10:30:00Z,2022-07-18,2391,Gemeente,GM0262,Lochem,2005-2010,69,64,12-17
4,2022-07-27T10:30:00Z,2022-07-18,22958,Gemeente,GM0263,Maasdriel,<=2010,83,82,12+
4,2022-07-27T10:30:00Z,2022-07-18,21241,Gemeente,GM0263,Maasdriel,<2005,84,83,18+
4,2022-07-27T10:30:00Z,2022-07-18,1717,Gemeente,GM0263,Maasdriel,2005-2010,65,62,12-17
4,2022-07-27T10:30:00Z,2022-07-18,38625,Gemeente,GM0267,Nijkerk,<=2010,83,82,12+
4,2022-07-27T10:30:00Z,2022-07-18,35176,Gemeente,GM0267,Nijkerk,<2005,85,85,18+
4,2022-07-27T10:30:00Z,2022-07-18,3449,Gemeente,GM0267,Nijkerk,2005-2010,59,57,12-17
4,2022-07-27T10:30:00Z,2022-07-18,161419,Gemeente,GM0268,Nijmegen,<=2010,84,83,12+
4,2022-07-27T10:30:00Z,2022-07-18,151713,Gemeente,GM0268,Nijmegen,<2005,86,85,18+
4,2022-07-27T10:30:00Z,2022-07-18,9706,Gemeente,GM0268,Nijmegen,2005-2010,62,60,12-17
4,2022-07-27T10:30:00Z,2022-07-18,20996,Gemeente,GM0269,Oldebroek,<=2010,79,78,12+
4,2022-07-27T10:30:00Z,2022-07-18,19069,Gemeente,GM0269,Oldebroek,<2005,82,81,18+
4,2022-07-27T10:30:00Z,2022-07-18,1927,Gemeente,GM0269,Oldebroek,2005-2010,52,50,12-17
4,2022-07-27T10:30:00Z,2022-07-18,21670,Gemeente,GM0273,Putten,<=2010,81,80,12+
4,2022-07-27T10:30:00Z,2022-07-18,19784,Gemeente,GM0273,Putten,<2005,84,82,18+
4,2022-07-27T10:30:00Z,2022-07-18,1886,Gemeente,GM0273,Putten,2005-2010,57,55,12-17
4,2022-07-27T10:30:00Z,2022-07-18,28436,Gemeente,GM0274,Renkum,<=2010,88,87,12+
4,2022-07-27T10:30:00Z,2022-07-18,26313,Gemeente,GM0274,Renkum,<2005,90,89,18+
4,2022-07-27T10:30:00Z,2022-07-18,2123,Gemeente,GM0274,Renkum,2005-2010,71,68,12-17
4,2022-07-27T10:30:00Z,2022-07-18,39031,Gemeente,GM0275,Rheden,<=2010,86,85,12+
4,2022-07-27T10:30:00Z,2022-07-18,36372,Gemeente,GM0275,Rheden,<2005,88,87,18+
4,2022-07-27T10:30:00Z,2022-07-18,2659,Gemeente,GM0275,Rheden,2005-2010,65,61,12-17
4,2022-07-27T10:30:00Z,2022-07-18,1524,Gemeente,GM0277,Rozendaal,<=2010,92,91,12+
4,2022-07-27T10:30:00Z,2022-07-18,1355,Gemeente,GM0277,Rozendaal,<2005,94,93,18+
4,2022-07-27T10:30:00Z,2022-07-18,169,Gemeente,GM0277,Rozendaal,2005-2010,81,76,12-17
4,2022-07-27T10:30:00Z,2022-07-18,8820,Gemeente,GM0279,Scherpenzeel,<=2010,74,73,12+
4,2022-07-27T10:30:00Z,2022-07-18,8046,Gemeente,GM0279,Scherpenzeel,<2005,77,76,18+
4,2022-07-27T10:30:00Z,2022-07-18,774,Gemeente,GM0279,Scherpenzeel,2005-2010,43,42,12-17
4,2022-07-27T10:30:00Z,2022-07-18,37665,Gemeente,GM0281,Tiel,<=2010,79,78,12+
4,2022-07-27T10:30:00Z,2022-07-18,34823,Gemeente,GM0281,Tiel,<2005,81,80,18+
4,2022-07-27T10:30:00Z,2022-07-18,2842,Gemeente,GM0281,Tiel,2005-2010,58,54,12-17
4,2022-07-27T10:30:00Z,2022-07-18,22192,Gemeente,GM0285,Voorst,<=2010,89,88,12+
4,2022-07-27T10:30:00Z,2022-07-18,20433,Gemeente,GM0285,Voorst,<2005,91,90,18+
4,2022-07-27T10:30:00Z,2022-07-18,1759,Gemeente,GM0285,Voorst,2005-2010,70,67,12-17
4,2022-07-27T10:30:00Z,2022-07-18,36453,Gemeente,GM0289,Wageningen,<=2010,85,84,12+
4,2022-07-27T10:30:00Z,2022-07-18,34361,Gemeente,GM0289,Wageningen,<2005,86,85,18+
4,2022-07-27T10:30:00Z,2022-07-18,2092,Gemeente,GM0289,Wageningen,2005-2010,72,69,12-17
4,2022-07-27T10:30:00Z,2022-07-18,13258,Gemeente,GM0293,Westervoort,<=2010,86,86,12+
4,2022-07-27T10:30:00Z,2022-07-18,12316,Gemeente,GM0293,Westervoort,<2005,88,87,18+
4,2022-07-27T10:30:00Z,2022-07-18,942,Gemeente,GM0293,Westervoort,2005-2010,63,61,12-17
4,2022-07-27T10:30:00Z,2022-07-18,26281,Gemeente,GM0294,Winterswijk,<=2010,87,85,12+
4,2022-07-27T10:30:00Z,2022-07-18,24272,Gemeente,GM0294,Winterswijk,<2005,88,87,18+
4,2022-07-27T10:30:00Z,2022-07-18,2009,Gemeente,GM0294,Winterswijk,2005-2010,65,62,12-17
4,2022-07-27T10:30:00Z,2022-07-18,37005,Gemeente,GM0296,Wijchen,<=2010,90,89,12+
4,2022-07-27T10:30:00Z,2022-07-18,34072,Gemeente,GM0296,Wijchen,<2005,91,90,18+
4,2022-07-27T10:30:00Z,2022-07-18,2933,Gemeente,GM0296,Wijchen,2005-2010,73,71,12-17
4,2022-07-27T10:30:00Z,2022-07-18,26260,Gemeente,GM0297,Zaltbommel,<=2010,76,75,12+
4,2022-07-27T10:30:00Z,2022-07-18,23913,Gemeente,GM0297,Zaltbommel,<2005,78,77,18+
4,2022-07-27T10:30:00Z,2022-07-18,2347,Gemeente,GM0297,Zaltbommel,2005-2010,52,51,12-17
4,2022-07-27T10:30:00Z,2022-07-18,40014,Gemeente,GM0299,Zevenaar,<=2010,88,87,12+
4,2022-07-27T10:30:00Z,2022-07-18,37255,Gemeente,GM0299,Zevenaar,<2005,89,89,18+
4,2022-07-27T10:30:00Z,2022-07-18,2759,Gemeente,GM0299,Zevenaar,2005-2010,70,67,12-17
4,2022-07-27T10:30:00Z,2022-07-18,43495,Gemeente,GM0301,Zutphen,<=2010,83,81,12+
4,2022-07-27T10:30:00Z,2022-07-18,40071,Gemeente,GM0301,Zutphen,<2005,84,83,18+
4,2022-07-27T10:30:00Z,2022-07-18,3424,Gemeente,GM0301,Zutphen,2005-2010,62,57,12-17
4,2022-07-27T10:30:00Z,2022-07-18,24489,Gemeente,GM0302,Nunspeet,<=2010,73,71,12+
4,2022-07-27T10:30:00Z,2022-07-18,22354,Gemeente,GM0302,Nunspeet,<2005,76,74,18+
