Version,Date_of_report,Date_of_statistics,Populatie,Region_level,Region_code,Region_name,Birth_year,Vaccination_coverage_partly,Vaccination_coverage_completed,Age_group
4,2022-07-13T10:30:00Z,2022-07-04,1611,Gemeente,GM0209,Beuningen,2005-2010,73,70,12-17
4,2022-07-13T10:30:00Z,2022-07-04,18966,Gemeente,GM0213,Brummen,<=2010,87,86,12+
4,2022-07-13T10:30:00Z,2022-07-04,17676,Gemeente,GM0213,Brummen,<2005,89,88,18+
4,2022-07-13T10:30:00Z,2022-07-04,1290,Gemeente,GM0213,Brummen,2005-2010,67,62,12-17
4,2022-07-13T10:30:00Z,2022-07-04,24312,Gemeente,GM0214,Buren,<=2010,84,83,12+
4,2022-07-13T10:30:00Z,2022-07-04,22425,Gemeente,GM0214,Buren,<2005,86,85,18+
4,2022-07-13T10:30:00Z,2022-07-04,1887,Gemeente,GM0214,Buren,2005-2010,61,59,12-17
4,2022-07-13T10:30:00Z,2022-07-04,25745,Gemeente,GM0216,Culemborg,<=2010,84,83,12+
4,2022-07-13T10:30:00Z,2022-07-04,23659,Gemeente,GM0216,Culemborg,<2005,86,85,18+
4,2022-07-13T10:30:00Z,2022-07-04,2086,Gemeente,GM0216,Culemborg,2005-2010,61,59,12-17
4,2022-07-13T10:30:00Z,2022-07-04,10122,Gemeente,GM0221,Doesburg,<=2010,85,84,12+
4,2022-07-13T10:30:00Z,2022-07-04,9429,Gemeente,GM0221,Doesburg,<2005,87,86,18+
4,2022-07-13T10:30:00Z,2022-07-04,693,Gemeente,GM0221,Doesburg,2005-2010,64,59,12-17
4,2022-07-13T10:30:00Z,2022-07-04,52223,Gemeente,GM0222,Doetinchem,<=2010,86,85,12+
4,2022-07-13T10:30:00Z,2022-07-04,48295,Gemeente,GM0222,Doetinchem,<2005,88,87,18+
4,2022-07-13T10:30:00Z,2022-07-04,3928,Gemeente,GM0222,Doetinchem,2005-2010,64,61,12-17
4,2022-07-13T10:30:00Z,2022-07-04,17289,Gemeente,GM0225,Druten,<=2010,89,88,12+
4,2022-07-13T10:30:00Z,2022-07-04,15948,Gemeente,GM0225,Druten,<2005,90,89,18+
4,2022-07-13T10:30:00Z,2022-07-04,1341,Gemeente,GM0225,Druten,2005-2010,70,69,12-17
4,2022-07-13T10:30:00Z,2022-07-04,22336,Gemeente,GM0226,Duiven,<=2010,89,89,12+
4,2022-07-13T10:30:00Z,2022-07-04,20631,Gemeente,GM0226,Duiven,<2005,91,90,18+
4,2022-07-13T10:30:00Z,2022-07-04,1705,Gemeente,GM0226,Duiven,2005-2010,72,70,12-17
4,2022-07-13T10:30:00Z,2022-07-04,104562,Gemeente,GM0228,Ede,<=2010,77,76,12+
4,2022-07-13T10:30:00Z,2022-07-04,95765,Gemeente,GM0228,Ede,<2005,80,79,18+
4,2022-07-13T10:30:00Z,2022-07-04,8797,Gemeente,GM0228,Ede,2005-2010,51,49,12-17
4,2022-07-13T10:30:00Z,2022-07-04,20648,Gemeente,GM0230,Elburg,<=2010,81,79,12+
4,2022-07-13T10:30:00Z,2022-07-04,18851,Gemeente,GM0230,Elburg,<2005,83,82,18+
4,2022-07-13T10:30:00Z,2022-07-04,1797,Gemeente,GM0230,Elburg,2005-2010,54,52,12-17
4,2022-07-13T10:30:00Z,2022-07-04,29702,Gemeente,GM0232,Epe,<=2010,85,83,12+
4,2022-07-13T10:30:00Z,2022-07-04,27535,Gemeente,GM0232,Epe,<2005,86,85,18+
4,2022-07-13T10:30:00Z,2022-07-04,2167,Gemeente,GM0232,Epe,2005-2010,61,59,12-17
4,2022-07-13T10:30:00Z,2022-07-04,24315,Gemeente,GM0233,Ermelo,<=2010,81,78,12+
4,2022-07-13T10:30:00Z,2022-07-04,22404,Gemeente,GM0233,Ermelo,<2005,83,81,18+
4,2022-07-13T10:30:00Z,2022-07-04,1911,Gemeente,GM0233,Ermelo,2005-2010,56,53,12-17
4,2022-07-13T10:30:00Z,2022-07-04,42651,Gemeente,GM0243,Harderwijk,<=2010,82,80,12+
4,2022-07-13T10:30:00Z,2022-07-04,39053,Gemeente,GM0243,Harderwijk,<2005,85,83,18+
4,2022-07-13T10:30:00Z,2022-07-04,3598,Gemeente,GM0243,Harderwijk,2005-2010,60,57,12-17
4,2022-07-13T10:30:00Z,2022-07-04,10873,Gemeente,GM0244,Hattem,<=2010,88,87,12+
4,2022-07-13T10:30:00Z,2022-07-04,9915,Gemeente,GM0244,Hattem,<2005,90,89,18+
4,2022-07-13T10:30:00Z,2022-07-04,958,Gemeente,GM0244,Hattem,2005-2010,70,68,12-17
4,2022-07-13T10:30:00Z,2022-07-04,16969,Gemeente,GM0246,Heerde,<=2010,86,85,12+
4,2022-07-13T10:30:00Z,2022-07-04,15600,Gemeente,GM0246,Heerde,<2005,88,87,18+
4,2022-07-13T10:30:00Z,2022-07-04,1369,Gemeente,GM0246,Heerde,2005-2010,63,60,12-17
4,2022-07-13T10:30:00Z,2022-07-04,14950,Gemeente,GM0252,Heumen,<=2010,91,90,12+
4,2022-07-13T10:30:00Z,2022-07-04,13810,Gemeente,GM0252,Heumen,<2005,92,91,18+
4,2022-07-13T10:30:00Z,2022-07-04,1140,Gemeente,GM0252,Heumen,2005-2010,73,70,12-17
4,2022-07-13T10:30:00Z,2022-07-04,30996,Gemeente,GM0262,Lochem,<=2010,89,87,12+
4,2022-07-13T10:30:00Z,2022-07-04,28605,Gemeente,GM0262,Lochem,<2005,90,89,18+
4,2022-07-13T10:30:00Z,2022-07-04,2391,Gemeente,GM0262,Lochem,2005-2010,69,64,12-17
4,2022-07-13T10:30:00Z,2022-07-04,22958,Gemeente,GM0263,Maasdriel,<=2010,83,82,12+
4,2022-07-13T10:30:00Z,2022-07-04,21241,Gemeente,GM0263,Maasdriel,<2005,84,84,18+
4,2022-07-13T10:30:00Z,2022-07-04,1717,Gemeente,GM0263,Maasdriel,2005-2010,65,62,12-17
4,2022-07-13T10:30:00Z,2022-07-04,38625,Gemeente,GM0267,Nijkerk,<=2010,83,82,12+
4,2022-07-13T10:30:00Z,2022-07-04,35176,Gemeente,GM0267,Nijkerk,<2005,86,85,18+
4,2022-07-13T10:30:00Z,2022-07-04,3449,Gemeente,GM0267,Nijkerk,2005-2010,59,58,12-17
4,2022-07-13T10:30:00Z,2022-07-04,161419,Gemeente,GM0268,Nijmegen,<=2010,85,83,12+
4,2022-07-13T10:30:00Z,2022-07-04,151713,Gemeente,GM0268,Nijmegen,<2005,86,85,18+
4,2022-07-13T10:30:00Z,2022-07-04,9706,Gemeente,GM0268,Nijmegen,2005-2010,62,60,12-17
4,2022-07-13T10:30:00Z,2022-07-04,20996,Gemeente,GM0269,Oldebroek,<=2010,79,78,12+
4,2022-07-13T10:30:00Z,2022-07-04,19069,Gemeente,GM0269,Oldebroek,<2005,82,81,18+
4,2022-07-13T10:30:00Z,2022-07-04,1927,Gemeente,GM0269,Oldebroek,2005-2010,52,50,12-17
4,2022-07-13T10:30:00Z,2022-07-04,21670,Gemeente,GM0273,Putten,<=2010,81,80,12+
4,2022-07-13T10:30:00Z,2022-07-04,19784,Gemeente,GM0273,Putten,<2005,84,83,18+
4,2022-07-13T10:30:00Z,2022-07-04,1886,Gemeente,GM0273,Putten,2005-2010,57,55,12-17
4,2022-07-13T10:30:00Z,2022-07-04,28436,Gemeente,GM0274,Renkum,<=2010,88,87,12+
4,2022-07-13T10:30:00Z,2022-07-04,26313,Gemeente,GM0274,Renkum,<2005,90,89,18+
4,2022-07-13T10:30:00Z,2022-07-04,2123,Gemeente,GM0274,Renkum,2005-2010,71,68,12-17
4,2022-07-13T10:30:00Z,2022-07-04,39031,Gemeente,GM0275,Rheden,<=2010,86,85,12+
4,2022-07-13T10:30:00Z,2022-07-04,36372,Gemeente,GM0275,Rheden,<2005,88,87,18+
4,2022-07-13T10:30:00Z,2022-07-04,2659,Gemeente,GM0275,Rheden,2005-2010,65,61,12-17
4,2022-07-13T10:30:00Z,2022-07-04,1524,Gemeente,GM0277,Rozendaal,<=2010,92,91,12+
4,2022-07-13T10:30:00Z,2022-07-04,1355,Gemeente,GM0277,Rozendaal,<2005,94,93,18+
4,2022-07-13T10:30:00Z,2022-07-04,169,Gemeente,GM0277,Rozendaal,2005-2010,82,76,12-17
4,2022-07-13T10:30:00Z,2022-07-04,8820,Gemeente,GM0279,Scherpenzeel,<=2010,75,74,12+
4,2022-07-13T10:30:00Z,2022-07-04,8046,Gemeente,GM0279,Scherpenzeel,<2005,78,77,18+
4,2022-07-13T10:30:00Z,2022-07-04,774,Gemeente,GM0279,Scherpenzeel,2005-2010,43,42,12-17
4,2022-07-13T10:30:00Z,2022-07-04,37665,Gemeente,GM0281,Tiel,<=2010,80,78,12+
4,2022-07-13T10:30:00Z,2022-07-04,34823,Gemeente,GM0281,Tiel,<2005,81,80,18+
4,2022-07-13T10:30:00Z,2022-07-04,2842,Gemeente,GM0281,Tiel,2005-2010,57,54,12-17
4,2022-07-13T10:30:00Z,2022-07-04,22192,Gemeente,GM0285,Voorst,<=2010,89,88,12+
4,2022-07-13T10:30:00Z,2022-07-04,20433,Gemeente,GM0285,Voorst,<2005,91,90,18+
4,2022-07-13T10:30:00Z,2022-07-04,1759,Gemeente,GM0285,Voorst,2005-2010,70,67,12-17
4,2022-07-13T10:30:00Z,2022-07-04,36453,Gemeente,GM0289,Wageningen,<=2010,85,84,12+
4,2022-07-13T10:30:00Z,2022-07-04,34361,Gemeente,GM0289,Wageningen,<2005,86,85,18+
4,2022-07-13T10:30:00Z,2022-07-04,2092,Gemeente,GM0289,Wageningen,2005-2010,71,69,12-17
4,2022-07-13T10:30:00Z,2022-07-04,13258,Gemeente,GM0293,Westervoort,<=2010,87,86,12+
4,2022-07-13T10:30:00Z,2022-07-04,12316,Gemeente,GM0293,Westervoort,<2005,88,88,18+
4,2022-07-13T10:30:00Z,2022-07-04,942,Gemeente,GM0293,Westervoort,2005-2010,63,61,12-17
4,2022-07-13T10:30:00Z,2022-07-04,26281,Gemeente,GM0294,Winterswijk,<=2010,87,85,12+
4,2022-07-13T10:30:00Z,2022-07-04,24272,Gemeente,GM0294,Winterswijk,<2005,88,87,18+
4,2022-07-13T10:30:00Z,2022-07-04,2009,Gemeente,GM0294,Winterswijk,2005-2010,65,62,12-17
4,2022-07-13T10:30:00Z,2022-07-04,37005,Gemeente,GM0296,Wijchen,<=2010,90,89,12+
4,2022-07-13T10:30:00Z,2022-07-04,34072,Gemeente,GM0296,Wijchen,<2005,91,90,18+
4,2022-07-13T10:30:00Z,2022-07-04,2933,Gemeente,GM0296,Wijchen,2005-2010,73,71,12-17
4,2022-07-13T10:30:00Z,2022-07-04,26260,Gemeente,GM0297,Zaltbommel,<=2010,76,75,12+
4,2022-07-13T10:30:00Z,2022-07-04,23913,Gemeente,GM0297,Zaltbommel,<2005,78,77,18+
4,2022-07-13T10:30:00Z,2022-07-04,2347,Gemeente,GM0297,Zaltbommel,2005-2010,52,50,12-17
4,2022-07-13T10:30:00Z,2022-07-04,40014,Gemeente,GM0299,Zevenaar,<=2010,88,87,12+
4,2022-07-13T10:30:00Z,2022-07-04,37255,Gemeente,GM0299,Zevenaar,<2005,89,89,18+
4,2022-07-13T10:30:00Z,2022-07-04,2759,Gemeente,GM0299,Zevenaar,2005-2010,70,67,12-17
4,2022-07-13T10:30:00Z,2022-07-04,43495,Gemeente,GM0301,Zutphen,<=2010,83,81,12+
4,2022-07-13T10:30:00Z,2022-07-04,40071,Gemeente,GM0301,Zutphen,<2005,84,83,18+
4,2022-07-13T10:30:00Z,2022-07-04,3424,Gemeente,GM0301,Zutphen,2005-2010,62,57,12-17
4,2022-07-13T10:30:00Z,2022-07-04,24489,Gemeente,GM0302,Nunspeet,<=2010,73,71,12+
4,2022-07-13T10:30:00Z,2022-07-04,22354,Gemeente,GM0302,Nunspeet,<2005,76,74,18+
