Version,Date_of_report,Date_of_statistics,Perc_covid_symptoms,MA_perc_covid_symptoms
1,2023-03-23T10:00:00Z,2023-02-03,"3,56","4,20"
1,2023-03-23T10:00:00Z,2023-02-04,"4,21","4,38"
1,2023-03-23T10:00:00Z,2023-02-05,"4,02","4,30"
1,2023-03-23T10:00:00Z,2023-02-06,"4,58","4,25"
1,2023-03-23T10:00:00Z,2023-02-07,"4,90","4,51"
1,2023-03-23T10:00:00Z,2023-02-08,"3,93","4,52"
1,2023-03-23T10:00:00Z,2023-02-09,"4,55","4,60"
1,2023-03-23T10:00:00Z,2023-02-10,"5,35","4,60"
1,2023-03-23T10:00:00Z,2023-02-11,"4,31","4,51"
1,2023-03-23T10:00:00Z,2023-02-12,"4,60","4,60"
1,2023-03-23T10:00:00Z,2023-02-13,"4,57","4,67"
1,2023-03-23T10:00:00Z,2023-02-14,"4,26","4,74"
1,2023-03-23T10:00:00Z,2023-02-15,"4,57","4,83"
1,2023-03-23T10:00:00Z,2023-02-16,"5,02","4,90"
1,2023-03-23T10:00:00Z,2023-02-17,"5,84","4,96"
1,2023-03-23T10:00:00Z,2023-02-18,"4,98","5,07"
1,2023-03-23T10:00:00Z,2023-02-19,"5,06","5,17"
1,2023-03-23T10:00:00Z,2023-02-20,"4,96","5,25"
1,2023-03-23T10:00:00Z,2023-02-21,"5,03","5,23"
1,2023-03-23T10:00:00Z,2023-02-22,"5,29","5,36"
1,2023-03-23T10:00:00Z,2023-02-23,"5,57","5,42"
1,2023-03-23T10:00:00Z,2023-02-24,"5,69","5,46"
1,2023-03-23T10:00:00Z,2023-02-25,"5,93","5,61"
1,2023-03-23T10:00:00Z,2023-02-26,"5,49","5,61"
1,2023-03-23T10:00:00Z,2023-02-27,"5,23","5,53"
1,2023-03-23T10:00:00Z,2023-02-28,"6,06","5,47"
1,2023-03-23T10:00:00Z,2023-03-01,"5,31","5,30"
1,2023-03-23T10:00:00Z,2023-03-02,"5,01","5,23"
1,2023-03-23T10:00:00Z,2023-03-03,"5,27","5,19"
1,2023-03-23T10:00:00Z,2023-03-04,"4,71","5,07"
1,2023-03-23T10:00:00Z,2023-03-05,"5,03","5,09"
1,2023-03-23T10:00:00Z,2023-03-06,"4,93","4,91"
1,2023-03-23T10:00:00Z,2023-03-07,"5,26","4,75"
1,2023-03-23T10:00:00Z,2023-03-08,"5,40","4,64"
1,2023-03-23T10:00:00Z,2023-03-09,"3,79","4,54"
1,2023-03-23T10:00:00Z,2023-03-10,"4,12","4,50"
1,2023-03-23T10:00:00Z,2023-03-11,"3,92","4,32"
1,2023-03-23T10:00:00Z,2023-03-12,"4,39","4,08"
1,2023-03-23T10:00:00Z,2023-03-13,"4,65","4,13"
1,2023-03-23T10:00:00Z,2023-03-14,"3,96","4,22"
1,2023-03-23T10:00:00Z,2023-03-15,"3,73","4,32"
1,2023-03-23T10:00:00Z,2023-03-16,"4,12","4,30"
1,2023-03-23T10:00:00Z,2023-03-17,"4,75","4,11"
1,2023-03-23T10:00:00Z,2023-03-18,"4,62","4,03"
1,2023-03-23T10:00:00Z,2023-03-19,"4,24","3,90"
1,2023-03-23T10:00:00Z,2023-03-20,"3,37",
1,2023-03-23T10:00:00Z,2023-03-21,"3,36",
1,2023-03-23T10:00:00Z,2023-03-22,"2,81",
