Version,Date_of_report,Date_of_statistics,Perc_covid_symptoms,MA_perc_covid_symptoms
1,2023-03-07T10:00:00Z,2022-03-04,"5,64","5,54"
1,2023-03-07T10:00:00Z,2022-03-05,"6,21","5,89"
1,2023-03-07T10:00:00Z,2022-03-06,"5,59","6,22"
1,2023-03-07T10:00:00Z,2022-03-07,"6,87","6,28"
1,2023-03-07T10:00:00Z,2022-03-08,"6,87","6,40"
1,2023-03-07T10:00:00Z,2022-03-09,"6,52","6,49"
1,2023-03-07T10:00:00Z,2022-03-10,"6,26","6,49"
1,2023-03-07T10:00:00Z,2022-03-11,"6,45","6,41"
1,2023-03-07T10:00:00Z,2022-03-12,"6,86","6,29"
1,2023-03-07T10:00:00Z,2022-03-13,"5,57","6,31"
1,2023-03-07T10:00:00Z,2022-03-14,"6,34","6,29"
1,2023-03-07T10:00:00Z,2022-03-15,"6,06","6,35"
1,2023-03-07T10:00:00Z,2022-03-16,"6,63","6,24"
1,2023-03-07T10:00:00Z,2022-03-17,"6,10","6,48"
1,2023-03-07T10:00:00Z,2022-03-18,"6,88","6,45"
1,2023-03-07T10:00:00Z,2022-03-19,"6,13","6,45"
1,2023-03-07T10:00:00Z,2022-03-20,"7,19","6,29"
1,2023-03-07T10:00:00Z,2022-03-21,"6,13","6,37"
1,2023-03-07T10:00:00Z,2022-03-22,"6,09","6,06"
1,2023-03-07T10:00:00Z,2022-03-23,"5,54","5,99"
1,2023-03-07T10:00:00Z,2022-03-24,"6,66","5,74"
1,2023-03-07T10:00:00Z,2022-03-25,"4,67","5,74"
1,2023-03-07T10:00:00Z,2022-03-26,"5,68","5,77"
1,2023-03-07T10:00:00Z,2022-03-27,"5,39","5,79"
1,2023-03-07T10:00:00Z,2022-03-28,"6,15","5,53"
1,2023-03-07T10:00:00Z,2022-03-29,"6,29","5,68"
1,2023-03-07T10:00:00Z,2022-03-30,"5,66","5,58"
1,2023-03-07T10:00:00Z,2022-03-31,"4,89","5,44"
1,2023-03-07T10:00:00Z,2022-04-01,"5,70","5,37"
1,2023-03-07T10:00:00Z,2022-04-02,"5,01","5,14"
1,2023-03-07T10:00:00Z,2022-04-03,"4,35","4,95"
1,2023-03-07T10:00:00Z,2022-04-04,"5,72","4,94"
1,2023-03-07T10:00:00Z,2022-04-05,"4,66","4,83"
1,2023-03-07T10:00:00Z,2022-04-06,"4,29","4,74"
1,2023-03-07T10:00:00Z,2022-04-07,"4,83","4,79"
1,2023-03-07T10:00:00Z,2022-04-08,"4,95","4,60"
1,2023-03-07T10:00:00Z,2022-04-09,"4,36","4,67"
1,2023-03-07T10:00:00Z,2022-04-10,"4,73","4,74"
1,2023-03-07T10:00:00Z,2022-04-11,"4,39","4,67"
1,2023-03-07T10:00:00Z,2022-04-12,"5,11","4,59"
1,2023-03-07T10:00:00Z,2022-04-13,"4,81","4,57"
1,2023-03-07T10:00:00Z,2022-04-14,"4,36","4,40"
1,2023-03-07T10:00:00Z,2022-04-15,"4,35","4,29"
1,2023-03-07T10:00:00Z,2022-04-16,"4,23","4,31"
1,2023-03-07T10:00:00Z,2022-04-17,"3,55","4,27"
1,2023-03-07T10:00:00Z,2022-04-18,"3,64","4,16"
1,2023-03-07T10:00:00Z,2022-04-19,"5,21","3,99"
1,2023-03-07T10:00:00Z,2022-04-20,"4,52","3,87"
1,2023-03-07T10:00:00Z,2022-04-21,"3,63","3,88"
1,2023-03-07T10:00:00Z,2022-04-22,"3,16","3,81"
1,2023-03-07T10:00:00Z,2022-04-23,"3,35","3,55"
1,2023-03-07T10:00:00Z,2022-04-24,"3,65","3,49"
1,2023-03-07T10:00:00Z,2022-04-25,"3,16","3,40"
1,2023-03-07T10:00:00Z,2022-04-26,"3,36","3,33"
1,2023-03-07T10:00:00Z,2022-04-27,"4,13","3,35"
1,2023-03-07T10:00:00Z,2022-04-28,"3,01","3,29"
1,2023-03-07T10:00:00Z,2022-04-29,"2,64","3,30"
1,2023-03-07T10:00:00Z,2022-04-30,"3,47","3,29"
1,2023-03-07T10:00:00Z,2022-05-01,"3,28","3,00"
1,2023-03-07T10:00:00Z,2022-05-02,"3,24","2,83"
1,2023-03-07T10:00:00Z,2022-05-03,"3,29","2,85"
1,2023-03-07T10:00:00Z,2022-05-04,"2,09","2,83"
1,2023-03-07T10:00:00Z,2022-05-05,"1,82","2,79"
1,2023-03-07T10:00:00Z,2022-05-06,"2,74","2,76"
1,2023-03-07T10:00:00Z,2022-05-07,"3,34","2,68"
1,2023-03-07T10:00:00Z,2022-05-08,"2,99","2,76"
1,2023-03-07T10:00:00Z,2022-05-09,"3,04","2,83"
1,2023-03-07T10:00:00Z,2022-05-10,"2,73","2,74"
1,2023-03-07T10:00:00Z,2022-05-11,"2,68","2,64"
1,2023-03-07T10:00:00Z,2022-05-12,"2,31","2,52"
1,2023-03-07T10:00:00Z,2022-05-13,"2,11","2,48"
1,2023-03-07T10:00:00Z,2022-05-14,"2,62","2,31"
1,2023-03-07T10:00:00Z,2022-05-15,"2,18","2,40"
1,2023-03-07T10:00:00Z,2022-05-16,"2,75","2,47"
1,2023-03-07T10:00:00Z,2022-05-17,"1,50","2,52"
1,2023-03-07T10:00:00Z,2022-05-18,"3,32","2,61"
1,2023-03-07T10:00:00Z,2022-05-19,"2,81","2,66"
1,2023-03-07T10:00:00Z,2022-05-20,"2,46","2,58"
1,2023-03-07T10:00:00Z,2022-05-21,"3,27","2,82"
1,2023-03-07T10:00:00Z,2022-05-22,"2,53","2,72"
1,2023-03-07T10:00:00Z,2022-05-23,"2,17","2,73"
1,2023-03-07T10:00:00Z,2022-05-24,"3,20","2,74"
1,2023-03-07T10:00:00Z,2022-05-25,"2,61","2,58"
1,2023-03-07T10:00:00Z,2022-05-26,"2,89","2,48"
1,2023-03-07T10:00:00Z,2022-05-27,"2,54","2,49"
1,2023-03-07T10:00:00Z,2022-05-28,"2,11","2,48"
1,2023-03-07T10:00:00Z,2022-05-29,"1,83","2,49"
1,2023-03-07T10:00:00Z,2022-05-30,"2,26","2,53"
1,2023-03-07T10:00:00Z,2022-05-31,"3,13","2,71"
1,2023-03-07T10:00:00Z,2022-06-01,"2,70","2,80"
1,2023-03-07T10:00:00Z,2022-06-02,"3,13","3,04"
1,2023-03-07T10:00:00Z,2022-06-03,"3,79","3,18"
1,2023-03-07T10:00:00Z,2022-06-04,"2,73","3,10"
1,2023-03-07T10:00:00Z,2022-06-05,"3,51","3,21"
1,2023-03-07T10:00:00Z,2022-06-06,"3,28","3,30"
1,2023-03-07T10:00:00Z,2022-06-07,"2,55","3,18"
1,2023-03-07T10:00:00Z,2022-06-08,"3,50","3,42"
1,2023-03-07T10:00:00Z,2022-06-09,"3,77","3,41"
1,2023-03-07T10:00:00Z,2022-06-10,"2,91","3,56"
1,2023-03-07T10:00:00Z,2022-06-11,"4,40","4,18"
1,2023-03-07T10:00:00Z,2022-06-12,"3,46","4,47"
1,2023-03-07T10:00:00Z,2022-06-13,"4,32","4,76"
1,2023-03-07T10:00:00Z,2022-06-14,"6,91","4,81"
1,2023-03-07T10:00:00Z,2022-06-15,"5,55",
1,2023-03-07T10:00:00Z,2022-06-16,"5,78",
1,2023-03-07T10:00:00Z,2022-06-17,"3,24",
1,2023-03-07T10:00:00Z,2022-06-18,,
1,2023-03-07T10:00:00Z,2022-06-19,,
1,2023-03-07T10:00:00Z,2022-06-20,"4,83",
1,2023-03-07T10:00:00Z,2022-06-21,"5,60",
1,2023-03-07T10:00:00Z,2022-06-22,"3,23",
1,2023-03-07T10:00:00Z,2022-06-23,"4,55","4,41"
1,2023-03-07T10:00:00Z,2022-06-24,"3,83","4,23"
1,2023-03-07T10:00:00Z,2022-06-25,"5,72","4,11"
1,2023-03-07T10:00:00Z,2022-06-26,"3,10","4,22"
1,2023-03-07T10:00:00Z,2022-06-27,"3,56","4,18"
1,2023-03-07T10:00:00Z,2022-06-28,"4,79","4,21"
1,2023-03-07T10:00:00Z,2022-06-29,"3,97","3,95"
1,2023-03-07T10:00:00Z,2022-06-30,"4,31","4,18"
1,2023-03-07T10:00:00Z,2022-07-01,"4,04","4,35"
1,2023-03-07T10:00:00Z,2022-07-02,"3,89","4,40"
1,2023-03-07T10:00:00Z,2022-07-03,"4,72","4,40"
1,2023-03-07T10:00:00Z,2022-07-04,"4,70","4,30"
1,2023-03-07T10:00:00Z,2022-07-05,"5,15","4,36"
1,2023-03-07T10:00:00Z,2022-07-06,"3,98","4,41"
1,2023-03-07T10:00:00Z,2022-07-07,"3,60","4,35"
1,2023-03-07T10:00:00Z,2022-07-08,"4,49","4,28"
1,2023-03-07T10:00:00Z,2022-07-09,"4,21","4,20"
1,2023-03-07T10:00:00Z,2022-07-10,"4,31","4,16"
1,2023-03-07T10:00:00Z,2022-07-11,"4,20","4,15"
1,2023-03-07T10:00:00Z,2022-07-12,"4,62","4,04"
1,2023-03-07T10:00:00Z,2022-07-13,"3,71","4,00"
1,2023-03-07T10:00:00Z,2022-07-14,"3,51","4,00"
1,2023-03-07T10:00:00Z,2022-07-15,"3,70","3,96"
1,2023-03-07T10:00:00Z,2022-07-16,"3,94","3,75"
1,2023-03-07T10:00:00Z,2022-07-17,"4,33","3,67"
1,2023-03-07T10:00:00Z,2022-07-18,"3,88","3,55"
1,2023-03-07T10:00:00Z,2022-07-19,"3,19","3,53"
1,2023-03-07T10:00:00Z,2022-07-20,"3,15","3,37"
1,2023-03-07T10:00:00Z,2022-07-21,"2,68","3,17"
1,2023-03-07T10:00:00Z,2022-07-22,"3,57","3,16"
1,2023-03-07T10:00:00Z,2022-07-23,"2,81",
1,2023-03-07T10:00:00Z,2022-07-24,"2,88",
1,2023-03-07T10:00:00Z,2022-07-25,"3,81",
1,2023-03-07T10:00:00Z,2022-07-26,,
1,2023-03-07T10:00:00Z,2022-07-27,,
1,2023-03-07T10:00:00Z,2022-07-28,"2,53",
1,2023-03-07T10:00:00Z,2022-07-29,"3,20",
1,2023-03-07T10:00:00Z,2022-07-30,"2,99",
1,2023-03-07T10:00:00Z,2022-07-31,"2,65","2,99"
1,2023-03-07T10:00:00Z,2022-08-01,"2,99","2,98"
1,2023-03-07T10:00:00Z,2022-08-02,"3,73","2,89"
1,2023-03-07T10:00:00Z,2022-08-03,"2,81","2,78"
1,2023-03-07T10:00:00Z,2022-08-04,"2,47","2,70"
1,2023-03-07T10:00:00Z,2022-08-05,"2,61","2,65"
1,2023-03-07T10:00:00Z,2022-08-06,"2,18","2,40"
1,2023-03-07T10:00:00Z,2022-08-07,"2,13","2,26"
1,2023-03-07T10:00:00Z,2022-08-08,"2,64","2,32"
1,2023-03-07T10:00:00Z,2022-08-09,"1,96","2,32"
1,2023-03-07T10:00:00Z,2022-08-10,"1,82","2,23"
1,2023-03-07T10:00:00Z,2022-08-11,"2,90","2,22"
1,2023-03-07T10:00:00Z,2022-08-12,"2,58","2,09"
1,2023-03-07T10:00:00Z,2022-08-13,"1,61","2,05"
1,2023-03-07T10:00:00Z,2022-08-14,"2,02","1,96"
1,2023-03-07T10:00:00Z,2022-08-15,"1,71","1,75"
1,2023-03-07T10:00:00Z,2022-08-16,"1,73","1,74"
1,2023-03-07T10:00:00Z,2022-08-17,"1,15","1,75"
1,2023-03-07T10:00:00Z,2022-08-18,"1,48","1,77"
1,2023-03-07T10:00:00Z,2022-08-19,"2,46","1,77"
1,2023-03-07T10:00:00Z,2022-08-20,"1,73","1,72"
1,2023-03-07T10:00:00Z,2022-08-21,"2,12","1,78"
1,2023-03-07T10:00:00Z,2022-08-22,"1,69","1,81"
1,2023-03-07T10:00:00Z,2022-08-23,"1,39","1,75"
1,2023-03-07T10:00:00Z,2022-08-24,"1,61","1,79"
1,2023-03-07T10:00:00Z,2022-08-25,"1,65","1,84"
1,2023-03-07T10:00:00Z,2022-08-26,"2,05","1,87"
1,2023-03-07T10:00:00Z,2022-08-27,"2,00","1,94"
1,2023-03-07T10:00:00Z,2022-08-28,"2,50","2,01"
1,2023-03-07T10:00:00Z,2022-08-29,"1,92","2,03"
1,2023-03-07T10:00:00Z,2022-08-30,"1,82","2,12"
1,2023-03-07T10:00:00Z,2022-08-31,"2,10","2,39"
1,2023-03-07T10:00:00Z,2022-09-01,"1,80","2,42"
1,2023-03-07T10:00:00Z,2022-09-02,"2,69","2,57"
1,2023-03-07T10:00:00Z,2022-09-03,"3,91","2,64"
1,2023-03-07T10:00:00Z,2022-09-04,"2,71","2,66"
1,2023-03-07T10:00:00Z,2022-09-05,"2,97","2,85"
1,2023-03-07T10:00:00Z,2022-09-06,"2,29","3,04"
1,2023-03-07T10:00:00Z,2022-09-07,"2,28","3,08"
1,2023-03-07T10:00:00Z,2022-09-08,"3,11","3,27"
1,2023-03-07T10:00:00Z,2022-09-09,"4,01","3,28"
1,2023-03-07T10:00:00Z,2022-09-10,"4,16","3,42"
1,2023-03-07T10:00:00Z,2022-09-11,"4,05","3,73"
1,2023-03-07T10:00:00Z,2022-09-12,"3,04","3,96"
1,2023-03-07T10:00:00Z,2022-09-13,"3,28","3,93"
1,2023-03-07T10:00:00Z,2022-09-14,"4,46","4,02"
1,2023-03-07T10:00:00Z,2022-09-15,"4,70","4,13"
1,2023-03-07T10:00:00Z,2022-09-16,"3,84","4,37"
1,2023-03-07T10:00:00Z,2022-09-17,"4,80","4,67"
1,2023-03-07T10:00:00Z,2022-09-18,"4,77","4,74"
1,2023-03-07T10:00:00Z,2022-09-19,"4,71","4,82"
1,2023-03-07T10:00:00Z,2022-09-20,"5,43","5,07"
1,2023-03-07T10:00:00Z,2022-09-21,"4,91","5,12"
1,2023-03-07T10:00:00Z,2022-09-22,"5,25","5,21"
1,2023-03-07T10:00:00Z,2022-09-23,"5,60","5,32"
1,2023-03-07T10:00:00Z,2022-09-24,"5,16","5,77"
1,2023-03-07T10:00:00Z,2022-09-25,"5,42","6,21"
1,2023-03-07T10:00:00Z,2022-09-26,"5,48","6,56"
1,2023-03-07T10:00:00Z,2022-09-27,"8,55","6,66"
1,2023-03-07T10:00:00Z,2022-09-28,"8,00","6,89"
1,2023-03-07T10:00:00Z,2022-09-29,"7,68","7,16"
1,2023-03-07T10:00:00Z,2022-09-30,"6,36","7,40"
1,2023-03-07T10:00:00Z,2022-10-01,"6,75","7,16"
1,2023-03-07T10:00:00Z,2022-10-02,"7,27","7,14"
1,2023-03-07T10:00:00Z,2022-10-03,"7,16","6,98"
1,2023-03-07T10:00:00Z,2022-10-04,"6,91","7,06"
1,2023-03-07T10:00:00Z,2022-10-05,"7,83","6,98"
1,2023-03-07T10:00:00Z,2022-10-06,"6,57","6,84"
1,2023-03-07T10:00:00Z,2022-10-07,"6,92","6,70"
1,2023-03-07T10:00:00Z,2022-10-08,"6,19","6,43"
1,2023-03-07T10:00:00Z,2022-10-09,"6,33","6,17"
1,2023-03-07T10:00:00Z,2022-10-10,"6,17","6,26"
1,2023-03-07T10:00:00Z,2022-10-11,"5,02","6,11"
1,2023-03-07T10:00:00Z,2022-10-12,"5,98","6,08"
1,2023-03-07T10:00:00Z,2022-10-13,"7,19","6,02"
1,2023-03-07T10:00:00Z,2022-10-14,"5,87","5,92"
1,2023-03-07T10:00:00Z,2022-10-15,"6,02","5,98"
1,2023-03-07T10:00:00Z,2022-10-16,"5,92","5,88"
1,2023-03-07T10:00:00Z,2022-10-17,"5,46","5,65"
1,2023-03-07T10:00:00Z,2022-10-18,"5,40","5,56"
1,2023-03-07T10:00:00Z,2022-10-19,"5,30","5,57"
1,2023-03-07T10:00:00Z,2022-10-20,"5,58","5,55"
1,2023-03-07T10:00:00Z,2022-10-21,"5,21","5,52"
1,2023-03-07T10:00:00Z,2022-10-22,"6,13","5,42"
1,2023-03-07T10:00:00Z,2022-10-23,"5,77","5,37"
1,2023-03-07T10:00:00Z,2022-10-24,"5,24","5,22"
1,2023-03-07T10:00:00Z,2022-10-25,"4,68","5,17"
1,2023-03-07T10:00:00Z,2022-10-26,"4,99","5,01"
1,2023-03-07T10:00:00Z,2022-10-27,"4,54","4,88"
1,2023-03-07T10:00:00Z,2022-10-28,"4,85","4,72"
1,2023-03-07T10:00:00Z,2022-10-29,"4,98","4,68"
1,2023-03-07T10:00:00Z,2022-10-30,"4,89","4,63"
1,2023-03-07T10:00:00Z,2022-10-31,"4,13","4,60"
1,2023-03-07T10:00:00Z,2022-11-01,"4,37","4,56"
1,2023-03-07T10:00:00Z,2022-11-02,"4,67","4,43"
1,2023-03-07T10:00:00Z,2022-11-03,"4,29","4,41"
1,2023-03-07T10:00:00Z,2022-11-04,"4,59","4,45"
1,2023-03-07T10:00:00Z,2022-11-05,"4,08","4,42"
1,2023-03-07T10:00:00Z,2022-11-06,"4,73","4,39"
1,2023-03-07T10:00:00Z,2022-11-07,"4,44","4,36"
1,2023-03-07T10:00:00Z,2022-11-08,"4,14","4,28"
1,2023-03-07T10:00:00Z,2022-11-09,"4,47","4,27"
1,2023-03-07T10:00:00Z,2022-11-10,"4,07","4,21"
1,2023-03-07T10:00:00Z,2022-11-11,"4,05","4,18"
1,2023-03-07T10:00:00Z,2022-11-12,"4,01","4,25"
1,2023-03-07T10:00:00Z,2022-11-13,"4,26","4,24"
1,2023-03-07T10:00:00Z,2022-11-14,"4,28","4,35"
1,2023-03-07T10:00:00Z,2022-11-15,"4,62","4,47"
1,2023-03-07T10:00:00Z,2022-11-16,"4,36","4,56"
1,2023-03-07T10:00:00Z,2022-11-17,"4,90","4,62"
1,2023-03-07T10:00:00Z,2022-11-18,"4,89","4,67"
1,2023-03-07T10:00:00Z,2022-11-19,"4,61","4,62"
1,2023-03-07T10:00:00Z,2022-11-20,"4,65","4,57"
1,2023-03-07T10:00:00Z,2022-11-21,"4,66","4,45"
1,2023-03-07T10:00:00Z,2022-11-22,"4,30","4,47"
1,2023-03-07T10:00:00Z,2022-11-23,"3,97","4,70"
1,2023-03-07T10:00:00Z,2022-11-24,"4,07","4,77"
1,2023-03-07T10:00:00Z,2022-11-25,"5,00","4,89"
1,2023-03-07T10:00:00Z,2022-11-26,"6,28","4,94"
1,2023-03-07T10:00:00Z,2022-11-27,"5,09","5,15"
1,2023-03-07T10:00:00Z,2022-11-28,"5,49","5,39"
1,2023-03-07T10:00:00Z,2022-11-29,"4,67","5,58"
1,2023-03-07T10:00:00Z,2022-11-30,"5,46","5,53"
1,2023-03-07T10:00:00Z,2022-12-01,"5,74","5,74"
1,2023-03-07T10:00:00Z,2022-12-02,"6,36","5,84"
1,2023-03-07T10:00:00Z,2022-12-03,"5,92","5,92"
1,2023-03-07T10:00:00Z,2022-12-04,"6,54","5,87"
1,2023-03-07T10:00:00Z,2022-12-05,"6,17","5,96"
1,2023-03-07T10:00:00Z,2022-12-06,"5,26","6,05"
1,2023-03-07T10:00:00Z,2022-12-07,"5,13","6,08"
1,2023-03-07T10:00:00Z,2022-12-08,"6,31","6,05"
1,2023-03-07T10:00:00Z,2022-12-09,"7,01","6,05"
1,2023-03-07T10:00:00Z,2022-12-10,"6,16","6,19"
1,2023-03-07T10:00:00Z,2022-12-11,"6,34","6,35"
1,2023-03-07T10:00:00Z,2022-12-12,"6,14","6,49"
1,2023-03-07T10:00:00Z,2022-12-13,"6,25","6,49"
1,2023-03-07T10:00:00Z,2022-12-14,"6,23","6,60"
1,2023-03-07T10:00:00Z,2022-12-15,"7,33","6,65"
1,2023-03-07T10:00:00Z,2022-12-16,"6,99","6,88"
1,2023-03-07T10:00:00Z,2022-12-17,"6,91","7,11"
1,2023-03-07T10:00:00Z,2022-12-18,"6,68","7,32"
1,2023-03-07T10:00:00Z,2022-12-19,"7,77","7,38"
1,2023-03-07T10:00:00Z,2022-12-20,"7,87","7,53"
1,2023-03-07T10:00:00Z,2022-12-21,"7,71","7,66"
1,2023-03-07T10:00:00Z,2022-12-22,"7,76","7,82"
1,2023-03-07T10:00:00Z,2022-12-23,"7,99","7,92"
1,2023-03-07T10:00:00Z,2022-12-24,"7,83","7,76"
1,2023-03-07T10:00:00Z,2022-12-25,"7,83","7,63"
1,2023-03-07T10:00:00Z,2022-12-26,"8,42","7,72"
1,2023-03-07T10:00:00Z,2022-12-27,"6,81","7,63"
1,2023-03-07T10:00:00Z,2022-12-28,"6,79","7,54"
1,2023-03-07T10:00:00Z,2022-12-29,"8,39","7,46"
1,2023-03-07T10:00:00Z,2022-12-30,"7,35","7,21"
1,2023-03-07T10:00:00Z,2022-12-31,"7,20","7,12"
1,2023-03-07T10:00:00Z,2023-01-01,"7,24","7,09"
1,2023-03-07T10:00:00Z,2023-01-02,"6,71","6,80"
1,2023-03-07T10:00:00Z,2023-01-03,"6,19","6,74"
1,2023-03-07T10:00:00Z,2023-01-04,"6,53","6,51"
1,2023-03-07T10:00:00Z,2023-01-05,"6,41","6,18"
1,2023-03-07T10:00:00Z,2023-01-06,"6,92","5,86"
1,2023-03-07T10:00:00Z,2023-01-07,"5,59","5,55"
1,2023-03-07T10:00:00Z,2023-01-08,"4,91","5,17"
1,2023-03-07T10:00:00Z,2023-01-09,"4,45","4,74"
1,2023-03-07T10:00:00Z,2023-01-10,"4,02","4,30"
1,2023-03-07T10:00:00Z,2023-01-11,"3,86","4,01"
1,2023-03-07T10:00:00Z,2023-01-12,"3,46","3,80"
1,2023-03-07T10:00:00Z,2023-01-13,"3,81","3,64"
1,2023-03-07T10:00:00Z,2023-01-14,"3,55","3,55"
1,2023-03-07T10:00:00Z,2023-01-15,"3,46","3,52"
1,2023-03-07T10:00:00Z,2023-01-16,"3,32","3,50"
1,2023-03-07T10:00:00Z,2023-01-17,"3,36","3,48"
1,2023-03-07T10:00:00Z,2023-01-18,"3,69","3,40"
1,2023-03-07T10:00:00Z,2023-01-19,"3,31","3,28"
1,2023-03-07T10:00:00Z,2023-01-20,"3,68","3,31"
1,2023-03-07T10:00:00Z,2023-01-21,"2,95","3,28"
1,2023-03-07T10:00:00Z,2023-01-22,"2,63","3,27"
1,2023-03-07T10:00:00Z,2023-01-23,"3,57","3,30"
1,2023-03-07T10:00:00Z,2023-01-24,"3,15","3,30"
1,2023-03-07T10:00:00Z,2023-01-25,"3,62","3,42"
1,2023-03-07T10:00:00Z,2023-01-26,"3,52","3,58"
1,2023-03-07T10:00:00Z,2023-01-27,"3,66","3,64"
1,2023-03-07T10:00:00Z,2023-01-28,"3,82","3,71"
1,2023-03-07T10:00:00Z,2023-01-29,"3,74","3,84"
1,2023-03-07T10:00:00Z,2023-01-30,"4,00","4,04"
1,2023-03-07T10:00:00Z,2023-01-31,"3,64","4,02"
1,2023-03-07T10:00:00Z,2023-02-01,"4,51","4,08"
1,2023-03-07T10:00:00Z,2023-02-02,"4,90","4,12"
1,2023-03-07T10:00:00Z,2023-02-03,"3,56","4,21"
1,2023-03-07T10:00:00Z,2023-02-04,"4,21","4,39"
1,2023-03-07T10:00:00Z,2023-02-05,"4,05","4,31"
1,2023-03-07T10:00:00Z,2023-02-06,"4,58","4,26"
1,2023-03-07T10:00:00Z,2023-02-07,"4,90","4,52"
1,2023-03-07T10:00:00Z,2023-02-08,"3,97","4,54"
1,2023-03-07T10:00:00Z,2023-02-09,"4,55","4,62"
1,2023-03-07T10:00:00Z,2023-02-10,"5,39","4,62"
1,2023-03-07T10:00:00Z,2023-02-11,"4,36","4,56"
1,2023-03-07T10:00:00Z,2023-02-12,"4,59","4,67"
1,2023-03-07T10:00:00Z,2023-02-13,"4,57","4,76"
1,2023-03-07T10:00:00Z,2023-02-14,"4,52","4,84"
1,2023-03-07T10:00:00Z,2023-02-15,"4,70","4,94"
1,2023-03-07T10:00:00Z,2023-02-16,"5,16","5,01"
1,2023-03-07T10:00:00Z,2023-02-17,"5,98","5,06"
1,2023-03-07T10:00:00Z,2023-02-18,"5,08","5,15"
1,2023-03-07T10:00:00Z,2023-02-19,"5,06","5,25"
1,2023-03-07T10:00:00Z,2023-02-20,"4,95","5,31"
1,2023-03-07T10:00:00Z,2023-02-21,"5,12","5,27"
1,2023-03-07T10:00:00Z,2023-02-22,"5,38","5,40"
1,2023-03-07T10:00:00Z,2023-02-23,"5,61","5,47"
1,2023-03-07T10:00:00Z,2023-02-24,"5,69","5,51"
1,2023-03-07T10:00:00Z,2023-02-25,"5,98","5,65"
1,2023-03-07T10:00:00Z,2023-02-26,"5,53","5,65"
1,2023-03-07T10:00:00Z,2023-02-27,"5,23","5,57"
1,2023-03-07T10:00:00Z,2023-02-28,"6,10","5,52"
1,2023-03-07T10:00:00Z,2023-03-01,"5,39","5,34"
1,2023-03-07T10:00:00Z,2023-03-02,"5,06","5,28"
1,2023-03-07T10:00:00Z,2023-03-03,"5,32","5,24"
1,2023-03-07T10:00:00Z,2023-03-04,"4,76",
1,2023-03-07T10:00:00Z,2023-03-05,"5,07",
1,2023-03-07T10:00:00Z,2023-03-06,"4,96",
