Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,Sample_size,Variant_cases
1,2021-09-30T10:34:27Z,2021-01-11,B.1.1.7,Alpha,DEV,303,60
1,2021-09-30T10:34:27Z,2021-01-11,B.1.525,Eta,DEV,303,0
1,2021-09-30T10:34:27Z,2021-01-11,B.1.617.1,Kappa,DEV,303,0
1,2021-09-30T10:34:27Z,2021-01-11,B.1.526,Iota,DEV,303,0
1,2021-09-30T10:34:27Z,2021-01-18,B.1.351,Beta,VOC,651,3
1,2021-09-30T10:34:27Z,2021-01-18,P.1,Gamma,VOC,651,0
1,2021-09-30T10:34:27Z,2021-01-18,B.1.617.2,Delta,VOC,651,0
1,2021-09-30T10:34:27Z,2021-01-18,B.1.620,"",VOI,651,0
1,2021-09-30T10:34:27Z,2021-01-18,B.1.621,Mu,VOI,651,0
1,2021-09-30T10:34:27Z,2021-01-18,C.37,Lambda,VOI,651,0
1,2021-09-30T10:34:27Z,2021-01-18,B.1.1.7,Alpha,DEV,651,158
1,2021-09-30T10:34:27Z,2021-01-18,B.1.525,Eta,DEV,651,0
1,2021-09-30T10:34:27Z,2021-01-18,B.1.617.1,Kappa,DEV,651,0
1,2021-09-30T10:34:27Z,2021-01-18,B.1.526,Iota,DEV,651,0
1,2021-09-30T10:34:27Z,2021-01-25,B.1.351,Beta,VOC,843,14
1,2021-09-30T10:34:27Z,2021-01-25,P.1,Gamma,VOC,843,1
1,2021-09-30T10:34:27Z,2021-01-25,B.1.617.2,Delta,VOC,843,0
1,2021-09-30T10:34:27Z,2021-01-25,B.1.620,"",VOI,843,0
1,2021-09-30T10:34:27Z,2021-01-25,B.1.621,Mu,VOI,843,0
1,2021-09-30T10:34:27Z,2021-01-25,C.37,Lambda,VOI,843,0
1,2021-09-30T10:34:27Z,2021-01-25,B.1.1.7,Alpha,DEV,843,213
1,2021-09-30T10:34:27Z,2021-01-25,B.1.525,Eta,DEV,843,0
1,2021-09-30T10:34:27Z,2021-01-25,B.1.617.1,Kappa,DEV,843,0
1,2021-09-30T10:34:27Z,2021-01-25,B.1.526,Iota,DEV,843,0
1,2021-09-30T10:34:27Z,2021-02-01,B.1.351,Beta,VOC,898,18
1,2021-09-30T10:34:27Z,2021-02-01,P.1,Gamma,VOC,898,0
1,2021-09-30T10:34:27Z,2021-02-01,B.1.617.2,Delta,VOC,898,0
1,2021-09-30T10:34:27Z,2021-02-01,B.1.620,"",VOI,898,0
1,2021-09-30T10:34:27Z,2021-02-01,B.1.621,Mu,VOI,898,0
1,2021-09-30T10:34:27Z,2021-02-01,C.37,Lambda,VOI,898,0
1,2021-09-30T10:34:27Z,2021-02-01,B.1.1.7,Alpha,DEV,898,205
1,2021-09-30T10:34:27Z,2021-02-01,B.1.525,Eta,DEV,898,2
1,2021-09-30T10:34:27Z,2021-02-01,B.1.617.1,Kappa,DEV,898,0
1,2021-09-30T10:34:27Z,2021-02-01,B.1.526,Iota,DEV,898,0
1,2021-09-30T10:34:27Z,2021-02-08,B.1.351,Beta,VOC,955,31
1,2021-09-30T10:34:27Z,2021-02-08,P.1,Gamma,VOC,955,0
1,2021-09-30T10:34:27Z,2021-02-08,B.1.617.2,Delta,VOC,955,0
1,2021-09-30T10:34:27Z,2021-02-08,B.1.620,"",VOI,955,0
1,2021-09-30T10:34:27Z,2021-02-08,B.1.621,Mu,VOI,955,0
1,2021-09-30T10:34:27Z,2021-02-08,C.37,Lambda,VOI,955,0
1,2021-09-30T10:34:27Z,2021-02-08,B.1.1.7,Alpha,DEV,955,256
1,2021-09-30T10:34:27Z,2021-02-08,B.1.525,Eta,DEV,955,1
1,2021-09-30T10:34:27Z,2021-02-08,B.1.617.1,Kappa,DEV,955,0
1,2021-09-30T10:34:27Z,2021-02-08,B.1.526,Iota,DEV,955,0
1,2021-09-30T10:34:27Z,2021-02-15,B.1.351,Beta,VOC,1043,32
1,2021-09-30T10:34:27Z,2021-02-15,P.1,Gamma,VOC,1043,1
1,2021-09-30T10:34:27Z,2021-02-15,B.1.617.2,Delta,VOC,1043,0
1,2021-09-30T10:34:27Z,2021-02-15,B.1.620,"",VOI,1043,0
1,2021-09-30T10:34:27Z,2021-02-15,B.1.621,Mu,VOI,1043,0
1,2021-09-30T10:34:27Z,2021-02-15,C.37,Lambda,VOI,1043,0
1,2021-09-30T10:34:27Z,2021-02-15,B.1.1.7,Alpha,DEV,1043,612
1,2021-09-30T10:34:27Z,2021-02-15,B.1.525,Eta,DEV,1043,4
1,2021-09-30T10:34:27Z,2021-02-15,B.1.617.1,Kappa,DEV,1043,0
1,2021-09-30T10:34:27Z,2021-02-15,B.1.526,Iota,DEV,1043,0
1,2021-09-30T10:34:27Z,2021-02-22,B.1.351,Beta,VOC,1037,19
1,2021-09-30T10:34:27Z,2021-02-22,P.1,Gamma,VOC,1037,3
1,2021-09-30T10:34:27Z,2021-02-22,B.1.617.2,Delta,VOC,1037,0
1,2021-09-30T10:34:27Z,2021-02-22,B.1.620,"",VOI,1037,0
1,2021-09-30T10:34:27Z,2021-02-22,B.1.621,Mu,VOI,1037,0
1,2021-09-30T10:34:27Z,2021-02-22,C.37,Lambda,VOI,1037,0
1,2021-09-30T10:34:27Z,2021-02-22,B.1.1.7,Alpha,DEV,1037,794
1,2021-09-30T10:34:27Z,2021-02-22,B.1.525,Eta,DEV,1037,0
1,2021-09-30T10:34:27Z,2021-02-22,B.1.617.1,Kappa,DEV,1037,0
1,2021-09-30T10:34:27Z,2021-02-22,B.1.526,Iota,DEV,1037,0
1,2021-09-30T10:34:27Z,2021-03-01,B.1.351,Beta,VOC,1516,24
1,2021-09-30T10:34:27Z,2021-03-01,P.1,Gamma,VOC,1516,10
1,2021-09-30T10:34:27Z,2021-03-01,B.1.617.2,Delta,VOC,1516,0
1,2021-09-30T10:34:27Z,2021-03-01,B.1.620,"",VOI,1516,0
1,2021-09-30T10:34:27Z,2021-03-01,B.1.621,Mu,VOI,1516,0
1,2021-09-30T10:34:27Z,2021-03-01,C.37,Lambda,VOI,1516,0
1,2021-09-30T10:34:27Z,2021-03-01,B.1.1.7,Alpha,DEV,1516,1270
1,2021-09-30T10:34:27Z,2021-03-01,B.1.525,Eta,DEV,1516,7
1,2021-09-30T10:34:27Z,2021-03-01,B.1.617.1,Kappa,DEV,1516,0
1,2021-09-30T10:34:27Z,2021-03-01,B.1.526,Iota,DEV,1516,0
1,2021-09-30T10:34:27Z,2021-03-08,B.1.351,Beta,VOC,1973,56
1,2021-09-30T10:34:27Z,2021-03-08,P.1,Gamma,VOC,1973,13
1,2021-09-30T10:34:27Z,2021-03-08,B.1.617.2,Delta,VOC,1973,0
1,2021-09-30T10:34:27Z,2021-03-08,B.1.620,"",VOI,1973,0
1,2021-09-30T10:34:27Z,2021-03-08,B.1.621,Mu,VOI,1973,0
1,2021-09-30T10:34:27Z,2021-03-08,C.37,Lambda,VOI,1973,0
1,2021-09-30T10:34:27Z,2021-03-08,B.1.1.7,Alpha,DEV,1973,1726
1,2021-09-30T10:34:27Z,2021-03-08,B.1.525,Eta,DEV,1973,5
1,2021-09-30T10:34:27Z,2021-03-08,B.1.617.1,Kappa,DEV,1973,0
1,2021-09-30T10:34:27Z,2021-03-08,B.1.526,Iota,DEV,1973,0
1,2021-09-30T10:34:27Z,2021-03-15,B.1.351,Beta,VOC,1560,55
1,2021-09-30T10:34:27Z,2021-03-15,P.1,Gamma,VOC,1560,23
1,2021-09-30T10:34:27Z,2021-03-15,B.1.617.2,Delta,VOC,1560,0
1,2021-09-30T10:34:27Z,2021-03-15,B.1.620,"",VOI,1560,0
1,2021-09-30T10:34:27Z,2021-03-15,B.1.621,Mu,VOI,1560,0
1,2021-09-30T10:34:27Z,2021-03-15,C.37,Lambda,VOI,1560,0
1,2021-09-30T10:34:27Z,2021-03-15,B.1.1.7,Alpha,DEV,1560,1397
1,2021-09-30T10:34:27Z,2021-03-15,B.1.525,Eta,DEV,1560,2
1,2021-09-30T10:34:27Z,2021-03-15,B.1.617.1,Kappa,DEV,1560,0
1,2021-09-30T10:34:27Z,2021-03-15,B.1.526,Iota,DEV,1560,0
1,2021-09-30T10:34:27Z,2021-03-22,B.1.351,Beta,VOC,1602,39
1,2021-09-30T10:34:27Z,2021-03-22,P.1,Gamma,VOC,1602,23
1,2021-09-30T10:34:27Z,2021-03-22,B.1.617.2,Delta,VOC,1602,0
1,2021-09-30T10:34:27Z,2021-03-22,B.1.620,"",VOI,1602,0
1,2021-09-30T10:34:27Z,2021-03-22,B.1.621,Mu,VOI,1602,0
1,2021-09-30T10:34:27Z,2021-03-22,C.37,Lambda,VOI,1602,0
1,2021-09-30T10:34:27Z,2021-03-22,B.1.1.7,Alpha,DEV,1602,1495
1,2021-09-30T10:34:27Z,2021-03-22,B.1.525,Eta,DEV,1602,0
1,2021-09-30T10:34:27Z,2021-03-22,B.1.617.1,Kappa,DEV,1602,0
1,2021-09-30T10:34:27Z,2021-03-22,B.1.526,Iota,DEV,1602,0
1,2021-09-30T10:34:27Z,2021-03-29,B.1.351,Beta,VOC,1726,40
1,2021-09-30T10:34:27Z,2021-03-29,P.1,Gamma,VOC,1726,15
1,2021-09-30T10:34:27Z,2021-03-29,B.1.617.2,Delta,VOC,1726,0
1,2021-09-30T10:34:27Z,2021-03-29,B.1.620,"",VOI,1726,0
1,2021-09-30T10:34:27Z,2021-03-29,B.1.621,Mu,VOI,1726,0
1,2021-09-30T10:34:27Z,2021-03-29,C.37,Lambda,VOI,1726,0
1,2021-09-30T10:34:27Z,2021-03-29,B.1.1.7,Alpha,DEV,1726,1634
1,2021-09-30T10:34:27Z,2021-03-29,B.1.525,Eta,DEV,1726,1
1,2021-09-30T10:34:27Z,2021-03-29,B.1.617.1,Kappa,DEV,1726,0
1,2021-09-30T10:34:27Z,2021-03-29,B.1.526,Iota,DEV,1726,0
1,2021-09-30T10:34:27Z,2021-04-05,B.1.351,Beta,VOC,1531,28
1,2021-09-30T10:34:27Z,2021-04-05,P.1,Gamma,VOC,1531,23
1,2021-09-30T10:34:27Z,2021-04-05,B.1.617.2,Delta,VOC,1531,0
1,2021-09-30T10:34:27Z,2021-04-05,B.1.620,"",VOI,1531,0
1,2021-09-30T10:34:27Z,2021-04-05,B.1.621,Mu,VOI,1531,1
1,2021-09-30T10:34:27Z,2021-04-05,C.37,Lambda,VOI,1531,0
1,2021-09-30T10:34:27Z,2021-04-05,B.1.1.7,Alpha,DEV,1531,1457
1,2021-09-30T10:34:27Z,2021-04-05,B.1.525,Eta,DEV,1531,2
1,2021-09-30T10:34:27Z,2021-04-05,B.1.617.1,Kappa,DEV,1531,2
1,2021-09-30T10:34:27Z,2021-04-05,B.1.526,Iota,DEV,1531,0
1,2021-09-30T10:34:27Z,2021-04-12,B.1.351,Beta,VOC,1674,20
1,2021-09-30T10:34:27Z,2021-04-12,P.1,Gamma,VOC,1674,21
1,2021-09-30T10:34:27Z,2021-04-12,B.1.617.2,Delta,VOC,1674,1
1,2021-09-30T10:34:27Z,2021-04-12,B.1.620,"",VOI,1674,0
1,2021-09-30T10:34:27Z,2021-04-12,B.1.621,Mu,VOI,1674,1
1,2021-09-30T10:34:27Z,2021-04-12,C.37,Lambda,VOI,1674,0
1,2021-09-30T10:34:27Z,2021-04-12,B.1.1.7,Alpha,DEV,1674,1617
1,2021-09-30T10:34:27Z,2021-04-12,B.1.525,Eta,DEV,1674,1
1,2021-09-30T10:34:27Z,2021-04-12,B.1.617.1,Kappa,DEV,1674,1
1,2021-09-30T10:34:27Z,2021-04-12,B.1.526,Iota,DEV,1674,0
1,2021-09-30T10:34:27Z,2021-04-19,B.1.351,Beta,VOC,1588,18
1,2021-09-30T10:34:27Z,2021-04-19,P.1,Gamma,VOC,1588,27
1,2021-09-30T10:34:27Z,2021-04-19,B.1.617.2,Delta,VOC,1588,2
1,2021-09-30T10:34:27Z,2021-04-19,B.1.620,"",VOI,1588,0
1,2021-09-30T10:34:27Z,2021-04-19,B.1.621,Mu,VOI,1588,2
1,2021-09-30T10:34:27Z,2021-04-19,C.37,Lambda,VOI,1588,0
1,2021-09-30T10:34:27Z,2021-04-19,B.1.1.7,Alpha,DEV,1588,1523
1,2021-09-30T10:34:27Z,2021-04-19,B.1.525,Eta,DEV,1588,4
1,2021-09-30T10:34:27Z,2021-04-19,B.1.617.1,Kappa,DEV,1588,0
1,2021-09-30T10:34:27Z,2021-04-19,B.1.526,Iota,DEV,1588,2
1,2021-09-30T10:34:27Z,2021-04-26,B.1.351,Beta,VOC,1689,7
1,2021-09-30T10:34:27Z,2021-04-26,P.1,Gamma,VOC,1689,28
1,2021-09-30T10:34:27Z,2021-04-26,B.1.617.2,Delta,VOC,1689,5
1,2021-09-30T10:34:27Z,2021-04-26,B.1.620,"",VOI,1689,0
1,2021-09-30T10:34:27Z,2021-04-26,B.1.621,Mu,VOI,1689,1
1,2021-09-30T10:34:27Z,2021-04-26,C.37,Lambda,VOI,1689,0
1,2021-09-30T10:34:27Z,2021-04-26,B.1.1.7,Alpha,DEV,1689,1638
1,2021-09-30T10:34:27Z,2021-04-26,B.1.525,Eta,DEV,1689,1
1,2021-09-30T10:34:27Z,2021-04-26,B.1.617.1,Kappa,DEV,1689,0
1,2021-09-30T10:34:27Z,2021-04-26,B.1.526,Iota,DEV,1689,0
1,2021-09-30T10:34:27Z,2021-05-03,B.1.351,Beta,VOC,1683,12
1,2021-09-30T10:34:27Z,2021-05-03,P.1,Gamma,VOC,1683,36
1,2021-09-30T10:34:27Z,2021-05-03,B.1.617.2,Delta,VOC,1683,1
1,2021-09-30T10:34:27Z,2021-05-03,B.1.620,"",VOI,1683,1
1,2021-09-30T10:34:27Z,2021-05-03,B.1.621,Mu,VOI,1683,3
1,2021-09-30T10:34:27Z,2021-05-03,C.37,Lambda,VOI,1683,0
1,2021-09-30T10:34:27Z,2021-05-03,B.1.1.7,Alpha,DEV,1683,1620
1,2021-09-30T10:34:27Z,2021-05-03,B.1.525,Eta,DEV,1683,0
1,2021-09-30T10:34:27Z,2021-05-03,B.1.617.1,Kappa,DEV,1683,0
1,2021-09-30T10:34:27Z,2021-05-03,B.1.526,Iota,DEV,1683,0
1,2021-09-30T10:34:27Z,2021-05-10,B.1.351,Beta,VOC,1648,8
1,2021-09-30T10:34:27Z,2021-05-10,P.1,Gamma,VOC,1648,31
1,2021-09-30T10:34:27Z,2021-05-10,B.1.617.2,Delta,VOC,1648,12
1,2021-09-30T10:34:27Z,2021-05-10,B.1.620,"",VOI,1648,0
1,2021-09-30T10:34:27Z,2021-05-10,B.1.621,Mu,VOI,1648,3
1,2021-09-30T10:34:27Z,2021-05-10,C.37,Lambda,VOI,1648,0
1,2021-09-30T10:34:27Z,2021-05-10,B.1.1.7,Alpha,DEV,1648,1574
1,2021-09-30T10:34:27Z,2021-05-10,B.1.525,Eta,DEV,1648,1
1,2021-09-30T10:34:27Z,2021-05-10,B.1.617.1,Kappa,DEV,1648,0
1,2021-09-30T10:34:27Z,2021-05-10,B.1.526,Iota,DEV,1648,0
1,2021-09-30T10:34:27Z,2021-05-17,B.1.351,Beta,VOC,1366,3
1,2021-09-30T10:34:27Z,2021-05-17,P.1,Gamma,VOC,1366,32
1,2021-09-30T10:34:27Z,2021-05-17,B.1.617.2,Delta,VOC,1366,10
1,2021-09-30T10:34:27Z,2021-05-17,B.1.620,"",VOI,1366,0
1,2021-09-30T10:34:27Z,2021-05-17,B.1.621,Mu,VOI,1366,5
1,2021-09-30T10:34:27Z,2021-05-17,C.37,Lambda,VOI,1366,0
1,2021-09-30T10:34:27Z,2021-05-17,B.1.1.7,Alpha,DEV,1366,1301
1,2021-09-30T10:34:27Z,2021-05-17,B.1.525,Eta,DEV,1366,0
1,2021-09-30T10:34:27Z,2021-05-17,B.1.617.1,Kappa,DEV,1366,0
1,2021-09-30T10:34:27Z,2021-05-17,B.1.526,Iota,DEV,1366,0
1,2021-09-30T10:34:27Z,2021-05-24,B.1.351,Beta,VOC,1323,3
1,2021-09-30T10:34:27Z,2021-05-24,P.1,Gamma,VOC,1323,16
1,2021-09-30T10:34:27Z,2021-05-24,B.1.617.2,Delta,VOC,1323,23
1,2021-09-30T10:34:27Z,2021-05-24,B.1.620,"",VOI,1323,0
1,2021-09-30T10:34:27Z,2021-05-24,B.1.621,Mu,VOI,1323,0
1,2021-09-30T10:34:27Z,2021-05-24,C.37,Lambda,VOI,1323,1
1,2021-09-30T10:34:27Z,2021-05-24,B.1.1.7,Alpha,DEV,1323,1253
1,2021-09-30T10:34:27Z,2021-05-24,B.1.525,Eta,DEV,1323,0
1,2021-09-30T10:34:27Z,2021-05-24,B.1.617.1,Kappa,DEV,1323,0
1,2021-09-30T10:34:27Z,2021-05-24,B.1.526,Iota,DEV,1323,0
1,2021-09-30T10:34:27Z,2021-05-31,B.1.351,Beta,VOC,1272,0
1,2021-09-30T10:34:27Z,2021-05-31,P.1,Gamma,VOC,1272,22
1,2021-09-30T10:34:27Z,2021-05-31,B.1.617.2,Delta,VOC,1272,48
1,2021-09-30T10:34:27Z,2021-05-31,B.1.620,"",VOI,1272,0
1,2021-09-30T10:34:27Z,2021-05-31,B.1.621,Mu,VOI,1272,4
1,2021-09-30T10:34:27Z,2021-05-31,C.37,Lambda,VOI,1272,0
1,2021-09-30T10:34:27Z,2021-05-31,B.1.1.7,Alpha,DEV,1272,1158
1,2021-09-30T10:34:27Z,2021-05-31,B.1.525,Eta,DEV,1272,1
1,2021-09-30T10:34:27Z,2021-05-31,B.1.617.1,Kappa,DEV,1272,0
1,2021-09-30T10:34:27Z,2021-05-31,B.1.526,Iota,DEV,1272,0
1,2021-09-30T10:34:27Z,2021-06-07,B.1.351,Beta,VOC,1175,1
1,2021-09-30T10:34:27Z,2021-06-07,P.1,Gamma,VOC,1175,12
1,2021-09-30T10:34:27Z,2021-06-07,B.1.617.2,Delta,VOC,1175,101
1,2021-09-30T10:34:27Z,2021-06-07,B.1.620,"",VOI,1175,0
1,2021-09-30T10:34:27Z,2021-06-07,B.1.621,Mu,VOI,1175,5
1,2021-09-30T10:34:27Z,2021-06-07,C.37,Lambda,VOI,1175,0
1,2021-09-30T10:34:27Z,2021-06-07,B.1.1.7,Alpha,DEV,1175,1017
1,2021-09-30T10:34:27Z,2021-06-07,B.1.525,Eta,DEV,1175,2
1,2021-09-30T10:34:27Z,2021-06-07,B.1.617.1,Kappa,DEV,1175,4
1,2021-09-30T10:34:27Z,2021-06-07,B.1.526,Iota,DEV,1175,0
1,2021-09-30T10:34:27Z,2021-06-14,B.1.351,Beta,VOC,1039,1
1,2021-09-30T10:34:27Z,2021-06-14,P.1,Gamma,VOC,1039,16
1,2021-09-30T10:34:27Z,2021-06-14,B.1.617.2,Delta,VOC,1039,241
1,2021-09-30T10:34:27Z,2021-06-14,B.1.620,"",VOI,1039,0
1,2021-09-30T10:34:27Z,2021-06-14,B.1.621,Mu,VOI,1039,8
1,2021-09-30T10:34:27Z,2021-06-14,C.37,Lambda,VOI,1039,0
1,2021-09-30T10:34:27Z,2021-06-14,B.1.1.7,Alpha,DEV,1039,716
1,2021-09-30T10:34:27Z,2021-06-14,B.1.525,Eta,DEV,1039,4
1,2021-09-30T10:34:27Z,2021-06-14,B.1.617.1,Kappa,DEV,1039,6
1,2021-09-30T10:34:27Z,2021-06-14,B.1.526,Iota,DEV,1039,0
1,2021-09-30T10:34:27Z,2021-06-21,B.1.351,Beta,VOC,679,1
1,2021-09-30T10:34:27Z,2021-06-21,P.1,Gamma,VOC,679,7
1,2021-09-30T10:34:27Z,2021-06-21,B.1.617.2,Delta,VOC,679,276
1,2021-09-30T10:34:27Z,2021-06-21,B.1.620,"",VOI,679,0
1,2021-09-30T10:34:27Z,2021-06-21,B.1.621,Mu,VOI,679,3
1,2021-09-30T10:34:27Z,2021-06-21,C.37,Lambda,VOI,679,1
1,2021-09-30T10:34:27Z,2021-06-21,B.1.1.7,Alpha,DEV,679,366
1,2021-09-30T10:34:27Z,2021-06-21,B.1.525,Eta,DEV,679,0
1,2021-09-30T10:34:27Z,2021-06-21,B.1.617.1,Kappa,DEV,679,1
1,2021-09-30T10:34:27Z,2021-06-21,B.1.526,Iota,DEV,679,0
1,2021-09-30T10:34:27Z,2021-06-28,B.1.351,Beta,VOC,929,1
1,2021-09-30T10:34:27Z,2021-06-28,P.1,Gamma,VOC,929,3
1,2021-09-30T10:34:27Z,2021-06-28,B.1.617.2,Delta,VOC,929,631
1,2021-09-30T10:34:27Z,2021-06-28,B.1.620,"",VOI,929,0
1,2021-09-30T10:34:27Z,2021-06-28,B.1.621,Mu,VOI,929,4
1,2021-09-30T10:34:27Z,2021-06-28,C.37,Lambda,VOI,929,1
1,2021-09-30T10:34:27Z,2021-06-28,B.1.1.7,Alpha,DEV,929,257
1,2021-09-30T10:34:27Z,2021-06-28,B.1.525,Eta,DEV,929,1
1,2021-09-30T10:34:27Z,2021-06-28,B.1.617.1,Kappa,DEV,929,1
1,2021-09-30T10:34:27Z,2021-06-28,B.1.526,Iota,DEV,929,0
1,2021-09-30T10:34:27Z,2021-07-05,B.1.351,Beta,VOC,2454,0
1,2021-09-30T10:34:27Z,2021-07-05,P.1,Gamma,VOC,2454,3
1,2021-09-30T10:34:27Z,2021-07-05,B.1.617.2,Delta,VOC,2454,2095
1,2021-09-30T10:34:27Z,2021-07-05,B.1.620,"",VOI,2454,0
1,2021-09-30T10:34:27Z,2021-07-05,B.1.621,Mu,VOI,2454,0
1,2021-09-30T10:34:27Z,2021-07-05,C.37,Lambda,VOI,2454,8
1,2021-09-30T10:34:27Z,2021-07-05,B.1.1.7,Alpha,DEV,2454,335
1,2021-09-30T10:34:27Z,2021-07-05,B.1.525,Eta,DEV,2454,0
1,2021-09-30T10:34:27Z,2021-07-05,B.1.617.1,Kappa,DEV,2454,0
1,2021-09-30T10:34:27Z,2021-07-05,B.1.526,Iota,DEV,2454,0
1,2021-09-30T10:34:27Z,2021-07-12,B.1.351,Beta,VOC,2253,0
1,2021-09-30T10:34:27Z,2021-07-12,P.1,Gamma,VOC,2253,2
