Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,Sample_size,Variant_cases
1,2021-08-27T11:23:30Z,2021-02-22,B.1.620,"",VOI,1037,0
1,2021-08-27T11:23:30Z,2021-02-22,B.1.621,"",VOI,1037,0
1,2021-08-27T11:23:30Z,2021-02-22,C.37,Lambda,VOI,1037,0
1,2021-08-27T11:23:30Z,2021-02-22,B.1.526,Iota,VUM,1037,0
1,2021-08-27T11:23:30Z,2021-03-01,B.1.1.7,Alpha,VOC,1515,1269
1,2021-08-27T11:23:30Z,2021-03-01,B.1.1.7+S:E484K,"",VOC,1515,2
1,2021-08-27T11:23:30Z,2021-03-01,B.1.351,Beta,VOC,1515,24
1,2021-08-27T11:23:30Z,2021-03-01,P.1,Gamma,VOC,1515,10
1,2021-08-27T11:23:30Z,2021-03-01,B.1.617.2,Delta,VOC,1515,0
1,2021-08-27T11:23:30Z,2021-03-01,B.1.525,Eta,VOI,1515,7
1,2021-08-27T11:23:30Z,2021-03-01,P.3,"",VOI,1515,0
1,2021-08-27T11:23:30Z,2021-03-01,B.1.617.1,Kappa,VOI,1515,0
1,2021-08-27T11:23:30Z,2021-03-01,B.1.620,"",VOI,1515,0
1,2021-08-27T11:23:30Z,2021-03-01,B.1.621,"",VOI,1515,0
1,2021-08-27T11:23:30Z,2021-03-01,C.37,Lambda,VOI,1515,0
1,2021-08-27T11:23:30Z,2021-03-01,B.1.526,Iota,VUM,1515,0
1,2021-08-27T11:23:30Z,2021-03-08,B.1.1.7,Alpha,VOC,1973,1725
1,2021-08-27T11:23:30Z,2021-03-08,B.1.1.7+S:E484K,"",VOC,1973,1
1,2021-08-27T11:23:30Z,2021-03-08,B.1.351,Beta,VOC,1973,56
1,2021-08-27T11:23:30Z,2021-03-08,P.1,Gamma,VOC,1973,13
1,2021-08-27T11:23:30Z,2021-03-08,B.1.617.2,Delta,VOC,1973,0
1,2021-08-27T11:23:30Z,2021-03-08,B.1.525,Eta,VOI,1973,5
1,2021-08-27T11:23:30Z,2021-03-08,P.3,"",VOI,1973,0
1,2021-08-27T11:23:30Z,2021-03-08,B.1.617.1,Kappa,VOI,1973,0
1,2021-08-27T11:23:30Z,2021-03-08,B.1.620,"",VOI,1973,0
1,2021-08-27T11:23:30Z,2021-03-08,B.1.621,"",VOI,1973,0
1,2021-08-27T11:23:30Z,2021-03-08,C.37,Lambda,VOI,1973,0
1,2021-08-27T11:23:30Z,2021-03-08,B.1.526,Iota,VUM,1973,0
1,2021-08-27T11:23:30Z,2021-03-15,B.1.1.7,Alpha,VOC,1560,1396
1,2021-08-27T11:23:30Z,2021-03-15,B.1.1.7+S:E484K,"",VOC,1560,0
1,2021-08-27T11:23:30Z,2021-03-15,B.1.351,Beta,VOC,1560,55
1,2021-08-27T11:23:30Z,2021-03-15,P.1,Gamma,VOC,1560,23
1,2021-08-27T11:23:30Z,2021-03-15,B.1.617.2,Delta,VOC,1560,0
1,2021-08-27T11:23:30Z,2021-03-15,B.1.525,Eta,VOI,1560,2
1,2021-08-27T11:23:30Z,2021-03-15,P.3,"",VOI,1560,0
1,2021-08-27T11:23:30Z,2021-03-15,B.1.617.1,Kappa,VOI,1560,0
1,2021-08-27T11:23:30Z,2021-03-15,B.1.620,"",VOI,1560,0
1,2021-08-27T11:23:30Z,2021-03-15,B.1.621,"",VOI,1560,0
1,2021-08-27T11:23:30Z,2021-03-15,C.37,Lambda,VOI,1560,0
1,2021-08-27T11:23:30Z,2021-03-15,B.1.526,Iota,VUM,1560,0
1,2021-08-27T11:23:30Z,2021-03-22,B.1.1.7,Alpha,VOC,1601,1493
1,2021-08-27T11:23:30Z,2021-03-22,B.1.1.7+S:E484K,"",VOC,1601,0
1,2021-08-27T11:23:30Z,2021-03-22,B.1.351,Beta,VOC,1601,39
1,2021-08-27T11:23:30Z,2021-03-22,P.1,Gamma,VOC,1601,23
1,2021-08-27T11:23:30Z,2021-03-22,B.1.617.2,Delta,VOC,1601,0
1,2021-08-27T11:23:30Z,2021-03-22,B.1.525,Eta,VOI,1601,0
1,2021-08-27T11:23:30Z,2021-03-22,P.3,"",VOI,1601,2
1,2021-08-27T11:23:30Z,2021-03-22,B.1.617.1,Kappa,VOI,1601,0
1,2021-08-27T11:23:30Z,2021-03-22,B.1.620,"",VOI,1601,0
1,2021-08-27T11:23:30Z,2021-03-22,B.1.621,"",VOI,1601,0
1,2021-08-27T11:23:30Z,2021-03-22,C.37,Lambda,VOI,1601,0
1,2021-08-27T11:23:30Z,2021-03-22,B.1.526,Iota,VUM,1601,0
1,2021-08-27T11:23:30Z,2021-03-29,B.1.1.7,Alpha,VOC,1726,1631
1,2021-08-27T11:23:30Z,2021-03-29,B.1.1.7+S:E484K,"",VOC,1726,3
1,2021-08-27T11:23:30Z,2021-03-29,B.1.351,Beta,VOC,1726,40
1,2021-08-27T11:23:30Z,2021-03-29,P.1,Gamma,VOC,1726,15
1,2021-08-27T11:23:30Z,2021-03-29,B.1.617.2,Delta,VOC,1726,0
1,2021-08-27T11:23:30Z,2021-03-29,B.1.525,Eta,VOI,1726,1
1,2021-08-27T11:23:30Z,2021-03-29,P.3,"",VOI,1726,1
1,2021-08-27T11:23:30Z,2021-03-29,B.1.617.1,Kappa,VOI,1726,0
1,2021-08-27T11:23:30Z,2021-03-29,B.1.620,"",VOI,1726,0
1,2021-08-27T11:23:30Z,2021-03-29,B.1.621,"",VOI,1726,0
1,2021-08-27T11:23:30Z,2021-03-29,C.37,Lambda,VOI,1726,0
1,2021-08-27T11:23:30Z,2021-03-29,B.1.526,Iota,VUM,1726,0
1,2021-08-27T11:23:30Z,2021-04-05,B.1.1.7,Alpha,VOC,1531,1456
1,2021-08-27T11:23:30Z,2021-04-05,B.1.1.7+S:E484K,"",VOC,1531,2
1,2021-08-27T11:23:30Z,2021-04-05,B.1.351,Beta,VOC,1531,28
1,2021-08-27T11:23:30Z,2021-04-05,P.1,Gamma,VOC,1531,23
1,2021-08-27T11:23:30Z,2021-04-05,B.1.617.2,Delta,VOC,1531,0
1,2021-08-27T11:23:30Z,2021-04-05,B.1.525,Eta,VOI,1531,2
1,2021-08-27T11:23:30Z,2021-04-05,P.3,"",VOI,1531,0
1,2021-08-27T11:23:30Z,2021-04-05,B.1.617.1,Kappa,VOI,1531,2
1,2021-08-27T11:23:30Z,2021-04-05,B.1.620,"",VOI,1531,0
1,2021-08-27T11:23:30Z,2021-04-05,B.1.621,"",VOI,1531,1
1,2021-08-27T11:23:30Z,2021-04-05,C.37,Lambda,VOI,1531,0
1,2021-08-27T11:23:30Z,2021-04-05,B.1.526,Iota,VUM,1531,0
1,2021-08-27T11:23:30Z,2021-04-12,B.1.1.7,Alpha,VOC,1660,1601
1,2021-08-27T11:23:30Z,2021-04-12,B.1.1.7+S:E484K,"",VOC,1660,6
1,2021-08-27T11:23:30Z,2021-04-12,B.1.351,Beta,VOC,1660,19
1,2021-08-27T11:23:30Z,2021-04-12,P.1,Gamma,VOC,1660,21
1,2021-08-27T11:23:30Z,2021-04-12,B.1.617.2,Delta,VOC,1660,1
1,2021-08-27T11:23:30Z,2021-04-12,B.1.525,Eta,VOI,1660,1
1,2021-08-27T11:23:30Z,2021-04-12,P.3,"",VOI,1660,0
1,2021-08-27T11:23:30Z,2021-04-12,B.1.617.1,Kappa,VOI,1660,1
1,2021-08-27T11:23:30Z,2021-04-12,B.1.620,"",VOI,1660,0
1,2021-08-27T11:23:30Z,2021-04-12,B.1.621,"",VOI,1660,1
1,2021-08-27T11:23:30Z,2021-04-12,C.37,Lambda,VOI,1660,0
1,2021-08-27T11:23:30Z,2021-04-12,B.1.526,Iota,VUM,1660,0
1,2021-08-27T11:23:30Z,2021-04-19,B.1.1.7,Alpha,VOC,1552,1485
1,2021-08-27T11:23:30Z,2021-04-19,B.1.1.7+S:E484K,"",VOC,1552,7
1,2021-08-27T11:23:30Z,2021-04-19,B.1.351,Beta,VOC,1552,18
1,2021-08-27T11:23:30Z,2021-04-19,P.1,Gamma,VOC,1552,27
1,2021-08-27T11:23:30Z,2021-04-19,B.1.617.2,Delta,VOC,1552,1
1,2021-08-27T11:23:30Z,2021-04-19,B.1.525,Eta,VOI,1552,4
1,2021-08-27T11:23:30Z,2021-04-19,P.3,"",VOI,1552,0
1,2021-08-27T11:23:30Z,2021-04-19,B.1.617.1,Kappa,VOI,1552,0
1,2021-08-27T11:23:30Z,2021-04-19,B.1.620,"",VOI,1552,0
1,2021-08-27T11:23:30Z,2021-04-19,B.1.621,"",VOI,1552,2
1,2021-08-27T11:23:30Z,2021-04-19,C.37,Lambda,VOI,1552,0
1,2021-08-27T11:23:30Z,2021-04-19,B.1.526,Iota,VUM,1552,2
1,2021-08-27T11:23:30Z,2021-04-26,B.1.1.7,Alpha,VOC,1737,1676
1,2021-08-27T11:23:30Z,2021-04-26,B.1.1.7+S:E484K,"",VOC,1737,4
1,2021-08-27T11:23:30Z,2021-04-26,B.1.351,Beta,VOC,1737,8
1,2021-08-27T11:23:30Z,2021-04-26,P.1,Gamma,VOC,1737,28
1,2021-08-27T11:23:30Z,2021-04-26,B.1.617.2,Delta,VOC,1737,5
1,2021-08-27T11:23:30Z,2021-04-26,B.1.525,Eta,VOI,1737,1
1,2021-08-27T11:23:30Z,2021-04-26,P.3,"",VOI,1737,0
1,2021-08-27T11:23:30Z,2021-04-26,B.1.617.1,Kappa,VOI,1737,0
1,2021-08-27T11:23:30Z,2021-04-26,B.1.620,"",VOI,1737,0
1,2021-08-27T11:23:30Z,2021-04-26,B.1.621,"",VOI,1737,1
1,2021-08-27T11:23:30Z,2021-04-26,C.37,Lambda,VOI,1737,0
1,2021-08-27T11:23:30Z,2021-04-26,B.1.526,Iota,VUM,1737,0
1,2021-08-27T11:23:30Z,2021-05-03,B.1.1.7,Alpha,VOC,1683,1619
1,2021-08-27T11:23:30Z,2021-05-03,B.1.1.7+S:E484K,"",VOC,1683,2
1,2021-08-27T11:23:30Z,2021-05-03,B.1.351,Beta,VOC,1683,12
1,2021-08-27T11:23:30Z,2021-05-03,P.1,Gamma,VOC,1683,35
1,2021-08-27T11:23:30Z,2021-05-03,B.1.617.2,Delta,VOC,1683,1
1,2021-08-27T11:23:30Z,2021-05-03,B.1.525,Eta,VOI,1683,0
1,2021-08-27T11:23:30Z,2021-05-03,P.3,"",VOI,1683,0
1,2021-08-27T11:23:30Z,2021-05-03,B.1.617.1,Kappa,VOI,1683,0
1,2021-08-27T11:23:30Z,2021-05-03,B.1.620,"",VOI,1683,1
1,2021-08-27T11:23:30Z,2021-05-03,B.1.621,"",VOI,1683,3
1,2021-08-27T11:23:30Z,2021-05-03,C.37,Lambda,VOI,1683,0
1,2021-08-27T11:23:30Z,2021-05-03,B.1.526,Iota,VUM,1683,0
1,2021-08-27T11:23:30Z,2021-05-10,B.1.1.7,Alpha,VOC,1647,1573
1,2021-08-27T11:23:30Z,2021-05-10,B.1.1.7+S:E484K,"",VOC,1647,6
1,2021-08-27T11:23:30Z,2021-05-10,B.1.351,Beta,VOC,1647,8
1,2021-08-27T11:23:30Z,2021-05-10,P.1,Gamma,VOC,1647,31
1,2021-08-27T11:23:30Z,2021-05-10,B.1.617.2,Delta,VOC,1647,11
1,2021-08-27T11:23:30Z,2021-05-10,B.1.525,Eta,VOI,1647,1
1,2021-08-27T11:23:30Z,2021-05-10,P.3,"",VOI,1647,0
1,2021-08-27T11:23:30Z,2021-05-10,B.1.617.1,Kappa,VOI,1647,0
1,2021-08-27T11:23:30Z,2021-05-10,B.1.620,"",VOI,1647,0
1,2021-08-27T11:23:30Z,2021-05-10,B.1.621,"",VOI,1647,3
1,2021-08-27T11:23:30Z,2021-05-10,C.37,Lambda,VOI,1647,0
1,2021-08-27T11:23:30Z,2021-05-10,B.1.526,Iota,VUM,1647,0
1,2021-08-27T11:23:30Z,2021-05-17,B.1.1.7,Alpha,VOC,1366,1298
1,2021-08-27T11:23:30Z,2021-05-17,B.1.1.7+S:E484K,"",VOC,1366,6
1,2021-08-27T11:23:30Z,2021-05-17,B.1.351,Beta,VOC,1366,3
1,2021-08-27T11:23:30Z,2021-05-17,P.1,Gamma,VOC,1366,32
1,2021-08-27T11:23:30Z,2021-05-17,B.1.617.2,Delta,VOC,1366,10
1,2021-08-27T11:23:30Z,2021-05-17,B.1.525,Eta,VOI,1366,0
1,2021-08-27T11:23:30Z,2021-05-17,P.3,"",VOI,1366,0
1,2021-08-27T11:23:30Z,2021-05-17,B.1.617.1,Kappa,VOI,1366,0
1,2021-08-27T11:23:30Z,2021-05-17,B.1.620,"",VOI,1366,0
1,2021-08-27T11:23:30Z,2021-05-17,B.1.621,"",VOI,1366,5
1,2021-08-27T11:23:30Z,2021-05-17,C.37,Lambda,VOI,1366,0
1,2021-08-27T11:23:30Z,2021-05-17,B.1.526,Iota,VUM,1366,0
1,2021-08-27T11:23:30Z,2021-05-24,B.1.1.7,Alpha,VOC,1322,1263
1,2021-08-27T11:23:30Z,2021-05-24,B.1.1.7+S:E484K,"",VOC,1322,3
1,2021-08-27T11:23:30Z,2021-05-24,B.1.351,Beta,VOC,1322,3
1,2021-08-27T11:23:30Z,2021-05-24,P.1,Gamma,VOC,1322,16
1,2021-08-27T11:23:30Z,2021-05-24,B.1.617.2,Delta,VOC,1322,22
1,2021-08-27T11:23:30Z,2021-05-24,B.1.525,Eta,VOI,1322,0
1,2021-08-27T11:23:30Z,2021-05-24,P.3,"",VOI,1322,0
1,2021-08-27T11:23:30Z,2021-05-24,B.1.617.1,Kappa,VOI,1322,0
1,2021-08-27T11:23:30Z,2021-05-24,B.1.620,"",VOI,1322,0
1,2021-08-27T11:23:30Z,2021-05-24,B.1.621,"",VOI,1322,0
1,2021-08-27T11:23:30Z,2021-05-24,C.37,Lambda,VOI,1322,1
1,2021-08-27T11:23:30Z,2021-05-24,B.1.526,Iota,VUM,1322,0
1,2021-08-27T11:23:30Z,2021-05-31,B.1.1.7,Alpha,VOC,1271,1176
1,2021-08-27T11:23:30Z,2021-05-31,B.1.1.7+S:E484K,"",VOC,1271,3
1,2021-08-27T11:23:30Z,2021-05-31,B.1.351,Beta,VOC,1271,0
1,2021-08-27T11:23:30Z,2021-05-31,P.1,Gamma,VOC,1271,22
1,2021-08-27T11:23:30Z,2021-05-31,B.1.617.2,Delta,VOC,1271,48
1,2021-08-27T11:23:30Z,2021-05-31,B.1.525,Eta,VOI,1271,1
1,2021-08-27T11:23:30Z,2021-05-31,P.3,"",VOI,1271,0
1,2021-08-27T11:23:30Z,2021-05-31,B.1.617.1,Kappa,VOI,1271,0
1,2021-08-27T11:23:30Z,2021-05-31,B.1.620,"",VOI,1271,0
1,2021-08-27T11:23:30Z,2021-05-31,B.1.621,"",VOI,1271,4
1,2021-08-27T11:23:30Z,2021-05-31,C.37,Lambda,VOI,1271,0
