Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,WHO_category,May_include_samples_listed_before,Sample_size,Variant_cases
3,2021-12-17T12:31:14Z,2020-12-21,B.1.351,Beta,VOC,VOC,FALSE,257,1
3,2021-12-17T12:31:14Z,2020-12-21,P.1,Gamma,VOC,VOC,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.617.2,Delta,VOC,VOC,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.1.529,Omicron,VOC,VOC,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.621,Mu,VOI,VOI,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,C.37,Lambda,VOI,VOI,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,AY.4.2,"",VOI,"",TRUE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,C.36+S:L452R,"",VUM,"",FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.1.318,"",VUM,VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,P.1+S:P681H,"",VUM,"",TRUE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.617.2+S:K417N,"",VUM,"",TRUE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,C.1.2,"",VUM,VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.617.2+S:E484del,"",VUM,"",TRUE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.617.2+S:Q613H,"",VUM,"",TRUE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.617.2+S:Q677H,"",VUM,"",TRUE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.640,"",VUM,"",FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.1.7,Alpha,DEV,VOI,FALSE,257,5
3,2021-12-17T12:31:14Z,2020-12-21,B.1.427/B.1.429,"",DEV,VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.525,"",DEV,VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.617.1,"",DEV,VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.620,"",DEV,VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.214.2,"",DEV,VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.526,"",DEV,VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.1.519,"",DEV,VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,R.1,"","",VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.466.2,"","",VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,C.36.3,"","",VUM,TRUE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.1.523,"","",VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.619,"","",VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-21,B.1.630,"","",VUM,FALSE,257,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.351,Beta,VOC,VOC,FALSE,207,1
3,2021-12-17T12:31:14Z,2020-12-28,P.1,Gamma,VOC,VOC,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.617.2,Delta,VOC,VOC,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.1.529,Omicron,VOC,VOC,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.621,Mu,VOI,VOI,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,C.37,Lambda,VOI,VOI,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,AY.4.2,"",VOI,"",TRUE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,C.36+S:L452R,"",VUM,"",FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.1.318,"",VUM,VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,P.1+S:P681H,"",VUM,"",TRUE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.617.2+S:K417N,"",VUM,"",TRUE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,C.1.2,"",VUM,VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.617.2+S:E484del,"",VUM,"",TRUE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.617.2+S:Q613H,"",VUM,"",TRUE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.617.2+S:Q677H,"",VUM,"",TRUE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.640,"",VUM,"",FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.1.7,Alpha,DEV,VOI,FALSE,207,9
3,2021-12-17T12:31:14Z,2020-12-28,B.1.427/B.1.429,"",DEV,VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.525,"",DEV,VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.617.1,"",DEV,VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.620,"",DEV,VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.214.2,"",DEV,VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.526,"",DEV,VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.1.519,"",DEV,VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,R.1,"","",VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.466.2,"","",VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,C.36.3,"","",VUM,TRUE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.1.523,"","",VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.619,"","",VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2020-12-28,B.1.630,"","",VUM,FALSE,207,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.351,Beta,VOC,VOC,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,P.1,Gamma,VOC,VOC,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.617.2,Delta,VOC,VOC,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.1.529,Omicron,VOC,VOC,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.621,Mu,VOI,VOI,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,C.37,Lambda,VOI,VOI,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,AY.4.2,"",VOI,"",TRUE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,C.36+S:L452R,"",VUM,"",FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.1.318,"",VUM,VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,P.1+S:P681H,"",VUM,"",TRUE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.617.2+S:K417N,"",VUM,"",TRUE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,C.1.2,"",VUM,VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.617.2+S:E484del,"",VUM,"",TRUE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.617.2+S:Q613H,"",VUM,"",TRUE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.617.2+S:Q677H,"",VUM,"",TRUE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.640,"",VUM,"",FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.1.7,Alpha,DEV,VOI,FALSE,356,45
3,2021-12-17T12:31:14Z,2021-01-04,B.1.427/B.1.429,"",DEV,VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.525,"",DEV,VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.617.1,"",DEV,VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.620,"",DEV,VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.214.2,"",DEV,VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.526,"",DEV,VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.1.519,"",DEV,VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,R.1,"","",VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.466.2,"","",VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,C.36.3,"","",VUM,TRUE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.1.523,"","",VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.619,"","",VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-04,B.1.630,"","",VUM,FALSE,356,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.351,Beta,VOC,VOC,FALSE,305,3
3,2021-12-17T12:31:14Z,2021-01-11,P.1,Gamma,VOC,VOC,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.617.2,Delta,VOC,VOC,FALSE,305,2
3,2021-12-17T12:31:14Z,2021-01-11,B.1.1.529,Omicron,VOC,VOC,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.621,Mu,VOI,VOI,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,C.37,Lambda,VOI,VOI,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,AY.4.2,"",VOI,"",TRUE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,C.36+S:L452R,"",VUM,"",FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.1.318,"",VUM,VUM,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,P.1+S:P681H,"",VUM,"",TRUE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.617.2+S:K417N,"",VUM,"",TRUE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,C.1.2,"",VUM,VUM,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.617.2+S:E484del,"",VUM,"",TRUE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.617.2+S:Q613H,"",VUM,"",TRUE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.617.2+S:Q677H,"",VUM,"",TRUE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.640,"",VUM,"",FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.1.7,Alpha,DEV,VOI,FALSE,305,60
3,2021-12-17T12:31:14Z,2021-01-11,B.1.427/B.1.429,"",DEV,VUM,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.525,"",DEV,VUM,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.617.1,"",DEV,VUM,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.620,"",DEV,VUM,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.214.2,"",DEV,VUM,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.526,"",DEV,VUM,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.1.519,"",DEV,VUM,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,R.1,"","",VUM,FALSE,305,1
3,2021-12-17T12:31:14Z,2021-01-11,B.1.466.2,"","",VUM,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,C.36.3,"","",VUM,TRUE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.1.523,"","",VUM,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.619,"","",VUM,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-11,B.1.630,"","",VUM,FALSE,305,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.351,Beta,VOC,VOC,FALSE,651,3
3,2021-12-17T12:31:14Z,2021-01-18,P.1,Gamma,VOC,VOC,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.617.2,Delta,VOC,VOC,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.1.529,Omicron,VOC,VOC,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.621,Mu,VOI,VOI,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,C.37,Lambda,VOI,VOI,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,AY.4.2,"",VOI,"",TRUE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,C.36+S:L452R,"",VUM,"",FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.1.318,"",VUM,VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,P.1+S:P681H,"",VUM,"",TRUE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.617.2+S:K417N,"",VUM,"",TRUE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,C.1.2,"",VUM,VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.617.2+S:E484del,"",VUM,"",TRUE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.617.2+S:Q613H,"",VUM,"",TRUE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.617.2+S:Q677H,"",VUM,"",TRUE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.640,"",VUM,"",FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.1.7,Alpha,DEV,VOI,FALSE,651,158
3,2021-12-17T12:31:14Z,2021-01-18,B.1.427/B.1.429,"",DEV,VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.525,"",DEV,VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.617.1,"",DEV,VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.620,"",DEV,VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.214.2,"",DEV,VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.526,"",DEV,VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.1.519,"",DEV,VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,R.1,"","",VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.466.2,"","",VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,C.36.3,"","",VUM,TRUE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.1.523,"","",VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.619,"","",VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-18,B.1.630,"","",VUM,FALSE,651,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.351,Beta,VOC,VOC,FALSE,877,14
3,2021-12-17T12:31:14Z,2021-01-25,P.1,Gamma,VOC,VOC,FALSE,877,1
3,2021-12-17T12:31:14Z,2021-01-25,B.1.617.2,Delta,VOC,VOC,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.1.529,Omicron,VOC,VOC,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.621,Mu,VOI,VOI,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,C.37,Lambda,VOI,VOI,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,AY.4.2,"",VOI,"",TRUE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,C.36+S:L452R,"",VUM,"",FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.1.318,"",VUM,VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,P.1+S:P681H,"",VUM,"",TRUE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.617.2+S:K417N,"",VUM,"",TRUE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,C.1.2,"",VUM,VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.617.2+S:E484del,"",VUM,"",TRUE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.617.2+S:Q613H,"",VUM,"",TRUE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.617.2+S:Q677H,"",VUM,"",TRUE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.640,"",VUM,"",FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.1.7,Alpha,DEV,VOI,FALSE,877,217
3,2021-12-17T12:31:14Z,2021-01-25,B.1.427/B.1.429,"",DEV,VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.525,"",DEV,VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.617.1,"",DEV,VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.620,"",DEV,VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.214.2,"",DEV,VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.526,"",DEV,VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.1.519,"",DEV,VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,R.1,"","",VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.466.2,"","",VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,C.36.3,"","",VUM,TRUE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.1.523,"","",VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.619,"","",VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-01-25,B.1.630,"","",VUM,FALSE,877,0
3,2021-12-17T12:31:14Z,2021-02-01,B.1.351,Beta,VOC,VOC,FALSE,867,18
3,2021-12-17T12:31:14Z,2021-02-01,P.1,Gamma,VOC,VOC,FALSE,867,0
3,2021-12-17T12:31:14Z,2021-02-01,B.1.617.2,Delta,VOC,VOC,FALSE,867,0
3,2021-12-17T12:31:14Z,2021-02-01,B.1.1.529,Omicron,VOC,VOC,FALSE,867,0
