Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,Sample_size,Variant_cases
1,2021-09-16T12:56:39Z,2021-07-12,B.1.620,"",VOI,2235,0
1,2021-09-16T12:56:39Z,2021-07-12,B.1.621,Mu,VOI,2235,0
1,2021-09-16T12:56:39Z,2021-07-12,C.37,Lambda,VOI,2235,0
1,2021-09-16T12:56:39Z,2021-07-12,B.1.1.7,Alpha,"",2235,172
1,2021-09-16T12:56:39Z,2021-07-12,B.1.525,Eta,"",2235,0
1,2021-09-16T12:56:39Z,2021-07-12,B.1.617.1,Kappa,"",2235,0
1,2021-09-16T12:56:39Z,2021-07-12,B.1.526,Iota,"",2235,0
1,2021-09-16T12:56:39Z,2021-07-19,B.1.351,Beta,VOC,2121,0
1,2021-09-16T12:56:39Z,2021-07-19,P.1,Gamma,VOC,2121,4
1,2021-09-16T12:56:39Z,2021-07-19,B.1.617.2,Delta,VOC,2121,2031
1,2021-09-16T12:56:39Z,2021-07-19,B.1.620,"",VOI,2121,0
1,2021-09-16T12:56:39Z,2021-07-19,B.1.621,Mu,VOI,2121,0
1,2021-09-16T12:56:39Z,2021-07-19,C.37,Lambda,VOI,2121,0
1,2021-09-16T12:56:39Z,2021-07-19,B.1.1.7,Alpha,"",2121,85
1,2021-09-16T12:56:39Z,2021-07-19,B.1.525,Eta,"",2121,0
1,2021-09-16T12:56:39Z,2021-07-19,B.1.617.1,Kappa,"",2121,0
1,2021-09-16T12:56:39Z,2021-07-19,B.1.526,Iota,"",2121,0
1,2021-09-16T12:56:39Z,2021-07-26,B.1.351,Beta,VOC,1723,0
1,2021-09-16T12:56:39Z,2021-07-26,P.1,Gamma,VOC,1723,2
1,2021-09-16T12:56:39Z,2021-07-26,B.1.617.2,Delta,VOC,1723,1666
1,2021-09-16T12:56:39Z,2021-07-26,B.1.620,"",VOI,1723,0
1,2021-09-16T12:56:39Z,2021-07-26,B.1.621,Mu,VOI,1723,3
1,2021-09-16T12:56:39Z,2021-07-26,C.37,Lambda,VOI,1723,0
1,2021-09-16T12:56:39Z,2021-07-26,B.1.1.7,Alpha,"",1723,52
1,2021-09-16T12:56:39Z,2021-07-26,B.1.525,Eta,"",1723,0
1,2021-09-16T12:56:39Z,2021-07-26,B.1.617.1,Kappa,"",1723,0
1,2021-09-16T12:56:39Z,2021-07-26,B.1.526,Iota,"",1723,0
1,2021-09-16T12:56:39Z,2021-08-02,B.1.351,Beta,VOC,1452,0
1,2021-09-16T12:56:39Z,2021-08-02,P.1,Gamma,VOC,1452,1
1,2021-09-16T12:56:39Z,2021-08-02,B.1.617.2,Delta,VOC,1452,1431
1,2021-09-16T12:56:39Z,2021-08-02,B.1.620,"",VOI,1452,0
1,2021-09-16T12:56:39Z,2021-08-02,B.1.621,Mu,VOI,1452,0
1,2021-09-16T12:56:39Z,2021-08-02,C.37,Lambda,VOI,1452,0
1,2021-09-16T12:56:39Z,2021-08-02,B.1.1.7,Alpha,"",1452,19
1,2021-09-16T12:56:39Z,2021-08-02,B.1.525,Eta,"",1452,0
1,2021-09-16T12:56:39Z,2021-08-02,B.1.617.1,Kappa,"",1452,0
1,2021-09-16T12:56:39Z,2021-08-02,B.1.526,Iota,"",1452,0
1,2021-09-16T12:56:39Z,2021-08-09,B.1.351,Beta,VOC,1370,0
1,2021-09-16T12:56:39Z,2021-08-09,P.1,Gamma,VOC,1370,0
1,2021-09-16T12:56:39Z,2021-08-09,B.1.617.2,Delta,VOC,1370,1337
1,2021-09-16T12:56:39Z,2021-08-09,B.1.620,"",VOI,1370,0
1,2021-09-16T12:56:39Z,2021-08-09,B.1.621,Mu,VOI,1370,1
1,2021-09-16T12:56:39Z,2021-08-09,C.37,Lambda,VOI,1370,0
1,2021-09-16T12:56:39Z,2021-08-09,B.1.1.7,Alpha,"",1370,32
1,2021-09-16T12:56:39Z,2021-08-09,B.1.525,Eta,"",1370,0
1,2021-09-16T12:56:39Z,2021-08-09,B.1.617.1,Kappa,"",1370,0
1,2021-09-16T12:56:39Z,2021-08-09,B.1.526,Iota,"",1370,0
1,2021-09-16T12:56:39Z,2021-08-16,B.1.351,Beta,VOC,1583,0
1,2021-09-16T12:56:39Z,2021-08-16,P.1,Gamma,VOC,1583,2
1,2021-09-16T12:56:39Z,2021-08-16,B.1.617.2,Delta,VOC,1583,1576
1,2021-09-16T12:56:39Z,2021-08-16,B.1.620,"",VOI,1583,0
1,2021-09-16T12:56:39Z,2021-08-16,B.1.621,Mu,VOI,1583,0
1,2021-09-16T12:56:39Z,2021-08-16,C.37,Lambda,VOI,1583,0
1,2021-09-16T12:56:39Z,2021-08-16,B.1.1.7,Alpha,"",1583,5
1,2021-09-16T12:56:39Z,2021-08-16,B.1.525,Eta,"",1583,0
1,2021-09-16T12:56:39Z,2021-08-16,B.1.617.1,Kappa,"",1583,0
1,2021-09-16T12:56:39Z,2021-08-16,B.1.526,Iota,"",1583,0
1,2021-09-16T12:56:39Z,2021-08-23,B.1.351,Beta,VOC,1403,0
1,2021-09-16T12:56:39Z,2021-08-23,P.1,Gamma,VOC,1403,1
1,2021-09-16T12:56:39Z,2021-08-23,B.1.617.2,Delta,VOC,1403,1401
1,2021-09-16T12:56:39Z,2021-08-23,B.1.620,"",VOI,1403,0
1,2021-09-16T12:56:39Z,2021-08-23,B.1.621,Mu,VOI,1403,0
1,2021-09-16T12:56:39Z,2021-08-23,C.37,Lambda,VOI,1403,0
1,2021-09-16T12:56:39Z,2021-08-23,B.1.1.7,Alpha,"",1403,1
1,2021-09-16T12:56:39Z,2021-08-23,B.1.525,Eta,"",1403,0
1,2021-09-16T12:56:39Z,2021-08-23,B.1.617.1,Kappa,"",1403,0
1,2021-09-16T12:56:39Z,2021-08-23,B.1.526,Iota,"",1403,0
1,2021-09-16T12:56:39Z,2021-08-30,B.1.351,Beta,VOC,910,0
1,2021-09-16T12:56:39Z,2021-08-30,P.1,Gamma,VOC,910,0
1,2021-09-16T12:56:39Z,2021-08-30,B.1.617.2,Delta,VOC,910,908
1,2021-09-16T12:56:39Z,2021-08-30,B.1.620,"",VOI,910,0
1,2021-09-16T12:56:39Z,2021-08-30,B.1.621,Mu,VOI,910,0
1,2021-09-16T12:56:39Z,2021-08-30,C.37,Lambda,VOI,910,0
1,2021-09-16T12:56:39Z,2021-08-30,B.1.1.7,Alpha,"",910,2
1,2021-09-16T12:56:39Z,2021-08-30,B.1.525,Eta,"",910,0
1,2021-09-16T12:56:39Z,2021-08-30,B.1.617.1,Kappa,"",910,0
1,2021-09-16T12:56:39Z,2021-08-30,B.1.526,Iota,"",910,0
