Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,Sample_size,Variant_cases
1,2021-07-28T23:31:37Z,2021-04-19,B.1.617.1,Kappa,VOI,1873,0
1,2021-07-28T23:31:37Z,2021-04-19,B.1.620,"",VOI,1873,0
1,2021-07-28T23:31:37Z,2021-04-19,B.1.621,"",VOI,1873,2
1,2021-07-28T23:31:37Z,2021-04-19,C.37,Lambda,VOI,1873,0
1,2021-07-28T23:31:37Z,2021-04-19,B.1.526,Iota,VUM,1873,2
1,2021-07-28T23:31:37Z,2021-04-26,B.1.1.7,Alpha,VOC,2094,1692
1,2021-07-28T23:31:37Z,2021-04-26,B.1.1.7+S:E484K,"",VOC,2094,4
1,2021-07-28T23:31:37Z,2021-04-26,B.1.351,Beta,VOC,2094,8
1,2021-07-28T23:31:37Z,2021-04-26,P.1,Gamma,VOC,2094,28
1,2021-07-28T23:31:37Z,2021-04-26,B.1.617.2,Delta,VOC,2094,5
1,2021-07-28T23:31:37Z,2021-04-26,B.1.525,Eta,VOI,2094,1
1,2021-07-28T23:31:37Z,2021-04-26,B.1.427/B.1.429,"",VOI,2094,0
1,2021-07-28T23:31:37Z,2021-04-26,P.3,"",VOI,2094,0
1,2021-07-28T23:31:37Z,2021-04-26,B.1.616,"",VOI,2094,0
1,2021-07-28T23:31:37Z,2021-04-26,B.1.617.1,Kappa,VOI,2094,0
1,2021-07-28T23:31:37Z,2021-04-26,B.1.620,"",VOI,2094,0
1,2021-07-28T23:31:37Z,2021-04-26,B.1.621,"",VOI,2094,1
1,2021-07-28T23:31:37Z,2021-04-26,C.37,Lambda,VOI,2094,0
1,2021-07-28T23:31:37Z,2021-04-26,B.1.526,Iota,VUM,2094,0
1,2021-07-28T23:31:37Z,2021-05-03,B.1.1.7,Alpha,VOC,1806,1631
1,2021-07-28T23:31:37Z,2021-05-03,B.1.1.7+S:E484K,"",VOC,1806,2
1,2021-07-28T23:31:37Z,2021-05-03,B.1.351,Beta,VOC,1806,12
1,2021-07-28T23:31:37Z,2021-05-03,P.1,Gamma,VOC,1806,35
1,2021-07-28T23:31:37Z,2021-05-03,B.1.617.2,Delta,VOC,1806,3
1,2021-07-28T23:31:37Z,2021-05-03,B.1.525,Eta,VOI,1806,0
1,2021-07-28T23:31:37Z,2021-05-03,B.1.427/B.1.429,"",VOI,1806,0
1,2021-07-28T23:31:37Z,2021-05-03,P.3,"",VOI,1806,0
1,2021-07-28T23:31:37Z,2021-05-03,B.1.616,"",VOI,1806,0
1,2021-07-28T23:31:37Z,2021-05-03,B.1.617.1,Kappa,VOI,1806,0
1,2021-07-28T23:31:37Z,2021-05-03,B.1.620,"",VOI,1806,0
1,2021-07-28T23:31:37Z,2021-05-03,B.1.621,"",VOI,1806,3
1,2021-07-28T23:31:37Z,2021-05-03,C.37,Lambda,VOI,1806,0
1,2021-07-28T23:31:37Z,2021-05-03,B.1.526,Iota,VUM,1806,0
