Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,Sample_size,Variant_cases
1,9-9-2021 13:04,25-1-2021,B.1.620,"",VOI,842,0
1,9-9-2021 13:04,25-1-2021,B.1.621,Mu,VOI,842,0
1,9-9-2021 13:04,25-1-2021,C.37,Lambda,VOI,842,0
1,9-9-2021 13:04,25-1-2021,B.1.1.7,Alpha,"",842,212
1,9-9-2021 13:04,25-1-2021,B.1.525,Eta,"",842,0
1,9-9-2021 13:04,25-1-2021,B.1.617.1,Kappa,"",842,0
1,9-9-2021 13:04,25-1-2021,B.1.526,Iota,"",842,0
1,9-9-2021 13:04,1-2-2021,B.1.351,Beta,VOC,898,18
1,9-9-2021 13:04,1-2-2021,P.1,Gamma,VOC,898,0
1,9-9-2021 13:04,1-2-2021,B.1.617.2,Delta,VOC,898,0
1,9-9-2021 13:04,1-2-2021,B.1.620,"",VOI,898,0
1,9-9-2021 13:04,1-2-2021,B.1.621,Mu,VOI,898,0
1,9-9-2021 13:04,1-2-2021,C.37,Lambda,VOI,898,0
1,9-9-2021 13:04,1-2-2021,B.1.1.7,Alpha,"",898,205
1,9-9-2021 13:04,1-2-2021,B.1.525,Eta,"",898,2
1,9-9-2021 13:04,1-2-2021,B.1.617.1,Kappa,"",898,0
1,9-9-2021 13:04,1-2-2021,B.1.526,Iota,"",898,0
1,9-9-2021 13:04,8-2-2021,B.1.351,Beta,VOC,955,31
1,9-9-2021 13:04,8-2-2021,P.1,Gamma,VOC,955,0
1,9-9-2021 13:04,8-2-2021,B.1.617.2,Delta,VOC,955,0
1,9-9-2021 13:04,8-2-2021,B.1.620,"",VOI,955,0
1,9-9-2021 13:04,8-2-2021,B.1.621,Mu,VOI,955,0
1,9-9-2021 13:04,8-2-2021,C.37,Lambda,VOI,955,0
1,9-9-2021 13:04,8-2-2021,B.1.1.7,Alpha,"",955,256
1,9-9-2021 13:04,8-2-2021,B.1.525,Eta,"",955,1
1,9-9-2021 13:04,8-2-2021,B.1.617.1,Kappa,"",955,0
1,9-9-2021 13:04,8-2-2021,B.1.526,Iota,"",955,0
1,9-9-2021 13:04,15-2-2021,B.1.351,Beta,VOC,1043,32
1,9-9-2021 13:04,15-2-2021,P.1,Gamma,VOC,1043,1
1,9-9-2021 13:04,15-2-2021,B.1.617.2,Delta,VOC,1043,0
1,9-9-2021 13:04,15-2-2021,B.1.620,"",VOI,1043,0
1,9-9-2021 13:04,15-2-2021,B.1.621,Mu,VOI,1043,0
1,9-9-2021 13:04,15-2-2021,C.37,Lambda,VOI,1043,0
1,9-9-2021 13:04,15-2-2021,B.1.1.7,Alpha,"",1043,613
1,9-9-2021 13:04,15-2-2021,B.1.525,Eta,"",1043,4
1,9-9-2021 13:04,15-2-2021,B.1.617.1,Kappa,"",1043,0
1,9-9-2021 13:04,15-2-2021,B.1.526,Iota,"",1043,0
1,9-9-2021 13:04,22-2-2021,B.1.351,Beta,VOC,1037,19
1,9-9-2021 13:04,22-2-2021,P.1,Gamma,VOC,1037,3
1,9-9-2021 13:04,22-2-2021,B.1.617.2,Delta,VOC,1037,0
1,9-9-2021 13:04,22-2-2021,B.1.620,"",VOI,1037,0
1,9-9-2021 13:04,22-2-2021,B.1.621,Mu,VOI,1037,0
1,9-9-2021 13:04,22-2-2021,C.37,Lambda,VOI,1037,0
1,9-9-2021 13:04,22-2-2021,B.1.1.7,Alpha,"",1037,794
1,9-9-2021 13:04,22-2-2021,B.1.525,Eta,"",1037,0
1,9-9-2021 13:04,22-2-2021,B.1.617.1,Kappa,"",1037,0
1,9-9-2021 13:04,22-2-2021,B.1.526,Iota,"",1037,0
1,9-9-2021 13:04,1-3-2021,B.1.351,Beta,VOC,1515,24
1,9-9-2021 13:04,1-3-2021,P.1,Gamma,VOC,1515,10
1,9-9-2021 13:04,1-3-2021,B.1.617.2,Delta,VOC,1515,0
1,9-9-2021 13:04,1-3-2021,B.1.620,"",VOI,1515,0
1,9-9-2021 13:04,1-3-2021,B.1.621,Mu,VOI,1515,0
1,9-9-2021 13:04,1-3-2021,C.37,Lambda,VOI,1515,0
1,9-9-2021 13:04,1-3-2021,B.1.1.7,Alpha,"",1515,1269
1,9-9-2021 13:04,1-3-2021,B.1.525,Eta,"",1515,7
1,9-9-2021 13:04,1-3-2021,B.1.617.1,Kappa,"",1515,0
1,9-9-2021 13:04,1-3-2021,B.1.526,Iota,"",1515,0
1,9-9-2021 13:04,8-3-2021,B.1.351,Beta,VOC,1973,56
1,9-9-2021 13:04,8-3-2021,P.1,Gamma,VOC,1973,13
1,9-9-2021 13:04,8-3-2021,B.1.617.2,Delta,VOC,1973,0
1,9-9-2021 13:04,8-3-2021,B.1.620,"",VOI,1973,0
1,9-9-2021 13:04,8-3-2021,B.1.621,Mu,VOI,1973,0
1,9-9-2021 13:04,8-3-2021,C.37,Lambda,VOI,1973,0
1,9-9-2021 13:04,8-3-2021,B.1.1.7,Alpha,"",1973,1724
1,9-9-2021 13:04,8-3-2021,B.1.525,Eta,"",1973,5
1,9-9-2021 13:04,8-3-2021,B.1.617.1,Kappa,"",1973,0
1,9-9-2021 13:04,8-3-2021,B.1.526,Iota,"",1973,0
1,9-9-2021 13:04,15-3-2021,B.1.351,Beta,VOC,1560,55
1,9-9-2021 13:04,15-3-2021,P.1,Gamma,VOC,1560,23
1,9-9-2021 13:04,15-3-2021,B.1.617.2,Delta,VOC,1560,0
1,9-9-2021 13:04,15-3-2021,B.1.620,"",VOI,1560,0
1,9-9-2021 13:04,15-3-2021,B.1.621,Mu,VOI,1560,0
1,9-9-2021 13:04,15-3-2021,C.37,Lambda,VOI,1560,0
1,9-9-2021 13:04,15-3-2021,B.1.1.7,Alpha,"",1560,1396
1,9-9-2021 13:04,15-3-2021,B.1.525,Eta,"",1560,2
1,9-9-2021 13:04,15-3-2021,B.1.617.1,Kappa,"",1560,0
1,9-9-2021 13:04,15-3-2021,B.1.526,Iota,"",1560,0
1,9-9-2021 13:04,22-3-2021,B.1.351,Beta,VOC,1601,39
1,9-9-2021 13:04,22-3-2021,P.1,Gamma,VOC,1601,23
1,9-9-2021 13:04,22-3-2021,B.1.617.2,Delta,VOC,1601,0
1,9-9-2021 13:04,22-3-2021,B.1.620,"",VOI,1601,0
1,9-9-2021 13:04,22-3-2021,B.1.621,Mu,VOI,1601,0
1,9-9-2021 13:04,22-3-2021,C.37,Lambda,VOI,1601,0
1,9-9-2021 13:04,22-3-2021,B.1.1.7,Alpha,"",1601,1493
1,9-9-2021 13:04,22-3-2021,B.1.525,Eta,"",1601,0
1,9-9-2021 13:04,22-3-2021,B.1.617.1,Kappa,"",1601,0
1,9-9-2021 13:04,22-3-2021,B.1.526,Iota,"",1601,0
1,9-9-2021 13:04,29-3-2021,B.1.351,Beta,VOC,1726,40
1,9-9-2021 13:04,29-3-2021,P.1,Gamma,VOC,1726,15
1,9-9-2021 13:04,29-3-2021,B.1.617.2,Delta,VOC,1726,0
1,9-9-2021 13:04,29-3-2021,B.1.620,"",VOI,1726,0
1,9-9-2021 13:04,29-3-2021,B.1.621,Mu,VOI,1726,0
1,9-9-2021 13:04,29-3-2021,C.37,Lambda,VOI,1726,0
1,9-9-2021 13:04,29-3-2021,B.1.1.7,Alpha,"",1726,1632
1,9-9-2021 13:04,29-3-2021,B.1.525,Eta,"",1726,1
1,9-9-2021 13:04,29-3-2021,B.1.617.1,Kappa,"",1726,0
1,9-9-2021 13:04,29-3-2021,B.1.526,Iota,"",1726,0
1,9-9-2021 13:04,5-4-2021,B.1.351,Beta,VOC,1531,28
1,9-9-2021 13:04,5-4-2021,P.1,Gamma,VOC,1531,23
1,9-9-2021 13:04,5-4-2021,B.1.617.2,Delta,VOC,1531,0
1,9-9-2021 13:04,5-4-2021,B.1.620,"",VOI,1531,0
1,9-9-2021 13:04,5-4-2021,B.1.621,Mu,VOI,1531,1
1,9-9-2021 13:04,5-4-2021,C.37,Lambda,VOI,1531,0
1,9-9-2021 13:04,5-4-2021,B.1.1.7,Alpha,"",1531,1456
1,9-9-2021 13:04,5-4-2021,B.1.525,Eta,"",1531,2
1,9-9-2021 13:04,5-4-2021,B.1.617.1,Kappa,"",1531,2
1,9-9-2021 13:04,5-4-2021,B.1.526,Iota,"",1531,0
1,9-9-2021 13:04,12-4-2021,B.1.351,Beta,VOC,1674,20
1,9-9-2021 13:04,12-4-2021,P.1,Gamma,VOC,1674,21
1,9-9-2021 13:04,12-4-2021,B.1.617.2,Delta,VOC,1674,1
1,9-9-2021 13:04,12-4-2021,B.1.620,"",VOI,1674,0
1,9-9-2021 13:04,12-4-2021,B.1.621,Mu,VOI,1674,1
1,9-9-2021 13:04,12-4-2021,C.37,Lambda,VOI,1674,0
1,9-9-2021 13:04,12-4-2021,B.1.1.7,Alpha,"",1674,1614
1,9-9-2021 13:04,12-4-2021,B.1.525,Eta,"",1674,1
1,9-9-2021 13:04,12-4-2021,B.1.617.1,Kappa,"",1674,1
1,9-9-2021 13:04,12-4-2021,B.1.526,Iota,"",1674,0
1,9-9-2021 13:04,19-4-2021,B.1.351,Beta,VOC,1588,18
1,9-9-2021 13:04,19-4-2021,P.1,Gamma,VOC,1588,27
1,9-9-2021 13:04,19-4-2021,B.1.617.2,Delta,VOC,1588,2
1,9-9-2021 13:04,19-4-2021,B.1.620,"",VOI,1588,0
1,9-9-2021 13:04,19-4-2021,B.1.621,Mu,VOI,1588,2
1,9-9-2021 13:04,19-4-2021,C.37,Lambda,VOI,1588,0
1,9-9-2021 13:04,19-4-2021,B.1.1.7,Alpha,"",1588,1520
1,9-9-2021 13:04,19-4-2021,B.1.525,Eta,"",1588,4
1,9-9-2021 13:04,19-4-2021,B.1.617.1,Kappa,"",1588,0
1,9-9-2021 13:04,19-4-2021,B.1.526,Iota,"",1588,2
1,9-9-2021 13:04,26-4-2021,B.1.351,Beta,VOC,1687,7
1,9-9-2021 13:04,26-4-2021,P.1,Gamma,VOC,1687,28
1,9-9-2021 13:04,26-4-2021,B.1.617.2,Delta,VOC,1687,4
1,9-9-2021 13:04,26-4-2021,B.1.620,"",VOI,1687,0
1,9-9-2021 13:04,26-4-2021,B.1.621,Mu,VOI,1687,1
1,9-9-2021 13:04,26-4-2021,C.37,Lambda,VOI,1687,0
1,9-9-2021 13:04,26-4-2021,B.1.1.7,Alpha,"",1687,1630
1,9-9-2021 13:04,26-4-2021,B.1.525,Eta,"",1687,1
1,9-9-2021 13:04,26-4-2021,B.1.617.1,Kappa,"",1687,0
1,9-9-2021 13:04,26-4-2021,B.1.526,Iota,"",1687,0
1,9-9-2021 13:04,3-5-2021,B.1.351,Beta,VOC,1683,12
1,9-9-2021 13:04,3-5-2021,P.1,Gamma,VOC,1683,35
1,9-9-2021 13:04,3-5-2021,B.1.617.2,Delta,VOC,1683,1
1,9-9-2021 13:04,3-5-2021,B.1.620,"",VOI,1683,1
1,9-9-2021 13:04,3-5-2021,B.1.621,Mu,VOI,1683,3
1,9-9-2021 13:04,3-5-2021,C.37,Lambda,VOI,1683,0
1,9-9-2021 13:04,3-5-2021,B.1.1.7,Alpha,"",1683,1617
1,9-9-2021 13:04,3-5-2021,B.1.525,Eta,"",1683,0
1,9-9-2021 13:04,3-5-2021,B.1.617.1,Kappa,"",1683,0
1,9-9-2021 13:04,3-5-2021,B.1.526,Iota,"",1683,0
1,9-9-2021 13:04,10-5-2021,B.1.351,Beta,VOC,1647,8
1,9-9-2021 13:04,10-5-2021,P.1,Gamma,VOC,1647,31
1,9-9-2021 13:04,10-5-2021,B.1.617.2,Delta,VOC,1647,11
1,9-9-2021 13:04,10-5-2021,B.1.620,"",VOI,1647,0
1,9-9-2021 13:04,10-5-2021,B.1.621,Mu,VOI,1647,3
1,9-9-2021 13:04,10-5-2021,C.37,Lambda,VOI,1647,0
1,9-9-2021 13:04,10-5-2021,B.1.1.7,Alpha,"",1647,1568
1,9-9-2021 13:04,10-5-2021,B.1.525,Eta,"",1647,1
1,9-9-2021 13:04,10-5-2021,B.1.617.1,Kappa,"",1647,0
1,9-9-2021 13:04,10-5-2021,B.1.526,Iota,"",1647,0
1,9-9-2021 13:04,17-5-2021,B.1.351,Beta,VOC,1366,3
1,9-9-2021 13:04,17-5-2021,P.1,Gamma,VOC,1366,32
1,9-9-2021 13:04,17-5-2021,B.1.617.2,Delta,VOC,1366,10
1,9-9-2021 13:04,17-5-2021,B.1.620,"",VOI,1366,0
1,9-9-2021 13:04,17-5-2021,B.1.621,Mu,VOI,1366,5
1,9-9-2021 13:04,17-5-2021,C.37,Lambda,VOI,1366,0
1,9-9-2021 13:04,17-5-2021,B.1.1.7,Alpha,"",1366,1295
1,9-9-2021 13:04,17-5-2021,B.1.525,Eta,"",1366,0
1,9-9-2021 13:04,17-5-2021,B.1.617.1,Kappa,"",1366,0
1,9-9-2021 13:04,17-5-2021,B.1.526,Iota,"",1366,0
1,9-9-2021 13:04,24-5-2021,B.1.351,Beta,VOC,1323,3
1,9-9-2021 13:04,24-5-2021,P.1,Gamma,VOC,1323,16
1,9-9-2021 13:04,24-5-2021,B.1.617.2,Delta,VOC,1323,23
1,9-9-2021 13:04,24-5-2021,B.1.620,"",VOI,1323,0
1,9-9-2021 13:04,24-5-2021,B.1.621,Mu,VOI,1323,0
1,9-9-2021 13:04,24-5-2021,C.37,Lambda,VOI,1323,1
1,9-9-2021 13:04,24-5-2021,B.1.1.7,Alpha,"",1323,1257
1,9-9-2021 13:04,24-5-2021,B.1.525,Eta,"",1323,0
1,9-9-2021 13:04,24-5-2021,B.1.617.1,Kappa,"",1323,0
1,9-9-2021 13:04,24-5-2021,B.1.526,Iota,"",1323,0
1,9-9-2021 13:04,31-5-2021,B.1.351,Beta,VOC,1271,0
1,9-9-2021 13:04,31-5-2021,P.1,Gamma,VOC,1271,22
1,9-9-2021 13:04,31-5-2021,B.1.617.2,Delta,VOC,1271,48
1,9-9-2021 13:04,31-5-2021,B.1.620,"",VOI,1271,0
1,9-9-2021 13:04,31-5-2021,B.1.621,Mu,VOI,1271,4
1,9-9-2021 13:04,31-5-2021,C.37,Lambda,VOI,1271,0
1,9-9-2021 13:04,31-5-2021,B.1.1.7,Alpha,"",1271,1163
1,9-9-2021 13:04,31-5-2021,B.1.525,Eta,"",1271,1
1,9-9-2021 13:04,31-5-2021,B.1.617.1,Kappa,"",1271,0
1,9-9-2021 13:04,31-5-2021,B.1.526,Iota,"",1271,0
1,9-9-2021 13:04,7-6-2021,B.1.351,Beta,VOC,1174,1
1,9-9-2021 13:04,7-6-2021,P.1,Gamma,VOC,1174,12
1,9-9-2021 13:04,7-6-2021,B.1.617.2,Delta,VOC,1174,100
1,9-9-2021 13:04,7-6-2021,B.1.620,"",VOI,1174,0
1,9-9-2021 13:04,7-6-2021,B.1.621,Mu,VOI,1174,5
1,9-9-2021 13:04,7-6-2021,C.37,Lambda,VOI,1174,0
1,9-9-2021 13:04,7-6-2021,B.1.1.7,Alpha,"",1174,1020
1,9-9-2021 13:04,7-6-2021,B.1.525,Eta,"",1174,2
1,9-9-2021 13:04,7-6-2021,B.1.617.1,Kappa,"",1174,4
1,9-9-2021 13:04,7-6-2021,B.1.526,Iota,"",1174,0
1,9-9-2021 13:04,14-6-2021,B.1.351,Beta,VOC,1038,1
1,9-9-2021 13:04,14-6-2021,P.1,Gamma,VOC,1038,16
1,9-9-2021 13:04,14-6-2021,B.1.617.2,Delta,VOC,1038,240
1,9-9-2021 13:04,14-6-2021,B.1.620,"",VOI,1038,0
1,9-9-2021 13:04,14-6-2021,B.1.621,Mu,VOI,1038,8
1,9-9-2021 13:04,14-6-2021,C.37,Lambda,VOI,1038,0
1,9-9-2021 13:04,14-6-2021,B.1.1.7,Alpha,"",1038,725
1,9-9-2021 13:04,14-6-2021,B.1.525,Eta,"",1038,4
1,9-9-2021 13:04,14-6-2021,B.1.617.1,Kappa,"",1038,6
1,9-9-2021 13:04,14-6-2021,B.1.526,Iota,"",1038,0
1,9-9-2021 13:04,21-6-2021,B.1.351,Beta,VOC,679,1
1,9-9-2021 13:04,21-6-2021,P.1,Gamma,VOC,679,7
1,9-9-2021 13:04,21-6-2021,B.1.617.2,Delta,VOC,679,275
1,9-9-2021 13:04,21-6-2021,B.1.620,"",VOI,679,0
1,9-9-2021 13:04,21-6-2021,B.1.621,Mu,VOI,679,3
1,9-9-2021 13:04,21-6-2021,C.37,Lambda,VOI,679,1
1,9-9-2021 13:04,21-6-2021,B.1.1.7,Alpha,"",679,375
1,9-9-2021 13:04,21-6-2021,B.1.525,Eta,"",679,0
1,9-9-2021 13:04,21-6-2021,B.1.617.1,Kappa,"",679,1
1,9-9-2021 13:04,21-6-2021,B.1.526,Iota,"",679,0
1,9-9-2021 13:04,28-6-2021,B.1.351,Beta,VOC,928,1
1,9-9-2021 13:04,28-6-2021,P.1,Gamma,VOC,928,3
1,9-9-2021 13:04,28-6-2021,B.1.617.2,Delta,VOC,928,630
1,9-9-2021 13:04,28-6-2021,B.1.620,"",VOI,928,0
1,9-9-2021 13:04,28-6-2021,B.1.621,Mu,VOI,928,4
1,9-9-2021 13:04,28-6-2021,C.37,Lambda,VOI,928,1
1,9-9-2021 13:04,28-6-2021,B.1.1.7,Alpha,"",928,269
1,9-9-2021 13:04,28-6-2021,B.1.525,Eta,"",928,1
1,9-9-2021 13:04,28-6-2021,B.1.617.1,Kappa,"",928,1
1,9-9-2021 13:04,28-6-2021,B.1.526,Iota,"",928,0
1,9-9-2021 13:04,5-7-2021,B.1.351,Beta,VOC,2452,0
1,9-9-2021 13:04,5-7-2021,P.1,Gamma,VOC,2452,3
1,9-9-2021 13:04,5-7-2021,B.1.617.2,Delta,VOC,2452,2093
1,9-9-2021 13:04,5-7-2021,B.1.620,"",VOI,2452,0
1,9-9-2021 13:04,5-7-2021,B.1.621,Mu,VOI,2452,0
1,9-9-2021 13:04,5-7-2021,C.37,Lambda,VOI,2452,8
1,9-9-2021 13:04,5-7-2021,B.1.1.7,Alpha,"",2452,338
1,9-9-2021 13:04,5-7-2021,B.1.525,Eta,"",2452,0
1,9-9-2021 13:04,5-7-2021,B.1.617.1,Kappa,"",2452,0
1,9-9-2021 13:04,5-7-2021,B.1.526,Iota,"",2452,0
1,9-9-2021 13:04,12-7-2021,B.1.351,Beta,VOC,2236,0
1,9-9-2021 13:04,12-7-2021,P.1,Gamma,VOC,2236,2
1,9-9-2021 13:04,12-7-2021,B.1.617.2,Delta,VOC,2236,2038
1,9-9-2021 13:04,12-7-2021,B.1.620,"",VOI,2236,0
1,9-9-2021 13:04,12-7-2021,B.1.621,Mu,VOI,2236,0
1,9-9-2021 13:04,12-7-2021,C.37,Lambda,VOI,2236,0
1,9-9-2021 13:04,12-7-2021,B.1.1.7,Alpha,"",2236,172
1,9-9-2021 13:04,12-7-2021,B.1.525,Eta,"",2236,0
1,9-9-2021 13:04,12-7-2021,B.1.617.1,Kappa,"",2236,0
1,9-9-2021 13:04,12-7-2021,B.1.526,Iota,"",2236,0
1,9-9-2021 13:04,19-7-2021,B.1.351,Beta,VOC,2121,0
1,9-9-2021 13:04,19-7-2021,P.1,Gamma,VOC,2121,4
1,9-9-2021 13:04,19-7-2021,B.1.617.2,Delta,VOC,2121,2031
1,9-9-2021 13:04,19-7-2021,B.1.620,"",VOI,2121,0
1,9-9-2021 13:04,19-7-2021,B.1.621,Mu,VOI,2121,0
1,9-9-2021 13:04,19-7-2021,C.37,Lambda,VOI,2121,0
1,9-9-2021 13:04,19-7-2021,B.1.1.7,Alpha,"",2121,85
1,9-9-2021 13:04,19-7-2021,B.1.525,Eta,"",2121,0
1,9-9-2021 13:04,19-7-2021,B.1.617.1,Kappa,"",2121,0
1,9-9-2021 13:04,19-7-2021,B.1.526,Iota,"",2121,0
1,9-9-2021 13:04,26-7-2021,B.1.351,Beta,VOC,1733,0
1,9-9-2021 13:04,26-7-2021,P.1,Gamma,VOC,1733,2
1,9-9-2021 13:04,26-7-2021,B.1.617.2,Delta,VOC,1733,1676
1,9-9-2021 13:04,26-7-2021,B.1.620,"",VOI,1733,0
1,9-9-2021 13:04,26-7-2021,B.1.621,Mu,VOI,1733,3
1,9-9-2021 13:04,26-7-2021,C.37,Lambda,VOI,1733,0
1,9-9-2021 13:04,26-7-2021,B.1.1.7,Alpha,"",1733,52
1,9-9-2021 13:04,26-7-2021,B.1.525,Eta,"",1733,0
1,9-9-2021 13:04,26-7-2021,B.1.617.1,Kappa,"",1733,0
1,9-9-2021 13:04,26-7-2021,B.1.526,Iota,"",1733,0
1,9-9-2021 13:04,2-8-2021,B.1.351,Beta,VOC,1452,0
1,9-9-2021 13:04,2-8-2021,P.1,Gamma,VOC,1452,1
1,9-9-2021 13:04,2-8-2021,B.1.617.2,Delta,VOC,1452,1431
1,9-9-2021 13:04,2-8-2021,B.1.620,"",VOI,1452,0
1,9-9-2021 13:04,2-8-2021,B.1.621,Mu,VOI,1452,0
1,9-9-2021 13:04,2-8-2021,C.37,Lambda,VOI,1452,0
1,9-9-2021 13:04,2-8-2021,B.1.1.7,Alpha,"",1452,19
1,9-9-2021 13:04,2-8-2021,B.1.525,Eta,"",1452,0
1,9-9-2021 13:04,2-8-2021,B.1.617.1,Kappa,"",1452,0
1,9-9-2021 13:04,2-8-2021,B.1.526,Iota,"",1452,0
1,9-9-2021 13:04,9-8-2021,B.1.351,Beta,VOC,1369,0
1,9-9-2021 13:04,9-8-2021,P.1,Gamma,VOC,1369,0
