"date","Overleden","Ontslagen","IC_to_Clinical_Alive"
"2020-07-26",874,1976,15
"2020-07-27",874,1978,13
"2020-07-28",874,1979,12
"2020-07-29",875,1980,12
"2020-07-30",875,1982,10
"2020-07-31",877,1982,9
"2020-08-01",877,1983,9
"2020-08-02",877,1983,9
"2020-08-03",877,1983,10
"2020-08-04",878,1984,11
"2020-08-05",878,1987,8
"2020-08-06",879,1988,7
"2020-08-07",879,1989,6
"2020-08-08",879,1989,7
"2020-08-09",881,1990,10
"2020-08-10",881,1991,10
"2020-08-11",882,1992,12
"2020-08-12",882,1993,17
"2020-08-13",882,1993,18
"2020-08-14",882,1994,20
"2020-08-15",883,1994,22
"2020-08-16",883,1995,21
"2020-08-17",885,1998,22
"2020-08-18",885,2002,21
"2020-08-19",885,2008,19
"2020-08-20",886,2011,15
"2020-08-21",887,2014,15
"2020-08-22",887,2014,17
"2020-08-23",887,2015,17
"2020-08-24",888,2016,23
"2020-08-25",888,2017,24
"2020-08-26",888,2023,21
"2020-08-27",888,2027,21
"2020-08-28",889,2032,17
"2020-08-29",889,2033,16
"2020-08-30",890,2033,17
"2020-08-31",892,2036,17
"2020-09-01",893,2038,17
"2020-09-02",893,2040,17
"2020-09-03",893,2043,14
"2020-09-04",894,2044,17
"2020-09-05",894,2044,18
"2020-09-06",894,2044,19
"2020-09-07",894,2045,21
"2020-09-08",895,2045,24
"2020-09-09",896,2047,23
"2020-09-10",897,2049,21
"2020-09-11",897,2051,21
"2020-09-12",897,2052,22
"2020-09-13",897,2052,22
"2020-09-14",898,2055,23
"2020-09-15",899,2059,24
"2020-09-16",900,2060,26
"2020-09-17",900,2065,24
"2020-09-18",900,2067,24
"2020-09-19",901,2069,23
"2020-09-20",902,2069,26
"2020-09-21",905,2072,23
"2020-09-22",905,2075,24
"2020-09-23",906,2080,23
"2020-09-24",907,2082,24
"2020-09-25",909,2086,24
"2020-09-26",910,2087,29
"2020-09-27",912,2087,36
"2020-09-28",914,2090,43
"2020-09-29",916,2093,51
"2020-09-30",919,2096,55
"2020-10-01",923,2104,55
"2020-10-02",923,2107,61
"2020-10-03",925,2111,65
"2020-10-04",930,2115,68
"2020-10-05",933,2119,71
"2020-10-06",935,2131,74
"2020-10-07",939,2140,76
"2020-10-08",942,2147,77
"2020-10-09",953,2157,83
"2020-10-10",956,2167,82
"2020-10-11",963,2171,91
"2020-10-12",967,2181,91
"2020-10-13",970,2194,90
"2020-10-14",976,2201,96
"2020-10-15",978,2210,106
"2020-10-16",990,2230,106
"2020-10-17",996,2236,111
"2020-10-18",1001,2241,121
"2020-10-19",1006,2252,129
"2020-10-20",1014,2270,131
"2020-10-21",1024,2283,139
"2020-10-22",1032,2304,148
"2020-10-23",1051,2322,144
"2020-10-24",1058,2333,159
"2020-10-25",1074,2343,166
"2020-10-26",1080,2361,182
"2020-10-27",1092,2387,176
"2020-10-28",1098,2408,187
"2020-10-29",1107,2427,190
"2020-10-30",1119,2450,194
"2020-10-31",1136,2459,200
"2020-11-01",1147,2467,215
"2020-11-02",1156,2493,219
"2020-11-03",1167,2520,215
"2020-11-04",1180,2550,210
"2020-11-05",1196,2582,200
"2020-11-06",1212,2608,206
"2020-11-07",1224,2617,221
"2020-11-08",1235,2627,240
"2020-11-09",1248,2661,228
"2020-11-10",1263,2689,226
"2020-11-11",1274,2718,220
"2020-11-12",1286,2745,211
"2020-11-13",1301,2784,210
"2020-11-14",1312,2791,223
"2020-11-15",1330,2800,238
"2020-11-16",1346,2826,237
"2020-11-17",1362,2858,233
"2020-11-18",1375,2884,230
"2020-11-19",1388,2914,227
"2020-11-20",1402,2944,219
"2020-11-21",1415,2951,227
"2020-11-22",1429,2957,230
"2020-11-23",1446,2987,224
"2020-11-24",1460,3016,218
"2020-11-25",1474,3043,211
"2020-11-26",1488,3064,209
"2020-11-27",1496,3095,197
"2020-11-28",1510,3103,207
"2020-11-29",1520,3107,223
"2020-11-30",1532,3135,220
"2020-12-01",1543,3157,218
"2020-12-02",1555,3181,222
"2020-12-03",1562,3198,220
"2020-12-04",1573,3231,205
"2020-12-05",1583,3235,212
"2020-12-06",1594,3241,220
"2020-12-07",1602,3265,218
"2020-12-08",1615,3293,213
"2020-12-09",1626,3321,204
"2020-12-10",1635,3342,210
"2020-12-11",1643,3364,203
"2020-12-12",1650,3372,204
"2020-12-13",1658,3374,215
"2020-12-14",1665,3403,211
"2020-12-15",1672,3422,212
"2020-12-16",1686,3449,194
"2020-12-17",1695,3473,191
"2020-12-18",1702,3497,192
"2020-12-19",1714,3501,211
"2020-12-20",1730,3509,221
"2020-12-21",1742,3540,211
"2020-12-22",1752,3569,202
"2020-12-23",1763,3594,208
"2020-12-24",1776,3628,204
"2020-12-25",1790,3634,212
"2020-12-26",1799,3640,226
"2020-12-27",1813,3646,241
"2020-12-28",1825,3672,245
"2020-12-29",1833,3697,247
"2020-12-30",1845,3726,240
"2020-12-31",1862,3747,252
"2021-01-01",1872,3761,263
"2021-01-02",1886,3769,281
"2021-01-03",1902,3780,298
"2021-01-04",1915,3806,318
"2021-01-05",1936,3847,313
"2021-01-06",1949,3888,297
"2021-01-07",1970,3925,286
"2021-01-08",1992,3964,277
"2021-01-09",2005,3976,287
"2021-01-10",2011,3986,298
"2021-01-11",2029,4020,286
"2021-01-12",2037,4063,266
"2021-01-13",2054,4096,267
"2021-01-14",2063,4133,263
"2021-01-15",2075,4163,264
"2021-01-16",2086,4171,274
"2021-01-17",2091,4178,295
"2021-01-18",2107,4214,285
"2021-01-19",2116,4251,281
"2021-01-20",2127,4284,269
"2021-01-21",2142,4318,264
"2021-01-22",2154,4358,257
"2021-01-23",2164,4371,261
"2021-01-24",2176,4375,279
"2021-01-25",2189,4413,269
"2021-01-26",2205,4443,279
"2021-01-27",2219,4468,278
"2021-01-28",2228,4494,277
"2021-01-29",2245,4523,279
"2021-01-30",2252,4535,279
"2021-01-31",2265,4540,289
"2021-02-01",2277,4574,291
"2021-02-02",2292,4605,289
"2021-02-03",2302,4648,284
"2021-02-04",2311,4689,279
"2021-02-05",2326,4730,270
"2021-02-06",2339,4738,284
"2021-02-07",2347,4743,291
"2021-02-08",2349,4782,273
"2021-02-09",2361,4826,247
"2021-02-10",2371,4862,231
"2021-02-11",2379,4892,228
"2021-02-12",2388,4922,218
"2021-02-13",2395,4931,223
"2021-02-14",2406,4935,231
"2021-02-15",2413,4969,232
"2021-02-16",2420,5001,225
"2021-02-17",2427,5028,229
"2021-02-18",2433,5051,230
"2021-02-19",2441,5086,219
"2021-02-20",2449,5094,224
"2021-02-21",2452,5099,236
"2021-02-22",2462,5125,240
"2021-02-23",2467,5148,245
"2021-02-24",2477,5181,235
"2021-02-25",2485,5204,249
"2021-02-26",2493,5229,255
"2021-02-27",2497,5242,260
"2021-02-28",2503,5246,272
"2021-03-01",2512,5282,271
"2021-03-02",2525,5324,261
"2021-03-03",2531,5358,250
"2021-03-04",2539,5390,251
"2021-03-05",2544,5428,243
"2021-03-06",2554,5440,251
"2021-03-07",2560,5450,252
"2021-03-08",2569,5477,258
"2021-03-09",2573,5515,247
"2021-03-10",2580,5543,251
"2021-03-11",2590,5570,253
"2021-03-12",2603,5604,253
"2021-03-13",2609,5613,270
"2021-03-14",2617,5618,288
"2021-03-15",2625,5658,274
"2021-03-16",2637,5695,280
"2021-03-17",2650,5727,282
"2021-03-18",2660,5758,277
"2021-03-19",2669,5802,253
"2021-03-20",2679,5811,267
"2021-03-21",2684,5814,284
"2021-03-22",2693,5858,274
"2021-03-23",2702,5899,263
"2021-03-24",2708,5936,259
"2021-03-25",2720,5971,264
"2021-03-26",2730,6004,259
"2021-03-27",2735,6019,268
"2021-03-28",2742,6027,276
"2021-03-29",2752,6065,277
"2021-03-30",2765,6104,275
"2021-03-31",2777,6143,271
"2021-04-01",2788,6175,265
"2021-04-02",2797,6217,250
"2021-04-03",2810,6241,256
"2021-04-04",2814,6254,281
"2021-04-05",2822,6263,304
"2021-04-06",2835,6303,299
"2021-04-07",2847,6341,292
"2021-04-08",2862,6396,274
"2021-04-09",2876,6428,288
"2021-04-10",2888,6446,311
"2021-04-11",2903,6454,333
"2021-04-12",2919,6495,330
"2021-04-13",2932,6538,319
"2021-04-14",2947,6583,307
"2021-04-15",2965,6617,311
"2021-04-16",2977,6672,288
"2021-04-17",2990,6689,314
"2021-04-18",2998,6696,340
"2021-04-19",3013,6737,348
"2021-04-20",3024,6787,328
"2021-04-21",3037,6825,320
"2021-04-22",3050,6875,309
"2021-04-23",3068,6926,306
"2021-04-24",3077,6939,329
"2021-04-25",3087,6957,357
"2021-04-26",3097,7014,346
"2021-04-27",3108,7038,360
"2021-04-28",3124,7082,359
"2021-04-29",3136,7127,358
"2021-04-30",3152,7178,346
"2021-05-01",3164,7197,349
"2021-05-02",3187,7212,368
"2021-05-03",3200,7262,357
"2021-05-04",3215,7317,342
"2021-05-05",3233,7337,366
"2021-05-06",3247,7380,366
"2021-05-07",3260,7434,353
"2021-05-08",3276,7449,368
"2021-05-09",3289,7463,393
"2021-05-10",3303,7510,383
"2021-05-11",3311,7573,358
"2021-05-12",3323,7624,334
"2021-05-13",3328,7640,345
"2021-05-14",3344,7689,334
"2021-05-15",3355,7704,355
"2021-05-16",3362,7714,378
"2021-05-17",3375,7764,372
"2021-05-18",3388,7820,346
"2021-05-19",3395,7869,324
"2021-05-20",3409,7911,308
"2021-05-21",3413,7965,275
"2021-05-22",3422,7980,280
"2021-05-23",3429,7987,296
"2021-05-24",3434,7995,313
"2021-05-25",3444,8037,299
"2021-05-26",3448,8082,279
"2021-05-27",3454,8113,277
"2021-05-28",3465,8158,251
"2021-05-29",3472,8169,259
"2021-05-30",3477,8175,277
"2021-05-31",3486,8212,263
"2021-06-01",3496,8248,251
"2021-06-02",3502,8283,246
"2021-06-03",3509,8306,247
"2021-06-04",3517,8338,229
"2021-06-05",3523,8345,231
"2021-06-06",3527,8350,233
"2021-06-07",3534,8388,213
"2021-06-08",3542,8425,189
"2021-06-09",3544,8455,173
"2021-06-10",3550,8479,164
"2021-06-11",3554,8497,161
"2021-06-12",3555,8498,167
"2021-06-13",3555,8499,174
"2021-06-14",3557,8510,179
"2021-06-15",3559,8529,176
"2021-06-16",3568,8548,163
"2021-06-17",3572,8572,149
"2021-06-18",3574,8584,149
"2021-06-19",3576,8587,155
"2021-06-20",3580,8589,156
"2021-06-21",3581,8613,145
"2021-06-22",3584,8628,141
"2021-06-23",3587,8639,141
"2021-06-24",3588,8659,129
"2021-06-25",3591,8676,113
"2021-06-26",3593,8681,113
"2021-06-27",3596,8681,113
"2021-06-28",3600,8695,107
"2021-06-29",3601,8708,98
"2021-06-30",3603,8717,97
"2021-07-01",3604,8734,86
"2021-07-02",3604,8744,77
"2021-07-03",3605,8745,77
"2021-07-04",3605,8747,76
"2021-07-05",3606,8757,71
"2021-07-06",3610,8770,62
"2021-07-07",3611,8775,63
"2021-07-08",3612,8781,59
"2021-07-09",3614,8782,60
"2021-07-10",3615,8783,62
"2021-07-11",3615,8783,63
"2021-07-12",3615,8790,64
"2021-07-13",3615,8793,65
"2021-07-14",3616,8799,63
"2021-07-15",3616,8806,61
"2021-07-16",3616,8809,60
"2021-07-17",3616,8810,62
"2021-07-18",3620,8811,62
"2021-07-19",3621,8819,61
"2021-07-20",3622,8828,57
"2021-07-21",3624,8834,56
"2021-07-22",3625,8842,53
"2021-07-23",3627,8848,58
"2021-07-24",3630,8852,58
"2021-07-25",3630,8855,64
"2021-07-26",3631,8864,65
"2021-07-27",3632,8873,67
"2021-07-28",3632,8882,68
"2021-07-29",3633,8894,72
"2021-07-30",3634,8901,74
"2021-07-31",3635,8905,78
"2021-08-01",3635,8909,82
"2021-08-02",3636,8923,82
"2021-08-03",3638,8942,73
"2021-08-04",3639,8950,79
"2021-08-05",3640,8956,84
"2021-08-06",3641,8965,94
"2021-08-07",3642,8966,107
"2021-08-08",3645,8970,111
"2021-08-09",3647,8982,108
"2021-08-10",3652,9003,98
"2021-08-11",3655,9016,99
"2021-08-12",3660,9031,101
"2021-08-13",3665,9043,98
"2021-08-14",3666,9048,102
"2021-08-15",3668,9050,108
"2021-08-16",3669,9064,104
"2021-08-17",3670,9083,93
"2021-08-18",3672,9091,96
"2021-08-19",3672,9109,91
"2021-08-20",3676,9123,88
"2021-08-21",3676,9128,89
"2021-08-22",3679,9130,92
"2021-08-23",3684,9140,95
"2021-08-24",3688,9155,92
"2021-08-25",3693,9167,92
"2021-08-26",3695,9185,81
"2021-08-27",3700,9199,75
"2021-08-28",3705,9201,82
"2021-08-29",3706,9203,88
"2021-08-30",3708,9213,92
"2021-08-31",3712,9226,92
"2021-09-01",3717,9236,93
"2021-09-02",3718,9249,89
"2021-09-03",3721,9256,90
"2021-09-04",3724,9261,93
"2021-09-05",3726,9264,96
"2021-09-06",3730,9278,90
"2021-09-07",3732,9291,89
"2021-09-08",3736,9298,94
"2021-09-09",3742,9310,94
"2021-09-10",3747,9328,82
"2021-09-11",3750,9331,88
"2021-09-12",3750,9332,91
"2021-09-13",3752,9347,84
"2021-09-14",3755,9359,84
"2021-09-15",3757,9369,79
"2021-09-16",3760,9381,76
"2021-09-17",3761,9389,78
"2021-09-18",3762,9389,83
"2021-09-19",3763,9392,83
"2021-09-20",3764,9406,82
"2021-09-21",3766,9415,90
"2021-09-22",3769,9420,92
"2021-09-23",3769,9424,98
"2021-09-24",3772,9437,97
"2021-09-25",3773,9441,101
"2021-09-26",3777,9443,106
"2021-09-27",3780,9451,108
"2021-09-28",3783,9457,111
"2021-09-29",3786,9468,111
"2021-09-30",3789,9481,106
"2021-10-01",3791,9492,105
"2021-10-02",3791,9495,108
"2021-10-03",3793,9497,111
"2021-10-04",3799,9510,109
"2021-10-05",3804,9523,101
"2021-10-06",3808,9530,101
"2021-10-07",3811,9542,94
"2021-10-08",3811,9557,87
"2021-10-09",3814,9559,89
"2021-10-10",3815,9559,94
"2021-10-11",3819,9570,90
"2021-10-12",3823,9584,79
"2021-10-13",3826,9591,77
"2021-10-14",3830,9599,82
"2021-10-15",3834,9617,71
"2021-10-16",3836,9619,74
"2021-10-17",3838,9619,77
"2021-10-18",3841,9637,70
"2021-10-19",3845,9644,68
"2021-10-20",3847,9647,71
"2021-10-21",3849,9658,64
"2021-10-22",3852,9671,59
"2021-10-23",3856,9671,68
"2021-10-24",3857,9674,72
"2021-10-25",3860,9683,80
"2021-10-26",3866,9694,75
"2021-10-27",3872,9701,79
"2021-10-28",3873,9712,80
"2021-10-29",3879,9721,87
"2021-10-30",3883,9724,94
"2021-10-31",3886,9725,99
"2021-11-01",3892,9733,104
"2021-11-02",3898,9746,103
"2021-11-03",3904,9756,107
"2021-11-04",3908,9764,110
"2021-11-05",3913,9777,112
"2021-11-06",3918,9783,115
"2021-11-07",3926,9784,123
"2021-11-08",3933,9800,125
"2021-11-09",3940,9821,121
"2021-11-10",3943,9836,124
"2021-11-11",3953,9847,128
"2021-11-12",3965,9862,127
"2021-11-13",3971,9870,131
"2021-11-14",3980,9873,145
"2021-11-15",3984,9885,155
"2021-11-16",3988,9906,159
"2021-11-17",3999,9920,166
"2021-11-18",4008,9941,160
"2021-11-19",4021,9967,155
"2021-11-20",4032,9974,163
"2021-11-21",4041,9980,182
"2021-11-22",4045,10002,190
"2021-11-23",4057,10026,184
"2021-11-24",4070,10045,182
"2021-11-25",4088,10071,196
"2021-11-26",4098,10101,191
"2021-11-27",4107,10113,207
"2021-11-28",4120,10120,224
"2021-11-29",4130,10149,221
"2021-11-30",4152,10182,227
"2021-12-01",4169,10211,227
"2021-12-02",4180,10243,226
"2021-12-03",4196,10274,231
"2021-12-04",4208,10283,246
"2021-12-05",4212,10297,262
"2021-12-06",4221,10332,260
"2021-12-07",4232,10372,259
"2021-12-08",4244,10404,259
"2021-12-09",4259,10441,254
"2021-12-10",4273,10473,251
"2021-12-11",4279,10489,264
"2021-12-12",4292,10496,289
"2021-12-13",4302,10527,296
"2021-12-14",4309,10565,286
"2021-12-15",4319,10589,291
"2021-12-16",4330,10630,278
"2021-12-17",4342,10671,268
"2021-12-18",4351,10680,288
"2021-12-19",4362,10684,309
"2021-12-20",4377,10727,295
"2021-12-21",4390,10767,282
"2021-12-22",4397,10808,278
"2021-12-23",4411,10845,266
"2021-12-24",4425,10887,253
"2021-12-25",4433,10900,261
"2021-12-26",4441,10905,274
"2021-12-27",4453,10939,268
"2021-12-28",4471,10977,248
"2021-12-29",4485,11018,233
"2021-12-30",4495,11045,225
"2021-12-31",4508,11072,218
"2022-01-01",4518,11075,228
"2022-01-02",4528,11082,232
"2022-01-03",4540,11112,231
"2022-01-04",4551,11136,222
"2022-01-05",4561,11165,219
"2022-01-06",4568,11190,220
"2022-01-07",4572,11216,219
"2022-01-08",4579,11227,230
"2022-01-09",4588,11230,239
"2022-01-10",4594,11257,235
"2022-01-11",4599,11283,232
"2022-01-12",4604,11308,226
"2022-01-13",4616,11337,216
"2022-01-14",4626,11363,211
"2022-01-15",4631,11373,217
"2022-01-16",4633,11377,218
"2022-01-17",4637,11403,208
"2022-01-18",4641,11431,195
"2022-01-19",4651,11453,187
"2022-01-20",4654,11478,177
"2022-01-21",4658,11499,167
"2022-01-22",4661,11506,174
"2022-01-23",4666,11508,181
"2022-01-24",4668,11528,177
"2022-01-25",4673,11545,174
"2022-01-26",4681,11563,173
"2022-01-27",4686,11575,174
"2022-01-28",4692,11594,177
"2022-01-29",4701,11600,178
"2022-01-30",4703,11601,184
"2022-01-31",4707,11626,178
"2022-02-01",4711,11648,165
"2022-02-02",4718,11664,157
"2022-02-03",4720,11681,152
"2022-02-04",4725,11694,157
"2022-02-05",4731,11698,165
"2022-02-06",4732,11700,175
"2022-02-07",4736,11718,175
"2022-02-08",4739,11735,179
"2022-02-09",4742,11759,170
"2022-02-10",4748,11776,171
"2022-02-11",4755,11788,179
"2022-02-12",4760,11793,178
"2022-02-13",4765,11796,178
"2022-02-14",4766,11816,172
"2022-02-15",4771,11831,174
"2022-02-16",4774,11843,176
"2022-02-17",4778,11861,170
"2022-02-18",4782,11879,161
"2022-02-19",4790,11886,169
"2022-02-20",4794,11893,170
"2022-02-21",4795,11911,163
"2022-02-22",4798,11930,158
"2022-02-23",4800,11948,152
"2022-02-24",4804,11968,145
"2022-02-25",4807,11984,138
"2022-02-26",4808,11989,141
"2022-02-27",4810,11991,149
"2022-02-28",4813,12006,147
"2022-03-01",4817,12023,142
"2022-03-02",4820,12045,132
"2022-03-03",4826,12059,128
"2022-03-04",4829,12077,122
"2022-03-05",4832,12079,126
"2022-03-06",4837,12083,124
"2022-03-07",4842,12097,120
"2022-03-08",4845,12113,117
"2022-03-09",4850,12126,121
"2022-03-10",4855,12139,118
"2022-03-11",4863,12155,112
"2022-03-12",4867,12164,119
"2022-03-13",4872,12169,122
"2022-03-14",4879,12184,115
"2022-03-15",4882,12196,120
"2022-03-16",4888,12208,124
"2022-03-17",4896,12218,128
"2022-03-18",4898,12228,130
"2022-03-19",4905,12233,135
"2022-03-20",4911,12236,138
"2022-03-21",4917,12251,137
"2022-03-22",4923,12271,129
"2022-03-23",4930,12288,131
"2022-03-24",4933,12303,136
"2022-03-25",4938,12321,135
"2022-03-26",4943,12327,137
"2022-03-27",4944,12331,144
"2022-03-28",4948,12351,145
"2022-03-29",4952,12370,136
"2022-03-30",4956,12383,138
"2022-03-31",4961,12395,142
"2022-04-01",4963,12417,135
"2022-04-02",4968,12426,134
"2022-04-03",4970,12428,140
"2022-04-04",4971,12443,133
"2022-04-05",4977,12455,129
"2022-04-06",4982,12473,117
"2022-04-07",4988,12483,117
"2022-04-08",4994,12496,120
"2022-04-09",4995,12502,123
"2022-04-10",4998,12505,123
"2022-04-11",5002,12521,113
"2022-04-12",5005,12532,107
"2022-04-13",5007,12538,107
"2022-04-14",5008,12547,105
"2022-04-15",5012,12559,105
"2022-04-16",5014,12561,108
"2022-04-17",5017,12564,106
"2022-04-18",5020,12566,109
"2022-04-19",5024,12576,105
"2022-04-20",5026,12583,110
"2022-04-21",5027,12592,110
"2022-04-22",5029,12597,109
"2022-04-23",5032,12601,109
"2022-04-24",5036,12602,109
"2022-04-25",5037,12608,110
"2022-04-26",5039,12618,108
"2022-04-27",5039,12623,109
"2022-04-28",5041,12633,105
"2022-04-29",5043,12639,103
"2022-04-30",5045,12643,103
"2022-05-01",5046,12643,105
"2022-05-02",5048,12651,102
"2022-05-03",5051,12660,103
"2022-05-04",5053,12664,102
"2022-05-05",5056,12666,103
"2022-05-06",5057,12672,98
"2022-05-07",5058,12673,99
"2022-05-08",5059,12673,102
"2022-05-09",5060,12682,99
"2022-05-10",5061,12686,97
"2022-05-11",5061,12695,90
"2022-05-12",5065,12701,86
"2022-05-13",5067,12707,84
"2022-05-14",5068,12709,85
"2022-05-15",5069,12709,85
"2022-05-16",5069,12717,83
"2022-05-17",5070,12723,79
"2022-05-18",5075,12729,74
"2022-05-19",5077,12732,74
"2022-05-20",5078,12736,71
"2022-05-21",5078,12736,73
"2022-05-22",5079,12736,73
"2022-05-23",5080,12740,72
"2022-05-24",5082,12742,73
"2022-05-25",5082,12746,72
"2022-05-26",5083,12748,71
"2022-05-27",5083,12754,67
"2022-05-28",5083,12757,65
"2022-05-29",5083,12757,65
"2022-05-30",5083,12759,65
"2022-05-31",5084,12762,63
"2022-06-01",5086,12765,63
"2022-06-02",5086,12769,62
"2022-06-03",5089,12771,60
"2022-06-04",5090,12772,60
"2022-06-05",5091,12772,61
"2022-06-06",5091,12772,63
"2022-06-07",5091,12776,62
"2022-06-08",5091,12778,61
"2022-06-09",5091,12779,63
"2022-06-10",5092,12781,64
"2022-06-11",5093,12782,65
"2022-06-12",5093,12782,66
"2022-06-13",5093,12785,64
"2022-06-14",5094,12787,66
"2022-06-15",5096,12789,68
"2022-06-16",5100,12789,74
"2022-06-17",5101,12790,75
"2022-06-18",5102,12791,76
"2022-06-19",5104,12792,76
"2022-06-20",5106,12795,76
"2022-06-21",5106,12799,75
"2022-06-22",5107,12804,72
"2022-06-23",5108,12805,75
"2022-06-24",5111,12807,75
"2022-06-25",5112,12807,75
"2022-06-26",5112,12807,77
"2022-06-27",5112,12809,79
"2022-06-28",5113,12813,77
"2022-06-29",5115,12818,78
"2022-06-30",5115,12822,80
"2022-07-01",5116,12828,78
"2022-07-02",5117,12830,81
"2022-07-03",5118,12831,84
"2022-07-04",5120,12835,84
"2022-07-05",5121,12839,83
"2022-07-06",5122,12845,85
"2022-07-07",5125,12849,87
"2022-07-08",5126,12852,91
"2022-07-09",5128,12855,87
"2022-07-10",5128,12856,89
"2022-07-11",5128,12863,85
"2022-07-12",5131,12871,84
"2022-07-13",5134,12874,86
"2022-07-14",5135,12880,85
"2022-07-15",5137,12890,80
"2022-07-16",5137,12892,79
"2022-07-17",5138,12893,81
"2022-07-18",5142,12899,84
"2022-07-19",5142,12904,90
"2022-07-20",5143,12908,94
"2022-07-21",5143,12909,98
"2022-07-22",5144,12913,98
"2022-07-23",5146,12913,100
"2022-07-24",5147,12915,102
"2022-07-25",5147,12921,98
"2022-07-26",5149,12922,102
"2022-07-27",5151,12926,106
"2022-07-28",5152,12931,108
"2022-07-29",5152,12935,110
"2022-07-30",5154,12937,112
"2022-07-31",5154,12941,112
"2022-08-01",5155,12945,112
"2022-08-02",5155,12948,118
"2022-08-03",5158,12956,114
