"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.83763193312117,0.00109409645296973,0.92,"0.90","0.95",0.91,0.002,-0.01
"2",2021-01-09,0.867321372925805,0.000966263660483339,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.912739593670301,0.00151727367869508,0.94,"0.91","0.96",0.95,0.001,0.01
"4",2021-01-11,0.943058770674168,0.00137941073915291,0.92,"0.90","0.95",0.93,0.002,0.01
"5",2021-01-12,0.952618172675279,0.00121074950407275,0.92,"0.90","0.95",0.93,0.001,0.01
"6",2021-01-13,0.933516891746486,0.00151516849957909,0.93,"0.91","0.96",0.93,0.001,0
"7",2021-01-14,0.931582679807483,0.00109575361355624,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.92948299016365,0.00126525200490798,0.96,"0.94","0.99",0.95,0.002,-0.01
"9",2021-01-16,0.9435719100533,0.000613208669205652,0.97,"0.94","0.99",0.96,0.002,-0.01
"10",2021-01-17,0.954326677523023,0.00184876016429936,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.959416842245581,0.00224836765838149,0.9,"0.88","0.93",0.9,0.002,0
"12",2021-01-19,0.950218202349367,0.00145998714451661,0.88,"0.85","0.91",0.89,0.002,0.01
"13",2021-01-20,0.904917298877796,0.00166645766226279,0.87,"0.85","0.90",0.87,0.001,0
"14",2021-01-21,0.886855124629939,0.00166143700776302,0.88,"0.86","0.91",0.87,0.001,-0.01
"15",2021-01-22,0.866384854694034,0.00143773695869543,0.9,"0.87","0.93",0.89,0.001,-0.01
"16",2021-01-23,0.870664110505696,0.0013932489028788,0.91,"0.89","0.94",0.91,0.001,0
"17",2021-01-24,0.88813647772928,0.00109308186682622,0.92,"0.89","0.95",0.92,0.001,0
"18",2021-01-25,0.906228374449127,0.00113517425657864,0.91,"0.88","0.94",0.91,0.002,0
"19",2021-01-26,0.924300860622255,0.00105781752563682,0.91,"0.88","0.94",0.92,0.002,0.01
"20",2021-01-27,0.909296325940909,0.00194526893889542,0.92,"0.89","0.95",0.92,0.002,0
"21",2021-01-28,0.919954553791216,0.00176289323655888,0.94,"0.91","0.97",0.94,0.002,0
"22",2021-01-29,0.922896605425911,0.00162323368558298,0.96,"0.93","1.00",0.96,0.001,0
"23",2021-01-30,0.937661417587855,0.00179775129404088,0.98,"0.94","1.01",0.97,0.001,-0.01
"24",2021-01-31,0.960431769050908,0.00135833405499073,0.97,"0.93","1.00",0.98,0.002,0.01
"25",2021-02-01,0.974479841291891,0.00122025087774046,0.94,"0.91","0.97",0.95,0.002,0.01
"26",2021-02-02,0.979401475823052,0.00203400146900215,0.93,"0.90","0.96",0.93,0.001,0
"27",2021-02-03,0.945229178463601,0.00153226744994701,0.94,"0.91","0.97",0.93,0.001,-0.01
"28",2021-02-04,0.932959441426612,0.00110603736813568,0.96,"0.93","0.99",0.94,0.001,-0.02
"29",2021-02-05,0.93333345185138,0.00117778003066459,0.99,"0.96","1.03",0.97,0.002,-0.02
"30",2021-02-06,0.944899645588738,0.001436176117319,1.02,"0.99","1.06",1,0.002,-0.02
"31",2021-02-07,0.973529471860006,0.0016034226369076,1.03,"0.99","1.06",1.02,0.002,-0.01
"32",2021-02-08,1.00048690421534,0.00190538951097066,1.02,"0.99","1.06",1.02,0.002,0
"33",2021-02-09,1.01918622414067,0.00171225843910235,1.03,"1.00","1.06",1.04,0.001,0.01
"34",2021-02-10,1.02297101088483,0.00183673743826961,1.06,"1.03","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03685636203405,0.00103895198125936,1.1,"1.07","1.14",1.1,0.002,0
"36",2021-02-12,1.06541869991962,0.00246437580064434,1.14,"1.11","1.18",1.14,0.002,0
"37",2021-02-13,1.10097720517859,0.00157968489029664,1.16,"1.13","1.20",1.17,0.002,0.01
