"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.838495035282118,0.00061440439937757,0.92,"0.90","0.95",0.91,0.001,-0.01
"2",2021-01-09,0.868444161928722,0.000919786364765945,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.913568997215591,0.00116368490197458,0.94,"0.91","0.97",0.95,0.001,0.01
"4",2021-01-11,0.942328579285664,0.00121129106023906,0.93,"0.90","0.95",0.93,0.001,0
"5",2021-01-12,0.951777732445628,0.0013440091758419,0.92,"0.90","0.95",0.93,0.001,0.01
"6",2021-01-13,0.932497580598032,0.00146334051116489,0.93,"0.91","0.96",0.93,0.002,0
"7",2021-01-14,0.930819812894486,0.0012246693249522,0.95,"0.92","0.97",0.94,0.001,-0.01
"8",2021-01-15,0.928434879824876,0.00159405924272911,0.96,"0.94","0.99",0.95,0.001,-0.01
"9",2021-01-16,0.942239279361744,0.00110643370034765,0.97,"0.94","0.99",0.96,0.002,-0.01
"10",2021-01-17,0.953581981821221,0.0013044558202082,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.958452180709789,0.00167259484476593,0.9,"0.88","0.93",0.91,0.002,0.01
"12",2021-01-19,0.950158546715577,0.00116914623389372,0.88,"0.85","0.90",0.89,0.002,0.01
"13",2021-01-20,0.905568793423063,0.00218631411794435,0.87,"0.85","0.90",0.87,0.001,0
"14",2021-01-21,0.8872790056849,0.00205453738431279,0.88,"0.86","0.91",0.87,0.001,-0.01
"15",2021-01-22,0.867126835341585,0.00113134964172474,0.9,"0.87","0.93",0.89,0.002,-0.01
"16",2021-01-23,0.870780876735848,0.00103473136133834,0.92,"0.89","0.95",0.91,0.001,-0.01
"17",2021-01-24,0.888079076044369,0.00194027923092029,0.92,"0.89","0.95",0.92,0.002,0
"18",2021-01-25,0.905998321015624,0.00107358817926893,0.91,"0.88","0.94",0.91,0.002,0
"19",2021-01-26,0.92397301994291,0.00153790357767486,0.91,"0.88","0.94",0.92,0.001,0.01
"20",2021-01-27,0.909658125353776,0.00169646120863425,0.92,"0.89","0.95",0.92,0.002,0
"21",2021-01-28,0.920582009234917,0.00113528061018299,0.94,"0.91","0.97",0.94,0.002,0
"22",2021-01-29,0.923213397440753,0.00175414117649286,0.97,"0.93","1.00",0.96,0.002,-0.01
"23",2021-01-30,0.937729799680925,0.00243004843404051,0.98,"0.95","1.01",0.97,0.001,-0.01
"24",2021-01-31,0.960079437727176,0.002022419357884,0.97,"0.93","1.00",0.98,0.002,0.01
"25",2021-02-01,0.973375109984896,0.000723025206937664,0.94,"0.91","0.97",0.94,0.002,0
"26",2021-02-02,0.978386388185347,0.00154774346503419,0.93,"0.90","0.96",0.93,0.001,0
"27",2021-02-03,0.944193478419264,0.00190154584149915,0.93,"0.90","0.97",0.93,0.002,0
"28",2021-02-04,0.932447260787654,0.000733254235045059,0.96,"0.92","0.99",0.94,0.002,-0.02
"29",2021-02-05,0.932542087514898,0.00227248566709747,0.99,"0.96","1.02",0.97,0.001,-0.02
"30",2021-02-06,0.944443238713188,0.0019100662171841,1.02,"0.99","1.06",1,0.002,-0.02
"31",2021-02-07,0.97283871191922,0.00119453275452271,1.03,"0.99","1.07",1.02,0.001,-0.01
"32",2021-02-08,0.999252215076031,0.00154601572002365,1.02,"0.99","1.06",1.02,0.001,0
"33",2021-02-09,1.01897962058401,0.00142113960858446,1.03,"1.00","1.06",1.04,0.003,0.01
"34",2021-02-10,1.02309458650526,0.00139624829042131,1.06,"1.02","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03742142239586,0.00315689139143021,1.1,"1.07","1.14",1.1,0.002,0
"36",2021-02-12,1.06605342337217,0.00160738812073337,1.15,"1.11","1.18",1.14,0.002,-0.01
"37",2021-02-13,1.10202996977766,0.00205897173757465,1.17,"1.13","1.20",1.17,0.002,0
"38",2021-02-14,1.1415052747567,0.00167632323057661,1.15,"1.12","1.19",1.17,0.002,0.02
"39",2021-02-15,1.17129413763934,0.00205066492629438,1.11,"1.08","1.14",1.13,0.001,0.02
"40",2021-02-16,1.1675933595439,0.00183585889087033,1.07,"1.04","1.10",1.1,0.002,0.03
"41",2021-02-17,1.12691592480208,0.00146059650968267,1.05,"1.02","1.08",1.06,0.002,0.01
"42",2021-02-18,1.09678639009302,0.00211442822849352,1.04,"1.01","1.07",1.04,0.001,0
"43",2021-02-19,1.06305193513228,0.00198953570155716,1.04,"1.01","1.07",1.02,0.001,-0.02
"44",2021-02-20,1.04034371935068,0.00124816803550647,1.03,"1.00","1.06",1.01,0.001,-0.02
"45",2021-02-21,1.0237871118953,0.00119027255857603,1,"0.97","1.03",1,0.001,0
"46",2021-02-22,1.00688167663601,0.00119895268783661,0.98,"0.95","1.00",0.97,0.001,-0.01
"47",2021-02-23,0.997640503059203,0.00144806324316949,0.97,"0.94","1.00",0.97,0.001,0
"48",2021-02-24,0.970566599959814,0.00124094966116019,0.99,"0.96","1.01",0.98,0.002,-0.01
"49",2021-02-25,0.974364948137349,0.00132923248581418,1.01,"0.98","1.04",1,0.002,-0.01
"50",2021-02-26,0.980669648815715,0.00163376705329398,1.04,"1.01","1.07",1.03,0.002,-0.01
"51",2021-02-27,1.00095972930578,0.00170596924921617,1.05,"1.02","1.09",1.05,0.002,0
"52",2021-02-28,1.02599286182615,0.00163085981765345,1.05,"1.02","1.09",1.07,0.002,0.02
"53",2021-03-01,1.04700741572865,0.00152306100397653,1.05,"1.02","1.08",1.06,0.002,0.01
"54",2021-03-02,1.06519089610552,0.00173281875476876,1.07,"1.04","1.10",1.08,0.002,0.01
