"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837589281671248,0.000699599308464322,0.92,"0.90","0.95",0.91,0.002,-0.01
"2",2021-01-09,0.867270739540583,0.00183291427969513,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.912685145966541,0.00156649065617102,0.94,"0.91","0.96",0.95,0.001,0.01
"4",2021-01-11,0.943011683558691,0.00127186542993694,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.95260632179853,0.00122412381324177,0.92,"0.90","0.95",0.93,0.002,0.01
"6",2021-01-13,0.933519749782871,0.00100418276011344,0.93,"0.91","0.96",0.93,0.002,0
"7",2021-01-14,0.931631687721013,0.00160765014004199,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.929542633256773,0.00165613440873939,0.96,"0.94","0.99",0.95,0.001,-0.01
"9",2021-01-16,0.94365510298503,0.0013952257872283,0.97,"0.94","0.99",0.96,0.001,-0.01
"10",2021-01-17,0.954407715909473,0.0012991741242294,0.94,"0.91","0.97",0.95,0.002,0.01
"11",2021-01-18,0.959458497812921,0.0012534108132568,0.9,"0.88","0.93",0.9,0.001,0
"12",2021-01-19,0.950246383618723,0.00161882624834252,0.88,"0.85","0.91",0.89,0.002,0.01
"13",2021-01-20,0.904925418181894,0.00126587403978516,0.87,"0.85","0.90",0.87,0.001,0
"14",2021-01-21,0.886855007045264,0.00178167595660721,0.88,"0.86","0.91",0.87,0.001,-0.01
"15",2021-01-22,0.866359799056059,0.000960257407088669,0.9,"0.87","0.93",0.89,0.001,-0.01
"16",2021-01-23,0.870634701654224,0.00145243553454874,0.91,"0.89","0.94",0.91,0.001,0
"17",2021-01-24,0.888105044002752,0.00148520916870175,0.92,"0.89","0.95",0.92,0.001,0
"18",2021-01-25,0.906200466269212,0.00115043565412409,0.91,"0.88","0.94",0.91,0.002,0
"19",2021-01-26,0.924294772415524,0.0013942540003019,0.91,"0.88","0.94",0.92,0.001,0.01
"20",2021-01-27,0.909295802563392,0.00167518738278284,0.92,"0.89","0.95",0.92,0.002,0
"21",2021-01-28,0.919954558316301,0.00121342945348486,0.94,"0.91","0.97",0.94,0.001,0
"22",2021-01-29,0.922901850740229,0.00176690381967412,0.96,"0.93","1.00",0.96,0.002,0
"23",2021-01-30,0.937698082097054,0.00125987594262475,0.98,"0.94","1.01",0.97,0.002,-0.01
"24",2021-01-31,0.960475095920354,0.00163893000533838,0.97,"0.93","1.00",0.98,0.002,0.01
"25",2021-02-01,0.974522806146634,0.00212668579831773,0.94,"0.91","0.98",0.95,0.001,0.01
"26",2021-02-02,0.979438701993604,0.00159004520890554,0.93,"0.90","0.96",0.93,0.002,0
"27",2021-02-03,0.945239011462754,0.00124369453584044,0.94,"0.91","0.97",0.93,0.002,-0.01
"28",2021-02-04,0.932957312610892,0.00249471475703595,0.96,"0.93","0.99",0.94,0.002,-0.02
"29",2021-02-05,0.933296806970557,0.0017526524710472,0.99,"0.96","1.03",0.97,0.002,-0.02
"30",2021-02-06,0.944851470668627,0.0017881040210209,1.02,"0.99","1.06",1,0.001,-0.02
"31",2021-02-07,0.973443333350544,0.00199184709166266,1.03,"0.99","1.06",1.02,0.002,-0.01
"32",2021-02-08,1.00039861464973,0.00133832090838818,1.02,"0.99","1.06",1.02,0.002,0
"33",2021-02-09,1.01913088229401,0.00183438428003864,1.03,"1.00","1.06",1.04,0.003,0.01
"34",2021-02-10,1.02293846251948,0.00249565088212329,1.06,"1.03","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03688919185083,0.00274371677857145,1.1,"1.07","1.14",1.1,0.002,0
"36",2021-02-12,1.0654749554078,0.00155903050745502,1.14,"1.11","1.18",1.14,0.002,0
"37",2021-02-13,1.1010688117063,0.00172177180193075,1.16,"1.13","1.20",1.17,0.002,0.01
"38",2021-02-14,1.14097488381661,0.0016604707413889,1.15,"1.11","1.18",1.17,0.002,0.02
"39",2021-02-15,1.17130505445294,0.00179169509534001,1.11,"1.08","1.14",1.13,0.001,0.02
"40",2021-02-16,1.16723577244984,0.00231001510891174,1.07,"1.04","1.10",1.1,0.002,0.03
"41",2021-02-17,1.12703243655695,0.00147815822179213,1.05,"1.02","1.08",1.06,0.002,0.01
"42",2021-02-18,1.09728596437109,0.00182526056854458,1.04,"1.01","1.07",1.04,0.001,0
"43",2021-02-19,1.06368165516755,0.00151009782556271,1.04,"1.01","1.07",1.02,0.001,-0.02
"44",2021-02-20,1.04073751683804,0.00121868686297144,1.03,"1.00","1.06",1.01,0.002,-0.02
"45",2021-02-21,1.02428106252833,0.00125898647672501,1,"0.97","1.03",1,0.002,0
"46",2021-02-22,1.00727166305819,0.0015737983637274,0.98,"0.95","1.00",0.97,0.002,-0.01
"47",2021-02-23,0.997497777990219,0.00183824392170969,0.97,"0.94","1.00",0.97,0.002,0
"48",2021-02-24,0.969973039804368,0.00192430401069655,0.99,"0.96","1.02",0.98,0.001,-0.01
"49",2021-02-25,0.973814452485416,0.00194147874493782,1.01,"0.98","1.04",1,0.002,-0.01
"50",2021-02-26,0.979967067902526,0.00123295584666254,1.04,"1.01","1.07",1.03,0.002,-0.01
"51",2021-02-27,1.00061786755282,0.00159660752676022,1.05,"1.02","1.08",1.05,0.002,0
