"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837538696712913,0.00124327815654875,0.92,"0.90","0.95",0.91,0.001,-0.01
"2",2021-01-09,0.867283995481553,0.00105414859685455,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.912757613783174,0.00106220444953524,0.94,"0.91","0.96",0.95,0.002,0.01
"4",2021-01-11,0.943083838350267,0.00118903345457348,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.952553691961817,0.00158632110076292,0.92,"0.90","0.95",0.93,0.001,0.01
"6",2021-01-13,0.933418042987317,0.00115014008759788,0.93,"0.91","0.96",0.93,0.001,0
"7",2021-01-14,0.931468948664266,0.00129599461415641,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.929399224368694,0.00128935160441042,0.96,"0.94","0.99",0.95,0.002,-0.01
"9",2021-01-16,0.943530783682638,0.00140196044969243,0.97,"0.94","0.99",0.96,0.001,-0.01
"10",2021-01-17,0.954283209724968,0.00171169129644834,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.959460596399766,0.00108491739454659,0.9,"0.88","0.93",0.9,0.001,0
"12",2021-01-19,0.950276383509483,0.000703214369040785,0.88,"0.85","0.91",0.89,0.002,0.01
"13",2021-01-20,0.904978915096266,0.00109465731552402,0.87,"0.85","0.90",0.87,0.001,0
"14",2021-01-21,0.88687240258239,0.00175483855193579,0.88,"0.86","0.91",0.87,0.002,-0.01
"15",2021-01-22,0.866392348191853,0.00145703710455281,0.9,"0.87","0.93",0.89,0.001,-0.01
"16",2021-01-23,0.870657195040564,0.00177669986606705,0.91,"0.89","0.94",0.91,0.002,0
"17",2021-01-24,0.888094817555288,0.00149170309320817,0.92,"0.89","0.95",0.92,0.001,0
"18",2021-01-25,0.906240242281432,0.00160688986329926,0.91,"0.88","0.94",0.91,0.002,0
"19",2021-01-26,0.924293341451592,0.00114590886872848,0.91,"0.88","0.94",0.92,0.002,0.01
"20",2021-01-27,0.909168598990159,0.00174444834224276,0.92,"0.89","0.95",0.92,0.001,0
"21",2021-01-28,0.919633015963736,0.00169102359283659,0.94,"0.91","0.97",0.94,0.002,0
"22",2021-01-29,0.922464456079883,0.00128180518884439,0.97,"0.93","1.00",0.96,0.002,-0.01
"23",2021-01-30,0.937225813332642,0.0016843889444533,0.98,"0.95","1.01",0.97,0.001,-0.01
"24",2021-01-31,0.960030935332131,0.00247351166406652,0.97,"0.93","1.00",0.98,0.002,0.01
"25",2021-02-01,0.974324774720426,0.00138731125854949,0.94,"0.91","0.97",0.95,0.002,0.01
"26",2021-02-02,0.979506859073999,0.00175948975631605,0.93,"0.90","0.96",0.93,0.002,0
"27",2021-02-03,0.945476075826132,0.0018819317736,0.94,"0.91","0.97",0.93,0.002,-0.01
"28",2021-02-04,0.933328841156329,0.00186162469151015,0.96,"0.93","0.99",0.95,0.002,-0.01
"29",2021-02-05,0.933667024698268,0.00240666809083385,0.99,"0.96","1.03",0.97,0.001,-0.02
"30",2021-02-06,0.945107443007715,0.00167441398668937,1.02,"0.99","1.06",1,0.003,-0.02
"31",2021-02-07,0.973529255884012,0.000861957170882205,1.03,"0.99","1.06",1.02,0.002,-0.01
"32",2021-02-08,1.0003300326333,0.00282502460664593,1.02,"0.99","1.06",1.02,0.002,0
"33",2021-02-09,1.01903144738369,0.00221255783425696,1.03,"1.00","1.06",1.04,0.002,0.01
"34",2021-02-10,1.02275426142676,0.00218234201760029,1.06,"1.03","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03665433163618,0.0023208568334105,1.1,"1.07","1.14",1.1,0.001,0
"36",2021-02-12,1.065411669798,0.00180198411552158,1.14,"1.11","1.18",1.14,0.002,0
"37",2021-02-13,1.10111871480415,0.000859532161889297,1.16,"1.13","1.20",1.17,0.002,0.01
"38",2021-02-14,1.1411671202767,0.00171097000163792,1.15,"1.11","1.18",1.17,0.002,0.02
"39",2021-02-15,1.1716482369278,0.00153513386009168,1.11,"1.08","1.14",1.13,0.002,0.02
"40",2021-02-16,1.16748881715306,0.00243530783923496,1.07,"1.04","1.10",1.1,0.002,0.03
"41",2021-02-17,1.12722858645335,0.00240060572798532,1.05,"1.02","1.08",1.06,0.001,0.01
"42",2021-02-18,1.09741089719881,0.00152482441494,1.04,"1.01","1.07",1.04,0.002,0
"43",2021-02-19,1.06366607799922,0.00136474857955346,1.04,"1.01","1.07",1.02,0.001,-0.02
"44",2021-02-20,1.04065324863831,0.00172523094682536,1.03,"1.00","1.06",1.01,0.002,-0.02
"45",2021-02-21,1.02412345886975,0.00139486305581122,1,"0.97","1.03",1,0.002,0
"46",2021-02-22,1.00718618938491,0.00155683417219012,0.98,"0.95","1.00",0.97,0.002,-0.01
"47",2021-02-23,0.99758184578802,0.00192614096247253,0.97,"0.94","1.00",0.97,0.001,0
"48",2021-02-24,0.970117495750593,0.00208847416223446,0.99,"0.96","1.02",0.98,0.001,-0.01
"49",2021-02-25,0.973996195102939,0.0013099025152627,1.01,"0.98","1.04",1,0.001,-0.01
"50",2021-02-26,0.980061685717365,0.00137249900117552,1.04,"1.01","1.07",1.03,0.002,-0.01
"51",2021-02-27,1.00057022961673,0.0010033316421615,1.05,"1.02","1.08",1.05,0.001,0
"52",2021-02-28,1.02608205519302,0.00209370762473744,1.05,"1.02","1.09",1.07,0.002,0.02
"53",2021-03-01,1.04715056339765,0.00108762801702722,1.06,"1.03","1.08",1.06,0.002,0
"54",2021-03-02,1.06573252602941,0.00166544171442697,1.07,"1.04","1.10",1.08,0.002,0.01
"55",2021-03-03,1.05557458624261,0.00179905018932267,1.11,"1.08","1.14",1.1,0.002,-0.01
"56",2021-03-04,1.0776245278748,0.00154061727560454,1.14,"1.11","1.17",1.13,0.002,-0.01
"57",2021-03-05,1.09983631378765,0.001643387463012,1.16,"1.13","1.19",1.16,0.002,0
"58",2021-03-06,1.13428307674531,0.00237983992625962,1.16,"1.13","1.19",1.17,0.002,0.01
"59",2021-03-07,1.16440959997307,0.00197143441583861,1.14,"1.11","1.17",1.17,0.001,0.03
