"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.836412467032961,0.00119356914681396,0.92,"0.90","0.95",0.91,0.001,-0.01
"2",2021-01-09,0.866508683801497,0.00150124420489225,0.94,"0.92","0.97",0.94,0.002,0
"3",2021-01-10,0.912414004657126,0.000990617798150486,0.94,"0.91","0.96",0.95,0.001,0.01
"4",2021-01-11,0.942970599320919,0.00150214820907452,0.92,"0.90","0.95",0.93,0.002,0.01
"5",2021-01-12,0.952585223132615,0.00143948167303072,0.92,"0.90","0.95",0.93,0.001,0.01
"6",2021-01-13,0.933509731005281,0.00163497051374662,0.93,"0.91","0.96",0.93,0.001,0
"7",2021-01-14,0.931599438389658,0.00148838479204809,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.929493240583487,0.00113013825182083,0.96,"0.94","0.99",0.95,0.002,-0.01
"9",2021-01-16,0.943589907679316,0.000870891455024467,0.97,"0.94","0.99",0.96,0.002,-0.01
"10",2021-01-17,0.954325388590905,0.00151649084908659,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.959424869720171,0.00174144582834239,0.9,"0.88","0.93",0.91,0.001,0.01
"12",2021-01-19,0.950282730737965,0.000877181721418109,0.88,"0.85","0.91",0.89,0.002,0.01
"13",2021-01-20,0.905041482794534,0.00125588682084738,0.87,"0.85","0.90",0.87,0.002,0
"14",2021-01-21,0.886997869409078,0.00155422662883103,0.88,"0.86","0.91",0.87,0.002,-0.01
"15",2021-01-22,0.866505467245636,0.00158154676161257,0.9,"0.87","0.93",0.89,0.002,-0.01
"16",2021-01-23,0.870736663870129,0.00169660276799971,0.92,"0.89","0.94",0.91,0.001,-0.01
"17",2021-01-24,0.888157069481004,0.00158248935837197,0.92,"0.89","0.95",0.92,0.002,0
"18",2021-01-25,0.906207480653112,0.00122781691185849,0.91,"0.88","0.94",0.91,0.001,0
