"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.836826338924986,0.00127938009842368,0.92,"0.90","0.95",0.91,0.002,-0.01
"2",2021-01-09,0.86632510396361,0.0010263977801252,0.94,"0.91","0.97",0.94,0.001,0
"3",2021-01-10,0.911865782954326,0.0017433810798468,0.94,"0.91","0.96",0.95,0.001,0.01
"4",2021-01-11,0.942247386101032,0.00139603203650893,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.951821108621486,0.00142557655762827,0.92,"0.90","0.94",0.93,0.001,0.01
"6",2021-01-13,0.932890997103977,0.00147871552610062,0.93,"0.91","0.96",0.93,0.002,0
"7",2021-01-14,0.930956614843094,0.00135030629769007,0.95,"0.92","0.98",0.94,0.002,-0.01
"8",2021-01-15,0.928841575485085,0.00162927043033321,0.96,"0.94","0.99",0.95,0.002,-0.01
"9",2021-01-16,0.942895001359637,0.00219174222386625,0.97,"0.94","0.99",0.96,0.001,-0.01
"10",2021-01-17,0.953719858774819,0.00191440087681114,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.959060163788888,0.00132896415117824,0.9,"0.88","0.93",0.9,0.001,0
"12",2021-01-19,0.950065404837943,0.00110123574375675,0.88,"0.85","0.91",0.89,0.001,0.01
"13",2021-01-20,0.904938671239108,0.000967498300737328,0.87,"0.85","0.90",0.87,0.002,0
"14",2021-01-21,0.886953757483677,0.00132062050901871,0.88,"0.86","0.91",0.87,0.002,-0.01
"15",2021-01-22,0.86647806616573,0.00162863040610881,0.9,"0.87","0.93",0.89,0.002,-0.01
"16",2021-01-23,0.870701334200789,0.00201896356802747,0.92,"0.89","0.94",0.91,0.002,-0.01
"17",2021-01-24,0.888125104318833,0.0018232113495405,0.92,"0.89","0.95",0.92,0.001,0
"18",2021-01-25,0.906208171419263,0.00193372318538687,0.91,"0.88","0.94",0.91,0.002,0
"19",2021-01-26,0.924320265204993,0.00114597857181968,0.91,"0.88","0.94",0.92,0.002,0.01
"20",2021-01-27,0.90941012191373,0.00162258233606243,0.92,"0.89","0.95",0.92,0.002,0
"21",2021-01-28,0.920120635565927,0.00245641352939576,0.94,"0.91","0.97",0.94,0.002,0
"22",2021-01-29,0.923098066310581,0.00153896662043889,0.97,"0.93","1.00",0.96,0.002,-0.01
"23",2021-01-30,0.93786265197165,0.00173051260349344,0.98,"0.95","1.01",0.97,0.001,-0.01
"24",2021-01-31,0.960564446869557,0.00187890264916766,0.97,"0.93","1.00",0.98,0.001,0.01
"25",2021-02-01,0.974454022299436,0.0010954200440054,0.94,"0.91","0.97",0.95,0.002,0.01
"26",2021-02-02,0.979268663716338,0.000716382761405408,0.93,"0.90","0.96",0.93,0.001,0
"27",2021-02-03,0.945009746647192,0.00217484868357236,0.94,"0.91","0.97",0.93,0.002,-0.01
"28",2021-02-04,0.932782980674943,0.00141669710850016,0.96,"0.93","0.99",0.94,0.001,-0.02
"29",2021-02-05,0.933230773956329,0.00166988090420179,0.99,"0.96","1.03",0.97,0.001,-0.02
"30",2021-02-06,0.944784794332704,0.00106798749173555,1.02,"0.99","1.06",1,0.002,-0.02
"31",2021-02-07,0.973405272641501,0.000976183589192578,1.03,"0.99","1.06",1.02,0.002,-0.01
"32",2021-02-08,1.00028001993042,0.00162010913616366,1.02,"0.99","1.06",1.02,0.002,0
"33",2021-02-09,1.01904166829717,0.00204569088852467,1.03,"1.00","1.06",1.04,0.002,0.01
"34",2021-02-10,1.02287284602683,0.00190439209941872,1.06,"1.03","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03682018239961,0.00174132088906841,1.1,"1.07","1.14",1.1,0.001,0
"36",2021-02-12,1.06548774076457,0.00182792473927264,1.14,"1.11","1.18",1.14,0.002,0
"37",2021-02-13,1.10113177372337,0.0014116423798534,1.16,"1.13","1.20",1.17,0.002,0.01
"38",2021-02-14,1.14110717519888,0.00181418024442665,1.15,"1.11","1.18",1.17,0.002,0.02
"39",2021-02-15,1.17145402564064,0.00199681597935779,1.11,"1.08","1.14",1.13,0.002,0.02
"40",2021-02-16,1.1674330471343,0.00196310238417906,1.07,"1.04","1.10",1.1,0.002,0.03
"41",2021-02-17,1.12716505318616,0.00187634789135651,1.05,"1.02","1.08",1.06,0.001,0.01
"42",2021-02-18,1.09740308754654,0.00210024701634933,1.04,"1.01","1.07",1.04,0.001,0
"43",2021-02-19,1.06373198172563,0.0014583638271888,1.04,"1.01","1.07",1.02,0.002,-0.02
"44",2021-02-20,1.04071572554231,0.00126320425396469,1.03,"1.00","1.06",1.01,0.001,-0.02
"45",2021-02-21,1.02425056811464,0.00189032493371076,1,"0.97","1.03",1,0.002,0
"46",2021-02-22,1.00712663510831,0.00103410031856317,0.98,"0.95","1.00",0.97,0.001,-0.01
"47",2021-02-23,0.997400989192943,0.00186727599277876,0.97,"0.94","1.00",0.97,0.001,0
"48",2021-02-24,0.969869253247718,0.00134415640605854,0.99,"0.96","1.02",0.98,0.001,-0.01
"49",2021-02-25,0.973742763711851,0.0012791571819127,1.01,"0.98","1.04",1,0.002,-0.01
"50",2021-02-26,0.979963981671751,0.00137372805366714,1.04,"1.01","1.07",1.03,0.002,-0.01
"51",2021-02-27,1.00060153083261,0.0018571050473992,1.05,"1.02","1.08",1.05,0.002,0
"52",2021-02-28,1.02622690484062,0.00155444096965711,1.05,"1.02","1.09",1.07,0.002,0.02
"53",2021-03-01,1.04737096395411,0.0018130559635444,1.06,"1.03","1.08",1.06,0.001,0
"54",2021-03-02,1.06581028487726,0.00241478897381187,1.07,"1.04","1.10",1.08,0.002,0.01
"55",2021-03-03,1.05551748555918,0.000898290497466567,1.11,"1.08","1.14",1.1,0.001,-0.01
"56",2021-03-04,1.07740989666296,0.00168288578197039,1.14,"1.11","1.17",1.13,0.002,-0.01
"57",2021-03-05,1.09943870268415,0.00125511018324532,1.16,"1.13","1.19",1.16,0.001,0
"58",2021-03-06,1.13389776175746,0.00195002741087101,1.16,"1.13","1.19",1.17,0.002,0.01
"59",2021-03-07,1.16409275886596,0.00137494805936198,1.14,"1.11","1.17",1.17,0.002,0.03
"60",2021-03-08,1.1732022640958,0.00166626681485291,1.11,"1.08","1.14",1.12,0.002,0.01
"61",2021-03-09,1.16618876619831,0.00192340413590118,1.09,"1.06","1.12",1.1,0.001,0.01
"62",2021-03-10,1.1178318379678,0.00155922682313037,1.08,"1.06","1.11",1.09,0.001,0.01
"63",2021-03-11,1.1001479593814,0.00109189069262583,1.09,"1.06","1.11",1.09,0.001,0
"64",2021-03-12,1.08564431547065,0.00118666872014696,1.1,"1.07","1.12",1.09,0.002,-0.01
"65",2021-03-13,1.08622340443431,0.000910651952022333,1.1,"1.08","1.13",1.09,0.002,-0.01
"66",2021-03-14,1.09389890417556,0.00184603001054829,1.09,"1.07","1.12",1.1,0.001,0.01
"67",2021-03-15,1.09263259370785,0.00173202233001011,1.07,"1.05","1.10",1.07,0.001,0
"68",2021-03-16,1.09532743894981,0.000874851053434319,1.06,"1.03","1.08",1.07,0.002,0.01
"69",2021-03-17,1.07083658660026,0.000586991564417752,1.06,"1.03","1.08",1.06,0.002,0
"70",2021-03-18,1.06687898392883,0.00163459602813332,1.06,"1.04","1.09",1.07,0.001,0.01
"71",2021-03-19,1.06405569643304,0.0016528083557236,1.07,"1.05","1.09",1.07,0.001,0
"72",2021-03-20,1.06604741019415,0.00135690277143841,1.07,"1.04","1.09",1.07,0.001,0
"73",2021-03-21,1.07167701203797,0.00103941349291043,1.04,"1.02","1.07",1.05,0.001,0.01
"74",2021-03-22,1.0674906495314,0.00115206751463724,1.01,"0.98","1.03",1.01,0.001,0
"75",2021-03-23,1.05184304944647,0.00134080034647008,0.98,"0.95","1.00",0.98,0.001,0
"76",2021-03-24,1.00601295282583,0.00131896840437613,0.96,"0.94","0.98",0.96,0.001,0
"77",2021-03-25,0.979583319674374,0.00140266589678011,0.96,"0.94","0.98",0.96,0.001,0
"78",2021-03-26,0.957804869068137,0.00133291373824486,0.97,"0.95","0.99",0.96,0.001,-0.01
"79",2021-03-27,0.956015225345332,0.000918786185584016,0.98,"0.95","1.00",0.97,0.001,-0.01
"80",2021-03-28,0.961204840141379,0.00137141668947602,0.97,"0.95","1.00",0.98,0.001,0.01
"81",2021-03-29,0.967261550979502,0.000834098594010423,0.97,"0.94","0.99",0.96,0.001,-0.01
"82",2021-03-30,0.976922206476507,0.000782389204050778,0.96,"0.94","0.99",0.96,0.001,0
"83",2021-03-31,0.957846890172055,0.00137888234984521,0.98,"0.95","1.00",0.97,0.001,-0.01
