"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837589281671248,0.00107055499220032,0.92,"0.90","0.95",0.91,0.001,-0.01
"2",2021-01-09,0.867270739540583,0.00125531561515865,0.94,"0.92","0.97",0.94,0.002,0
"3",2021-01-10,0.912685145966541,0.00096207347566399,0.94,"0.91","0.96",0.95,0.002,0.01
"4",2021-01-11,0.943011683558691,0.00163936716138572,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.95260632179853,0.00189495864072429,0.92,"0.90","0.95",0.93,0.002,0.01
"6",2021-01-13,0.933519749782847,0.0014520664810103,0.93,"0.91","0.96",0.93,0.002,0
"7",2021-01-14,0.931631684130216,0.00159940283217543,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.929538731986854,0.00174001245583126,0.96,"0.94","0.99",0.95,0.002,-0.01
"9",2021-01-16,0.943628301268338,0.00127104514302739,0.97,"0.94","0.99",0.96,0.001,-0.01
"10",2021-01-17,0.954376169648146,0.00172732266450778,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.959426894471177,0.00113998180310602,0.9,"0.88","0.93",0.9,0.001,0
"12",2021-01-19,0.950218892217153,0.000557438092573127,0.88,"0.85","0.91",0.89,0.001,0.01
"13",2021-01-20,0.904917299893425,0.000974293064583064,0.87,"0.85","0.90",0.87,0.001,0
"14",2021-01-21,0.886855124629979,0.001091391622533,0.88,"0.86","0.91",0.87,0.001,-0.01
"15",2021-01-22,0.866384854694058,0.00111471092030229,0.9,"0.87","0.93",0.89,0.001,-0.01
"16",2021-01-23,0.870664114314216,0.00145403745944487,0.91,"0.89","0.94",0.91,0.002,0
"17",2021-01-24,0.888140241569814,0.00119404353145124,0.92,"0.89","0.95",0.92,0.002,0
"18",2021-01-25,0.906256437410452,0.00188852825615632,0.91,"0.88","0.94",0.91,0.001,0
"19",2021-01-26,0.92430555706492,0.00158133604045713,0.91,"0.88","0.94",0.92,0.002,0.01
"20",2021-01-27,0.909295680623506,0.00122810651239096,0.92,"0.89","0.95",0.92,0.002,0
"21",2021-01-28,0.919946982438618,0.00230353193905005,0.94,"0.91","0.97",0.94,0.002,0
"22",2021-01-29,0.922880952220185,0.00216659866049265,0.96,"0.93","1.00",0.96,0.002,0
"23",2021-01-30,0.937686005530718,0.00154354121938714,0.98,"0.95","1.01",0.97,0.002,-0.01
"24",2021-01-31,0.960437021885345,0.00165831941381523,0.97,"0.93","1.00",0.98,0.001,0.01
"25",2021-02-01,0.974479044094967,0.00159283179534451,0.94,"0.91","0.97",0.95,0.002,0.01
"26",2021-02-02,0.979389726006065,0.00132393126490865,0.93,"0.90","0.96",0.93,0.002,0
"27",2021-02-03,0.945169939018832,0.00205088335265216,0.94,"0.91","0.97",0.93,0.002,-0.01
"28",2021-02-04,0.932939487702277,0.00231918712309758,0.96,"0.93","0.99",0.94,0.002,-0.02
"29",2021-02-05,0.933293786615185,0.00200780213464909,0.99,"0.96","1.03",0.97,0.002,-0.02
"30",2021-02-06,0.944863156328,0.00186436068106088,1.02,"0.99","1.06",1,0.001,-0.02
"31",2021-02-07,0.973505154064703,0.00203786928204173,1.03,"0.99","1.06",1.02,0.002,-0.01
"32",2021-02-08,1.00042465985268,0.0013927627537377,1.02,"0.99","1.06",1.02,0.003,0
"33",2021-02-09,1.01921072664459,0.00159440251455609,1.03,"1.00","1.06",1.04,0.001,0.01
"34",2021-02-10,1.02298444544475,0.00274350257144945,1.06,"1.03","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03690892105021,0.00126651063328899,1.1,"1.07","1.14",1.1,0.002,0
"36",2021-02-12,1.06549192991046,0.00186350852386617,1.14,"1.11","1.18",1.14,0.002,0
"37",2021-02-13,1.10105277945014,0.00226368391490069,1.16,"1.13","1.20",1.17,0.001,0.01
"38",2021-02-14,1.14100301017756,0.00186512517162415,1.15,"1.11","1.18",1.17,0.002,0.02
"39",2021-02-15,1.17131498809556,0.00105215739400516,1.11,"1.08","1.14",1.13,0.002,0.02
"40",2021-02-16,1.16727946334505,0.00180594042387329,1.07,"1.04","1.10",1.1,0.001,0.03
"41",2021-02-17,1.12710355172123,0.00222667760817653,1.05,"1.02","1.08",1.06,0.001,0.01
"42",2021-02-18,1.09734352943118,0.00123998166206054,1.04,"1.01","1.07",1.04,0.001,0
"43",2021-02-19,1.06374216111759,0.0011441372879674,1.04,"1.01","1.07",1.02,0.002,-0.02
"44",2021-02-20,1.04077318904884,0.00143347038338327,1.03,"1.00","1.06",1.01,0.001,-0.02
"45",2021-02-21,1.02428307911776,0.00165914195324225,1,"0.97","1.03",1,0.002,0
"46",2021-02-22,1.00723921965281,0.000920824942585037,0.98,"0.95","1.00",0.97,0.001,-0.01
"47",2021-02-23,0.997460702232737,0.00189895707968176,0.97,"0.94","1.00",0.97,0.001,0
"48",2021-02-24,0.969938938108916,0.00134958061984495,0.99,"0.96","1.02",0.98,0.002,-0.01
"49",2021-02-25,0.973787191403153,0.00123985002698982,1.01,"0.98","1.04",1,0.002,-0.01
"50",2021-02-26,0.979959878611961,0.00189418247099094,1.04,"1.01","1.07",1.03,0.002,-0.01
"51",2021-02-27,1.00061763169869,0.00170161679386718,1.05,"1.02","1.08",1.05,0.001,0
