"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.83841660172359,0.000761680228969876,0.92,"0.89","0.96",0.91,0.001,-0.01
"2",2021-01-09,0.868379518705438,0.0016479384990866,0.94,"0.91","0.98",0.94,0.002,0
"3",2021-01-10,0.913521949949687,0.00113170529555246,0.94,"0.90","0.98",0.95,0.002,0.01
"4",2021-01-11,0.942333347040458,0.00205088770431236,0.92,"0.89","0.96",0.93,0.001,0.01
"5",2021-01-12,0.951883834011126,0.00162283448792312,0.92,"0.89","0.95",0.93,0.002,0.01
"6",2021-01-13,0.932630217454686,0.000911478653570606,0.93,"0.89","0.97",0.93,0.001,0
"7",2021-01-14,0.930980843270815,0.00167777440443511,0.95,"0.91","0.99",0.94,0.001,-0.01
"8",2021-01-15,0.928506271820312,0.00126360130711678,0.96,"0.93","1.00",0.95,0.001,-0.01
"9",2021-01-16,0.942237643955884,0.001118223625461,0.97,"0.93","1.01",0.96,0.001,-0.01
"10",2021-01-17,0.953523078328885,0.00132163092231352,0.94,"0.90","0.98",0.95,0.001,0.01
"11",2021-01-18,0.95825961537802,0.00146432793257051,0.9,"0.87","0.94",0.91,0.001,0.01
"12",2021-01-19,0.949994040939235,0.000955501526677233,0.88,"0.84","0.91",0.89,0.001,0.01
"13",2021-01-20,0.905485819316347,0.00138303920243031,0.87,"0.84","0.91",0.87,0.001,0
"14",2021-01-21,0.88732625323658,0.000919608926331339,0.88,"0.84","0.92",0.87,0.001,-0.01
"15",2021-01-22,0.867222242439429,0.00103913387625997,0.9,"0.86","0.94",0.89,0.002,-0.01
"16",2021-01-23,0.870892294968384,0.000883324361523604,0.92,"0.88","0.96",0.91,0.001,-0.01
"17",2021-01-24,0.888175894836269,0.00157892955454486,0.92,"0.87","0.96",0.92,0.001,0
"18",2021-01-25,0.906076061520753,0.00125167303994326,0.91,"0.87","0.95",0.91,0.001,0
"19",2021-01-26,0.924057385466261,0.000958538050094959,0.91,"0.87","0.95",0.92,0.002,0.01
"20",2021-01-27,0.90968533777944,0.00142474769907775,0.92,"0.88","0.96",0.92,0.002,0
"21",2021-01-28,0.920627742620444,0.00168391330635845,0.94,"0.89","0.99",0.94,0.001,0
"22",2021-01-29,0.923207216001421,0.00174790895005762,0.97,"0.92","1.01",0.96,0.002,-0.01
"23",2021-01-30,0.937614636978504,0.00102978174040012,0.98,"0.93","1.03",0.97,0.001,-0.01
"24",2021-01-31,0.959886915689432,0.00169519863526962,0.97,"0.92","1.02",0.98,0.002,0.01
"25",2021-02-01,0.973179512561072,0.00114987589251869,0.94,"0.90","0.99",0.94,0.002,0
"26",2021-02-02,0.978308229180382,0.00181780533354905,0.93,"0.88","0.98",0.93,0.001,0
"27",2021-02-03,0.944266641455585,0.00226281835679875,0.93,"0.89","0.98",0.93,0.001,0
"28",2021-02-04,0.932609746215365,0.00143844963631819,0.96,"0.91","1.01",0.94,0.001,-0.02
"29",2021-02-05,0.932712884398967,0.000778022379408573,0.99,"0.94","1.04",0.97,0.002,-0.02
"30",2021-02-06,0.944542311755191,0.00143155241558652,1.02,"0.97","1.08",1,0.002,-0.02
"31",2021-02-07,0.972933191394755,0.00234555157819727,1.03,"0.98","1.09",1.02,0.002,-0.01
"32",2021-02-08,0.999326640397878,0.00242408349449503,1.02,"0.97","1.07",1.02,0.002,0
"33",2021-02-09,1.01890279407984,0.0024636565370256,1.03,"0.98","1.08",1.04,0.002,0.01
"34",2021-02-10,1.02296774798755,0.0018228008860119,1.06,"1.00","1.11",1.07,0.002,0.01
"35",2021-02-11,1.03737871798174,0.00221214905979799,1.1,"1.05","1.16",1.1,0.003,0
"36",2021-02-12,1.0660883310687,0.00205759494834854,1.15,"1.09","1.20",1.14,0.001,-0.01
"37",2021-02-13,1.10212427509484,0.0027618508220806,1.17,"1.11","1.22",1.17,0.002,0
"38",2021-02-14,1.14161581846924,0.00131712053364149,1.15,"1.10","1.21",1.17,0.002,0.02
"39",2021-02-15,1.17137060043002,0.00171006545767191,1.11,"1.06","1.16",1.13,0.002,0.02
"40",2021-02-16,1.1676289583128,0.00246606041685879,1.07,"1.02","1.12",1.1,0.002,0.03
"41",2021-02-17,1.12698121816713,0.00223579713587518,1.05,"1.00","1.09",1.06,0.002,0.01
"42",2021-02-18,1.09688797013725,0.00211588904191608,1.04,"0.99","1.09",1.04,0.001,0
"43",2021-02-19,1.06311437093392,0.00162068252648563,1.04,"0.99","1.09",1.02,0.002,-0.02
"44",2021-02-20,1.04041554190729,0.00129357182268316,1.03,"0.98","1.08",1.01,0.001,-0.02
"45",2021-02-21,1.02402565067288,0.00157455058245408,1,"0.96","1.05",1,0.001,0
"46",2021-02-22,1.00719178166405,0.00119095728536282,0.98,"0.94","1.02",0.97,0.002,-0.01
"47",2021-02-23,0.99804392681449,0.00131571704841172,0.97,"0.93","1.01",0.97,0.002,0
"48",2021-02-24,0.971004338726404,0.00154495249639466,0.99,"0.94","1.03",0.98,0.001,-0.01
"49",2021-02-25,0.974753907069938,0.00182350782737826,1.01,"0.97","1.06",1,0.002,-0.01
"50",2021-02-26,0.980905877874727,0.00143007720765845,1.04,"0.99","1.09",1.03,0.002,-0.01
"51",2021-02-27,1.00091220841897,0.00172500924874099,1.06,"1.01","1.10",1.05,0.001,-0.01
"52",2021-02-28,1.02575464942606,0.00155920650362944,1.05,"1.01","1.10",1.06,0.001,0.01
"53",2021-03-01,1.0466200714024,0.00122310415251397,1.05,"1.01","1.10",1.05,0.001,0
"54",2021-03-02,1.06471656085574,0.00144008370362233,1.07,"1.03","1.11",1.08,0.001,0.01
"55",2021-03-03,1.05483883083949,0.00108770471388074,1.1,"1.06","1.15",1.1,0.001,0
"56",2021-03-04,1.07661662359657,0.00113975278612205,1.13,"1.09","1.18",1.13,0.001,0
"57",2021-03-05,1.09829559500101,0.00144210711645566,1.16,"1.11","1.20",1.16,0.001,0
"58",2021-03-06,1.13337662854974,0.00121856883923524,1.17,"1.12","1.21",1.17,0.002,0
"59",2021-03-07,1.16345637189334,0.000888975727305973,1.15,"1.11","1.19",1.17,0.002,0.02
"60",2021-03-08,1.17300694373638,0.00203557860649662,1.12,"1.08","1.16",1.12,0.001,0
"61",2021-03-09,1.16666546923844,0.00150380187602778,1.09,"1.05","1.13",1.1,0.001,0.01
"62",2021-03-10,1.11846022827084,0.000740627687257462,1.08,"1.04","1.12",1.09,0.002,0.01
"63",2021-03-11,1.1008043621257,0.00127445980893343,1.08,"1.05","1.12",1.09,0.001,0.01
"64",2021-03-12,1.08598769283548,0.00161457552774027,1.1,"1.06","1.13",1.09,0.001,-0.01
"65",2021-03-13,1.08614456085559,0.00130929285951496,1.1,"1.07","1.14",1.09,0.001,-0.01
"66",2021-03-14,1.09373667504737,0.00133219644024607,1.09,"1.06","1.13",1.1,0.001,0.01
"67",2021-03-15,1.09237598770171,0.00110332307919815,1.07,"1.04","1.11",1.07,0.002,0
"68",2021-03-16,1.09535563097169,0.00118442878680171,1.05,"1.02","1.09",1.07,0.003,0.02
"69",2021-03-17,1.07160900389299,0.00160041094169222,1.05,"1.02","1.09",1.06,0.002,0.01
"70",2021-03-18,1.06733036668358,0.0025324660725465,1.06,"1.03","1.10",1.07,0.002,0.01
"71",2021-03-19,1.06441854412916,0.00156656125266422,1.07,"1.04","1.11",1.07,0.001,0
"72",2021-03-20,1.06602881703937,0.00188901426969884,1.07,"1.04","1.10",1.07,0.002,0
"73",2021-03-21,1.07124211002242,0.00102837688348293,1.04,"1.01","1.08",1.05,0.001,0.01
"74",2021-03-22,1.06688800700306,0.00166572089828745,1.01,"0.98","1.04",1.01,0.002,0
"75",2021-03-23,1.05158020779971,0.00115439577909236,0.97,"0.94","1.01",0.98,0.001,0.01
"76",2021-03-24,1.00598013362389,0.00241974425933416,0.96,"0.93","0.99",0.96,0.001,0
"77",2021-03-25,0.979811135719124,0.00101509260264926,0.96,"0.93","0.99",0.96,0.001,0
"78",2021-03-26,0.958127288144152,0.00136454277506333,0.97,"0.94","1.00",0.96,0.001,-0.01
"79",2021-03-27,0.956142314445856,0.000966679827988851,0.98,"0.95","1.01",0.97,0.001,-0.01
"80",2021-03-28,0.961168642343057,0.00120029100740141,0.98,"0.94","1.01",0.98,0.002,0
"81",2021-03-29,0.966578739038448,0.000916967312973939,0.97,"0.94","1.00",0.96,0.001,-0.01
"82",2021-03-30,0.976194973274281,0.00165103306059514,0.96,"0.93","0.99",0.96,0.001,0
"83",2021-03-31,0.957414994594327,0.000881483498319795,0.97,"0.94","1.01",0.97,0.001,0
"84",2021-04-01,0.955746790172049,0.00145228372798389,1.01,"0.97","1.04",1,0.001,-0.01
"85",2021-04-02,0.971606433104888,0.00131519316313471,1.04,"1.01","1.08",1.04,0.001,0
"86",2021-04-03,1.00115443690197,0.00127816976306314,1.08,"1.05","1.11",1.07,0.001,-0.01
"87",2021-04-04,1.04039551293792,0.00105660447760309,1.09,"1.05","1.12",1.09,0.001,0
"88",2021-04-05,1.07396411263349,0.00108041924445702,1.06,"1.03","1.10",1.07,0.001,0.01
"89",2021-04-06,1.08878373281294,0.000888807185475567,1.03,"1.00","1.06",1.05,0.002,0.02
"90",2021-04-07,1.06857218622084,0.00127689689159898,1.02,"0.99","1.05",1.03,0.001,0.01
"91",2021-04-08,1.04920966493759,0.00180224256758487,1.02,"0.99","1.06",1.03,0.001,0.01
"92",2021-04-09,1.03054707100501,0.000853897572397561,1.04,"1.01","1.07",1.03,0.001,-0.01
"93",2021-04-10,1.02575037883204,0.00115455482565962,1.06,"1.03","1.09",1.04,0,-0.02
"94",2021-04-11,1.03032999098237,0.00109504617914818,1.06,"1.03","1.09",1.06,0.001,0
"95",2021-04-12,1.04395754768346,0.000476022362119954,1.04,"1.02","1.07",1.05,0.001,0.01
"96",2021-04-13,1.06053123499284,0.000573352745398223,1.03,"1.00","1.06",1.05,0.001,0.02
"97",2021-04-14,1.04689468464027,0.00112550863723489,1.03,"1.00","1.05",1.04,0.001,0.01
"98",2021-04-15,1.04929553335866,0.00149416646612881,1.03,"1.00","1.06",1.04,0,0.01
"99",2021-04-16,1.04258516293139,0.000739971280651815,1.03,"1.00","1.06",1.03,0.001,0
"100",2021-04-17,1.03587435944334,0.000485121579270681,1.01,"0.98","1.04",1,0.001,-0.01
"101",2021-04-18,1.02918871137926,0.000868121651456577,0.98,"0.95","1.01",0.98,0.001,0
"102",2021-04-19,1.00472242057137,0.000925860481989077,0.94,"0.91","0.96",0.93,0.001,-0.01
"103",2021-04-20,0.97903833186377,0.00141265650639145,0.91,"0.88","0.94",0.91,0.001,0
"104",2021-04-21,0.930601487567303,0.000770298503992645,0.91,"0.88","0.94",0.9,0.001,-0.01
"105",2021-04-22,0.907574774659705,0.00134089089583455,0.93,"0.91","0.96",0.92,0.001,-0.01
"106",2021-04-23,0.895394986677267,0.000964935530313715,0.97,"0.94","1.00",0.96,0.001,-0.01
"107",2021-04-24,0.915601870147286,0.00133277804511791,1,"0.97","1.03",0.99,0.002,-0.01
"108",2021-04-25,0.955663113650197,0.000749004137535969,1.01,"0.98","1.05",1.02,0.001,0.01
"109",2021-04-26,0.993508120124261,0.00164077305117374,1,"0.97","1.03",1.01,0.001,0.01
"110",2021-04-27,1.02116642500358,0.00123817295317884,0.98,"0.95","1.01",1,0.001,0.02
"111",2021-04-28,1.00726346468921,0.00143590080140054,0.95,"0.92","0.98",0.97,0.001,0.02
"112",2021-04-29,0.99946130815444,0.00129074155153242,0.94,"0.91","0.97",0.95,0.001,0.01
"113",2021-04-30,0.973229856919252,0.00146170393592252,0.94,"0.91","0.97",0.94,0.002,0
"114",2021-05-01,0.953910438645161,0.000858449804388247,0.94,"0.91","0.97",0.92,0.001,-0.02
"115",2021-05-02,0.936557689413542,0.00160019081386908,0.92,"0.89","0.95",0.92,0.001,0
"116",2021-05-03,0.924562664869228,0.00137790474016022,0.89,"0.86","0.92",0.89,0.001,0
"117",2021-05-04,0.916522537805416,0.000866017211638379,0.87,"0.84","0.90",0.88,0.001,0.01
"118",2021-05-05,0.889502982113738,0.000908584224218904,0.86,"0.83","0.89",0.87,0.001,0.01
"119",2021-05-06,0.880050787594879,0.000933188682850709,0.86,"0.83","0.89",0.86,0.001,0
"120",2021-05-07,0.865979109737944,0.000622023924249414,0.86,"0.83","0.89",0.85,0.001,-0.01
"121",2021-05-08,0.860931807776532,0.00120018767431939,0.86,"0.83","0.89",0.84,0.001,-0.02
"122",2021-05-09,0.854475654921268,0.00147497753592198,0.84,"0.81","0.87",0.84,0.002,0
"123",2021-05-10,0.844732770463414,0.00129213811091789,0.82,"0.79","0.85",0.82,0.001,0
