"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.838499401462786,0.000978809039821519,0.92,"0.89","0.96",0.91,0.001,-0.01
"2",2021-01-09,0.868427273797519,0.00125736516723671,0.94,"0.91","0.98",0.94,0.001,0
"3",2021-01-10,0.913529108118482,0.000995889131880586,0.94,"0.90","0.98",0.95,0.001,0.01
"4",2021-01-11,0.942322681599272,0.00134708496865166,0.92,"0.89","0.96",0.93,0.001,0.01
"5",2021-01-12,0.951779289262242,0.000871535834282664,0.92,"0.89","0.95",0.93,0.001,0.01
"6",2021-01-13,0.932508865985761,0.00110799022329537,0.93,"0.90","0.97",0.93,0.001,0
"7",2021-01-14,0.930863828872356,0.00133950736349945,0.95,"0.91","0.99",0.94,0.002,-0.01
"8",2021-01-15,0.928472414919089,0.0014831004033348,0.96,"0.93","1.00",0.95,0.002,-0.01
"9",2021-01-16,0.942271735142138,0.00162253095960887,0.97,"0.93","1.01",0.96,0.001,-0.01
"10",2021-01-17,0.953609169086749,0.00169446580215138,0.94,"0.90","0.98",0.95,0.002,0.01
"11",2021-01-18,0.958459861432198,0.00106066804322212,0.9,"0.87","0.94",0.91,0.002,0.01
"12",2021-01-19,0.950158069539198,0.00164924667077764,0.88,"0.84","0.91",0.89,0.001,0.01
"13",2021-01-20,0.905547471972243,0.00186119274368365,0.87,"0.84","0.91",0.87,0.002,0
"14",2021-01-21,0.887248973102832,0.00146569383325556,0.88,"0.84","0.92",0.87,0.001,-0.01
"15",2021-01-22,0.867069249660848,0.0015183617385021,0.9,"0.86","0.94",0.89,0.002,-0.01
"16",2021-01-23,0.870698645890718,0.0013182203877011,0.92,"0.87","0.96",0.91,0.001,-0.01
"17",2021-01-24,0.888009978065983,0.00190578493143717,0.92,"0.87","0.96",0.92,0.001,0
"18",2021-01-25,0.905967086565251,0.00113401772687826,0.91,"0.87","0.95",0.91,0.001,0
"19",2021-01-26,0.923978103435373,0.00123005609670053,0.91,"0.87","0.95",0.92,0.001,0.01
"20",2021-01-27,0.909725053341177,0.00121584995771044,0.92,"0.88","0.96",0.92,0.002,0
"21",2021-01-28,0.920686099697105,0.00117603422596724,0.94,"0.90","0.99",0.94,0.002,0
"22",2021-01-29,0.923302473458739,0.00184854023797391,0.97,"0.92","1.01",0.96,0.001,-0.01
"23",2021-01-30,0.937799537149446,0.00243396433448407,0.98,"0.93","1.03",0.97,0.002,-0.01
"24",2021-01-31,0.960087474218354,0.00143249321549009,0.97,"0.92","1.02",0.98,0.001,0.01
"25",2021-02-01,0.973336498558683,0.00208557386181007,0.94,"0.90","0.99",0.94,0.001,0
"26",2021-02-02,0.978305759075457,0.00132824307218318,0.93,"0.88","0.98",0.93,0.001,0
"27",2021-02-03,0.944118887470355,0.000831713363076154,0.93,"0.89","0.98",0.93,0.002,0
"28",2021-02-04,0.932402789883988,0.00137484073089261,0.96,"0.91","1.01",0.94,0.001,-0.02
"29",2021-02-05,0.932548876024875,0.0022058539390079,0.99,"0.94","1.04",0.97,0.002,-0.02
"30",2021-02-06,0.944484585557032,0.00131765027474991,1.02,"0.97","1.08",1,0.003,-0.02
"31",2021-02-07,0.972935215431417,0.00200133202920822,1.03,"0.98","1.09",1.02,0.001,-0.01
"32",2021-02-08,0.999428026525061,0.00273290906550111,1.02,"0.97","1.07",1.02,0.002,0
"33",2021-02-09,1.01917313189316,0.00122253081771459,1.03,"0.98","1.08",1.04,0.001,0.01
"34",2021-02-10,1.02326816673868,0.00200565782225386,1.06,"1.01","1.11",1.07,0.002,0.01
