"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837605695235753,0.00171266721493252,0.92,"0.90","0.95",0.91,0.002,-0.01
"2",2021-01-09,0.867256947521105,0.0014402334211884,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.912641288360044,0.00155702835351072,0.94,"0.91","0.96",0.95,0.001,0.01
"4",2021-01-11,0.942953042119698,0.00139040320154834,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.952533441492411,0.0012552704975159,0.92,"0.90","0.95",0.93,0.002,0.01
"6",2021-01-13,0.933462485846988,0.0013220506944917,0.93,"0.91","0.96",0.93,0.001,0
"7",2021-01-14,0.931576924862108,0.00151277730929495,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.92950238645806,0.00143961501807614,0.96,"0.94","0.99",0.95,0.001,-0.01
"9",2021-01-16,0.943601096566879,0.000891712057563224,0.97,"0.94","0.99",0.96,0.001,-0.01
"10",2021-01-17,0.95437771065069,0.00143027335339027,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.959452554077044,0.000902807238170251,0.9,"0.88","0.93",0.9,0.001,0
"12",2021-01-19,0.950248779852878,0.00144250179080788,0.88,"0.85","0.91",0.89,0.001,0.01
"13",2021-01-20,0.904939916252497,0.00121509944024349,0.87,"0.85","0.90",0.87,0.002,0
"14",2021-01-21,0.886861640776318,0.00125067502952842,0.88,"0.86","0.91",0.87,0.001,-0.01
"15",2021-01-22,0.866385347982904,0.0016838660538534,0.9,"0.87","0.93",0.89,0.002,-0.01
"16",2021-01-23,0.870664111048157,0.00130340910043576,0.91,"0.89","0.94",0.91,0.001,0
"17",2021-01-24,0.888136477729302,0.00194504316290103,0.92,"0.89","0.94",0.92,0.001,0
"18",2021-01-25,0.906228374449097,0.00148701883036189,0.91,"0.88","0.94",0.91,0.001,0
"19",2021-01-26,0.924300855823548,0.00133246893844381,0.91,"0.88","0.94",0.92,0.002,0.01
"20",2021-01-27,0.90929117901902,0.00131108448608894,0.92,"0.89","0.95",0.92,0.002,0
"21",2021-01-28,0.919919070567496,0.0019498712708517,0.94,"0.91","0.97",0.94,0.001,0
"22",2021-01-29,0.922850462446931,0.00160122685909941,0.96,"0.93","1.00",0.96,0.001,0
"23",2021-01-30,0.93757394821689,0.00138699817430718,0.98,"0.94","1.01",0.97,0.002,-0.01
"24",2021-01-31,0.960278168201044,0.00096904888487674,0.97,"0.93","1.00",0.98,0.002,0.01
"25",2021-02-01,0.974341333413234,0.00204289082134625,0.94,"0.91","0.97",0.95,0.001,0.01
"26",2021-02-02,0.9792808766062,0.00156211962230234,0.93,"0.90","0.96",0.93,0.002,0
"27",2021-02-03,0.94518293671244,0.00106051538828787,0.94,"0.91","0.97",0.93,0.001,-0.01
"28",2021-02-04,0.932979430821678,0.00182843252271653,0.96,"0.93","0.99",0.94,0.002,-0.02
"29",2021-02-05,0.933408933095933,0.000923836627033329,0.99,"0.96","1.03",0.97,0.002,-0.02
"30",2021-02-06,0.944997433731467,0.00153662905067251,1.02,"0.99","1.06",1,0.002,-0.02
"31",2021-02-07,0.97354102439337,0.00231997304377374,1.03,"0.99","1.06",1.02,0.001,-0.01
"32",2021-02-08,1.00043236085746,0.00190727613762649,1.02,"0.99","1.06",1.02,0.002,0
"33",2021-02-09,1.01905100331364,0.0014357629913445,1.03,"1.00","1.06",1.04,0.002,0.01
"34",2021-02-10,1.02281736188483,0.00176953561131996,1.06,"1.03","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03681001186929,0.00200118021597311,1.1,"1.07","1.14",1.1,0.002,0
"36",2021-02-12,1.06552112270871,0.00150737075840044,1.14,"1.11","1.18",1.14,0.002,0
"37",2021-02-13,1.10117299354587,0.00234938127716573,1.16,"1.13","1.20",1.17,0.001,0.01
"38",2021-02-14,1.14113918045497,0.00193128271933952,1.15,"1.11","1.18",1.17,0.002,0.02
"39",2021-02-15,1.17149982820064,0.00148514727381814,1.11,"1.08","1.14",1.13,0.001,0.02
"40",2021-02-16,1.16735643365099,0.0023279046685669,1.07,"1.04","1.10",1.1,0.002,0.03
"41",2021-02-17,1.12711568399906,0.0014410235736695,1.05,"1.02","1.08",1.06,0.002,0.01
"42",2021-02-18,1.09729465421563,0.00226735482121652,1.04,"1.01","1.07",1.04,0.001,0
"43",2021-02-19,1.06365303214202,0.00153078424155928,1.04,"1.01","1.07",1.02,0.001,-0.02
"44",2021-02-20,1.0407005818397,0.00108996706254341,1.03,"1.00","1.06",1.01,0.002,-0.02
"45",2021-02-21,1.02425034925339,0.00135200813652649,1,"0.97","1.03",1,0.002,0
"46",2021-02-22,1.0072645702375,0.00230681285504708,0.98,"0.95","1.00",0.97,0.001,-0.01
"47",2021-02-23,0.997498100306887,0.00150388750724274,0.97,"0.94","1.00",0.97,0.002,0
"48",2021-02-24,0.969976578292883,0.00109061250059866,0.99,"0.96","1.02",0.98,0.002,-0.01
"49",2021-02-25,0.973846167895064,0.00180300331201042,1.01,"0.98","1.04",1,0.001,-0.01
"50",2021-02-26,0.980003531200087,0.00227170163701673,1.04,"1.01","1.07",1.03,0.002,-0.01
"51",2021-02-27,1.00065461011883,0.00123995014462568,1.05,"1.02","1.08",1.05,0.002,0
"52",2021-02-28,1.0262411380689,0.00177725912409204,1.05,"1.02","1.09",1.07,0.001,0.02
"53",2021-03-01,1.04736980111263,0.00168653473945761,1.06,"1.03","1.09",1.06,0.002,0
"54",2021-03-02,1.06577901834304,0.00135055247348524,1.07,"1.05","1.10",1.08,0.001,0.01
"55",2021-03-03,1.05549523420437,0.00230377016511361,1.11,"1.08","1.14",1.1,0.002,-0.01
"56",2021-03-04,1.07741190866145,0.00125456516578689,1.14,"1.11","1.17",1.13,0.002,-0.01
"57",2021-03-05,1.09949291848755,0.00201758201330965,1.16,"1.13","1.19",1.16,0.002,0
"58",2021-03-06,1.13402685699896,0.00193285649128515,1.16,"1.13","1.19",1.17,0.002,0.01
"59",2021-03-07,1.16422031983469,0.00151079101228764,1.14,"1.11","1.17",1.17,0.002,0.03
"60",2021-03-08,1.17330567425643,0.00165270208360912,1.11,"1.08","1.14",1.12,0.002,0.01
"61",2021-03-09,1.16622335506855,0.0015152972423815,1.09,"1.06","1.12",1.1,0.001,0.01
"62",2021-03-10,1.11780729896394,0.00154475970521724,1.08,"1.06","1.11",1.09,0.002,0.01
"63",2021-03-11,1.10008209677275,0.00122299329876978,1.09,"1.06","1.11",1.09,0.001,0
"64",2021-03-12,1.08554272836758,0.00208707913037712,1.1,"1.07","1.12",1.09,0.001,-0.01
"65",2021-03-13,1.08615963782381,0.00093783273230259,1.1,"1.08","1.13",1.09,0.001,-0.01
"66",2021-03-14,1.09387329415881,0.0014709811887762,1.09,"1.07","1.12",1.1,0.001,0.01
"67",2021-03-15,1.09263677102434,0.000943329552658275,1.07,"1.05","1.10",1.07,0.001,0
"68",2021-03-16,1.09534531043795,0.00132528315588926,1.06,"1.03","1.08",1.07,0.001,0.01
"69",2021-03-17,1.07081629341387,0.00126959281052017,1.06,"1.03","1.08",1.06,0.001,0
"70",2021-03-18,1.06683599787326,0.00109168594312932,1.06,"1.04","1.09",1.07,0.001,0.01
"71",2021-03-19,1.06400728022714,0.00100648809239121,1.07,"1.04","1.09",1.07,0.001,0
"72",2021-03-20,1.06598604623217,0.00122256094012312,1.07,"1.04","1.09",1.07,0.001,0
"73",2021-03-21,1.07164635052886,0.000897350231320398,1.04,"1.02","1.07",1.05,0.001,0.01
"74",2021-03-22,1.06745359556314,0.00136860008096705,1.01,"0.98","1.03",1.01,0.001,0
"75",2021-03-23,1.05182820954464,0.000903238139103871,0.98,"0.95","1.00",0.98,0.001,0
"76",2021-03-24,1.00602171288233,0.00111011290708055,0.96,"0.94","0.98",0.96,0.001,0
"77",2021-03-25,0.979579362350411,0.00130271866716403,0.96,"0.94","0.98",0.96,0.001,0
"78",2021-03-26,0.957868519941961,0.000693577207607657,0.97,"0.95","0.99",0.96,0.001,-0.01
"79",2021-03-27,0.956069239217015,0.000950806172118326,0.98,"0.95","1.00",0.97,0.001,-0.01
"80",2021-03-28,0.961288365181502,0.00101594571850344,0.97,"0.95","1.00",0.98,0.001,0.01
"81",2021-03-29,0.967336258002328,0.00106630149279423,0.97,"0.94","0.99",0.96,0.002,-0.01
"82",2021-03-30,0.97696525236326,0.0014237788371296,0.96,"0.94","0.99",0.96,0.001,0
"83",2021-03-31,0.957891922332406,0.00155538292056154,0.98,"0.95","1.00",0.97,0.001,-0.01
"84",2021-04-01,0.956032519651089,0.00124251782749794,1.01,"0.98","1.03",1,0.001,-0.01
"85",2021-04-02,0.97159968489873,0.00149057303204203,1.04,"1.02","1.07",1.04,0.002,0
"86",2021-04-03,1.0009271861594,0.00137335694039281,1.08,"1.05","1.10",1.07,0.001,-0.01
"87",2021-04-04,1.04022695677638,0.00196341621130947,1.08,"1.06","1.11",1.09,0.002,0.01
"88",2021-04-05,1.07378842282135,0.00136289533256253,1.06,"1.04","1.08",1.07,0.001,0.01
"89",2021-04-06,1.08866407076153,0.00167179636353888,1.03,"1.01","1.05",1.05,0.002,0.02
"90",2021-04-07,1.06853710286235,0.00106376253165705,1.02,"1.00","1.04",1.03,0.001,0.01
"91",2021-04-08,1.04903025671711,0.00161198296496062,1.03,"1.00","1.05",1.03,0.001,0
"92",2021-04-09,1.03042405405187,0.00113306647839664,1.04,"1.02","1.07",1.03,0.001,-0.01
"93",2021-04-10,1.02556081143069,0.000948373487493677,1.06,"1.04","1.08",1.04,0.001,-0.02
"94",2021-04-11,1.03035916493347,0.000951323997562664,1.06,"1.03","1.08",1.06,0.001,0
"95",2021-04-12,1.04435650389955,0.00078232071832626,1.04,"1.02","1.07",1.05,0.001,0.01
"96",2021-04-13,1.0605075384206,0.00116629827149519,1.03,"1.01","1.05",1.05,0.001,0.02
"97",2021-04-14,1.04681043752736,0.00127033171201064,1.03,"1.00","1.05",1.04,0.001,0.01
"98",2021-04-15,1.04922786474254,0.000832460134679881,1.03,"1.00","1.05",1.04,0.001,0.01
"99",2021-04-16,1.04238308646534,0.000792592109779579,1.02,"1.00","1.05",1.03,0.001,0.01
"100",2021-04-17,1.03580400975282,0.000669845057814513,1.01,"0.99","1.03",1,0.001,-0.01
"101",2021-04-18,1.02889776804383,0.00143559955656555,0.97,"0.95","1.00",0.98,0.001,0.01
"102",2021-04-19,1.00495485769248,0.00134127570143918,0.94,"0.92","0.96",0.93,0.001,-0.01
"103",2021-04-20,0.979325365359349,0.00138660507725588,0.91,"0.89","0.94",0.91,0.001,0
"104",2021-04-21,0.930888904268434,0.00110478043342734,0.91,"0.89","0.94",0.9,0.001,-0.01
"105",2021-04-22,0.90809090656998,0.00107671269903177,0.94,"0.91","0.96",0.92,0.001,-0.02
