"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.83760825402368,0.00117767102060347,0.92,"0.90","0.95",0.91,0.001,-0.01
"2",2021-01-09,0.867240151451464,0.00157171337881291,0.94,"0.92","0.97",0.94,0.002,0
"3",2021-01-10,0.912613097718463,0.00129368868723867,0.94,"0.91","0.97",0.95,0.001,0.01
"4",2021-01-11,0.942905941744353,0.00178755409038641,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.952499902348036,0.00136827040292166,0.92,"0.90","0.95",0.93,0.001,0.01
"6",2021-01-13,0.933437018992643,0.000787863557034423,0.93,"0.91","0.96",0.93,0.001,0
"7",2021-01-14,0.931576444703397,0.00119471972614158,0.95,"0.92","0.98",0.94,0.002,-0.01
"8",2021-01-15,0.929497862779842,0.00127413150182927,0.96,"0.94","0.99",0.95,0.001,-0.01
"9",2021-01-16,0.943594906638082,0.00153543288976933,0.97,"0.94","0.99",0.96,0.001,-0.01
"10",2021-01-17,0.954344056059983,0.0012796657712069,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.959390882732814,0.00105609088695942,0.9,"0.88","0.93",0.9,0.001,0
"12",2021-01-19,0.950153561074232,0.000912756735202231,0.88,"0.85","0.91",0.89,0.001,0.01
"13",2021-01-20,0.904849549568157,0.00145848673682282,0.87,"0.85","0.90",0.87,0.002,0
"14",2021-01-21,0.886812515381356,0.00137487706399151,0.88,"0.86","0.91",0.87,0.002,-0.01
"15",2021-01-22,0.866359895834877,0.00174518019151842,0.9,"0.87","0.93",0.89,0.002,-0.01
"16",2021-01-23,0.87069669410438,0.00170009989823783,0.91,"0.89","0.94",0.91,0.001,0
"17",2021-01-24,0.888190347062359,0.00169036910190651,0.92,"0.89","0.95",0.92,0.002,0
"18",2021-01-25,0.90629244236851,0.00129178446395865,0.91,"0.88","0.94",0.91,0.001,0
"19",2021-01-26,0.924358275330374,0.00161584040566577,0.91,"0.88","0.94",0.92,0.002,0.01
"20",2021-01-27,0.909284720349856,0.00136457891435214,0.92,"0.89","0.95",0.92,0.002,0
"21",2021-01-28,0.919824777530127,0.00169009259441902,0.94,"0.91","0.97",0.94,0.002,0
"22",2021-01-29,0.922659665470831,0.00162881255635053,0.97,"0.93","1.00",0.96,0.002,-0.01
"23",2021-01-30,0.937374396488286,0.00179096078365574,0.98,"0.95","1.01",0.97,0.001,-0.01
"24",2021-01-31,0.960114309093596,0.00210512688873179,0.97,"0.93","1.00",0.98,0.001,0.01
"25",2021-02-01,0.974293540190636,0.00137731959619994,0.95,"0.92","0.98",0.95,0.002,0
"26",2021-02-02,0.979355554715649,0.000964837978121026,0.93,"0.90","0.96",0.93,0.003,0
"27",2021-02-03,0.945343294389286,0.00161764158881646,0.94,"0.91","0.97",0.93,0.003,-0.01
"28",2021-02-04,0.933210622436307,0.00287515029282827,0.96,"0.93","0.99",0.95,0.003,-0.01
"29",2021-02-05,0.933615764698232,0.00308226885171034,0.99,"0.96","1.02",0.97,0.002,-0.02
"30",2021-02-06,0.945154260482301,0.0027428325381906,1.02,"0.99","1.06",1,0.001,-0.02
"31",2021-02-07,0.973591076307539,0.0020690791055165,1.03,"0.99","1.06",1.02,0.002,-0.01
"32",2021-02-08,1.00040084905332,0.00111267038829354,1.02,"0.99","1.06",1.02,0.002,0
"33",2021-02-09,1.01900520084765,0.00175500347179568,1.03,"1.00","1.06",1.04,0.003,0.01
"34",2021-02-10,1.02276689373422,0.00199990941142792,1.06,"1.03","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03672302441552,0.00257402274456152,1.1,"1.07","1.14",1.1,0.002,0
"36",2021-02-12,1.06547052192026,0.00154093098117633,1.14,"1.11","1.18",1.14,0.001,0
"37",2021-02-13,1.10113233353817,0.00165348277787008,1.16,"1.13","1.20",1.17,0.002,0.01
"38",2021-02-14,1.14111833517404,0.00105895030129216,1.15,"1.11","1.18",1.17,0.002,0.02
"39",2021-02-15,1.17153679902719,0.00159690177320353,1.11,"1.08","1.14",1.13,0.001,0.02
"40",2021-02-16,1.16735119157219,0.00239167161916991,1.07,"1.04","1.10",1.1,0.002,0.03
"41",2021-02-17,1.12715997393037,0.00125610870325661,1.05,"1.02","1.08",1.06,0.002,0.01
"42",2021-02-18,1.09733934918553,0.00176399580612425,1.04,"1.01","1.07",1.04,0.001,0
"43",2021-02-19,1.06366980647902,0.00237933051025106,1.04,"1.01","1.07",1.02,0.001,-0.02
"44",2021-02-20,1.04071495343316,0.0014424054976859,1.03,"1.00","1.06",1.01,0.003,-0.02
"45",2021-02-21,1.02419647576539,0.000607432115298011,1,"0.97","1.03",1,0.002,0
"46",2021-02-22,1.00719760233977,0.00259521375130117,0.98,"0.95","1.00",0.97,0.002,-0.01
"47",2021-02-23,0.997454742974314,0.00161672205383674,0.97,"0.94","1.00",0.97,0.002,0
"48",2021-02-24,0.969949286675899,0.00200186843443899,0.99,"0.96","1.02",0.98,0.002,-0.01
"49",2021-02-25,0.973868055509833,0.00217519434793548,1.01,"0.98","1.04",1,0.002,-0.01
"50",2021-02-26,0.980041662291952,0.00158350921474088,1.04,"1.01","1.07",1.03,0.003,-0.01
"51",2021-02-27,1.00072738699365,0.00178711126835652,1.05,"1.02","1.08",1.05,0.001,0
"52",2021-02-28,1.02634783644372,0.00281183736321926,1.05,"1.02","1.09",1.07,0.002,0.02
"53",2021-03-01,1.04745560143646,0.000953706540700244,1.06,"1.03","1.09",1.06,0.002,0
"54",2021-03-02,1.06585194418176,0.00184965914498653,1.07,"1.04","1.10",1.08,0.002,0.01
"55",2021-03-03,1.05553456737661,0.00219148933427809,1.11,"1.08","1.14",1.1,0.002,-0.01
"56",2021-03-04,1.07742061870094,0.00227366123371752,1.14,"1.10","1.17",1.13,0.002,-0.01
"57",2021-03-05,1.09949348275713,0.00156318581808631,1.16,"1.13","1.19",1.16,0.001,0
"58",2021-03-06,1.13402685762188,0.00197527079686796,1.16,"1.13","1.19",1.17,0.002,0.01
"59",2021-03-07,1.16422031983471,0.00138186943475723,1.14,"1.11","1.17",1.17,0.002,0.03
"60",2021-03-08,1.17330567425643,0.00156519168321306,1.11,"1.08","1.14",1.12,0.002,0.01
"61",2021-03-09,1.16622335506855,0.00182396026867384,1.09,"1.06","1.12",1.1,0.002,0.01
"62",2021-03-10,1.11780729896392,0.00201971152629205,1.08,"1.06","1.11",1.09,0.002,0.01
"63",2021-03-11,1.10008209335994,0.00172281736861841,1.09,"1.06","1.11",1.09,0.001,0
"64",2021-03-12,1.08553921122621,0.00171693768809445,1.1,"1.07","1.12",1.09,0.002,-0.01
"65",2021-03-13,1.08613461211881,0.0011364644197058,1.1,"1.08","1.13",1.09,0.001,-0.01
"66",2021-03-14,1.09384505083177,0.0016708833337701,1.09,"1.07","1.12",1.1,0.002,0.01
"67",2021-03-15,1.09260960779734,0.00133337707356989,1.07,"1.05","1.10",1.07,0.002,0
"68",2021-03-16,1.09532342568913,0.00166647689386256,1.06,"1.03","1.08",1.07,0.001,0.01
"69",2021-03-17,1.07081291795068,0.00174876980583896,1.06,"1.03","1.08",1.06,0.002,0
"70",2021-03-18,1.06684038602745,0.000697389905840571,1.06,"1.04","1.09",1.07,0.001,0.01
"71",2021-03-19,1.06403134427389,0.00173338228843347,1.07,"1.04","1.09",1.07,0.002,0
"72",2021-03-20,1.06601214793771,0.00136768460078849,1.07,"1.04","1.09",1.07,0.002,0
"73",2021-03-21,1.07166967875691,0.00191907779235348,1.04,"1.02","1.07",1.05,0.002,0.01
"74",2021-03-22,1.06745362507328,0.0015056865067655,1.01,"0.98","1.03",1.01,0.002,0
"75",2021-03-23,1.05180924680925,0.00170841679484592,0.98,"0.95","1.00",0.98,0.001,0
"76",2021-03-24,1.00599643129482,0.00159507718121063,0.96,"0.94","0.98",0.96,0.001,0
"77",2021-03-25,0.979540932543699,0.00138740507736394,0.96,"0.94","0.98",0.96,0.001,0
"78",2021-03-26,0.957840611546874,0.00108575093732952,0.97,"0.95","0.99",0.96,0.002,-0.01
"79",2021-03-27,0.956048270935884,0.000890809054424306,0.98,"0.96","1.00",0.97,0.001,-0.01
"80",2021-03-28,0.961288796003905,0.00162715756465768,0.98,"0.95","1.00",0.98,0.002,0
"81",2021-03-29,0.967353862063299,0.00126172030958512,0.97,"0.94","0.99",0.96,0.001,-0.01
"82",2021-03-30,0.976987324121761,0.00159115836924669,0.96,"0.94","0.99",0.96,0.001,0
"83",2021-03-31,0.957908702783182,0.00143355086670686,0.98,"0.95","1.00",0.97,0.001,-0.01
"84",2021-04-01,0.956033262187404,0.00149502745802006,1.01,"0.98","1.03",1,0.001,-0.01
"85",2021-04-02,0.971578114511504,0.000988892419599155,1.04,"1.02","1.07",1.04,0.001,0
"86",2021-04-03,1.00089869754089,0.00122129067482209,1.08,"1.05","1.10",1.07,0.001,-0.01
"87",2021-04-04,1.04015913720739,0.00128045915600175,1.08,"1.06","1.11",1.09,0.001,0.01
"88",2021-04-05,1.07372005251537,0.00115952387654858,1.06,"1.04","1.09",1.07,0.001,0.01
"89",2021-04-06,1.08861533950051,0.000644279928377219,1.03,"1.01","1.05",1.05,0.001,0.02
"90",2021-04-07,1.06850414284676,0.00146097083462788,1.02,"1.00","1.04",1.03,0.001,0.01
"91",2021-04-08,1.04904589712362,0.00118961965696257,1.03,"1.00","1.05",1.03,0.001,0
"92",2021-04-09,1.03045465681583,0.00149575629655187,1.04,"1.02","1.07",1.03,0.002,-0.01
"93",2021-04-10,1.02562532299307,0.00124801653937841,1.06,"1.04","1.08",1.04,0.001,-0.02
"94",2021-04-11,1.030423120031,0.0016628039134005,1.06,"1.03","1.08",1.06,0.001,0
"95",2021-04-12,1.04438830425771,0.00106821070054132,1.04,"1.02","1.07",1.05,0.002,0.01
"96",2021-04-13,1.06052573228958,0.00121941989214075,1.03,"1.01","1.05",1.05,0.001,0.02
"97",2021-04-14,1.04679892557886,0.00152448987645328,1.03,"1.00","1.05",1.04,0.001,0.01
"98",2021-04-15,1.04921228232126,0.00103143068189756,1.03,"1.00","1.05",1.04,0.001,0.01
"99",2021-04-16,1.04237786745067,0.00142521626011041,1.02,"1.00","1.05",1.03,0.001,0.01
"100",2021-04-17,1.03578842359494,0.00135677652560274,1.01,"0.99","1.03",1,0.001,-0.01
"101",2021-04-18,1.02889670193674,0.00115675624233333,0.98,"0.95","1.00",0.98,0.001,0
"102",2021-04-19,1.00495531890385,0.0008366438304249,0.94,"0.92","0.96",0.93,0.001,-0.01
"103",2021-04-20,0.979327327609042,0.00137672828881526,0.91,"0.89","0.94",0.91,0.001,0
"104",2021-04-21,0.930896596792689,0.00111843715735149,0.91,"0.89","0.94",0.9,0.001,-0.01
"105",2021-04-22,0.90809161226169,0.000853460436354928,0.94,"0.91","0.96",0.92,0.001,-0.02
"106",2021-04-23,0.895464779368125,0.00107148554801356,0.97,"0.95","0.99",0.96,0.001,-0.01
"107",2021-04-24,0.915775407507448,0.00140754024704579,1,"0.98","1.02",0.99,0.001,-0.01
"108",2021-04-25,0.955888223304897,0.000964829082487837,1.01,"0.99","1.04",1.02,0.001,0.01
"109",2021-04-26,0.994434672680651,0.000742949202414889,1,"0.98","1.02",1.01,0.001,0.01
"110",2021-04-27,1.02255595787069,0.00131683231351199,0.97,"0.95","1.00",1,0.001,0.03
"111",2021-04-28,1.00732798675113,0.00105198500442556,0.95,"0.93","0.97",0.97,0.002,0.02
"112",2021-04-29,0.999407624252472,0.000895461250344044,0.94,"0.92","0.96",0.95,0.001,0.01
"113",2021-04-30,0.97242837208533,0.00207456875299987,0.94,"0.92","0.97",0.94,0.001,0
"114",2021-05-01,0.952621965807993,0.00116740133337607,0.94,"0.92","0.96",0.92,0.001,-0.02
