"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.843451891806516,0.00157340769137612,0.92,"0.90","0.95",0.92,0.001,0
"2",2021-01-09,0.873314177746702,0.00122603247236199,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.916251004040237,0.00124618616106601,0.94,"0.91","0.96",0.96,0.001,0.02
"4",2021-01-11,0.94468600896809,0.00141972036112536,0.92,"0.90","0.95",0.95,0.001,0.03
"5",2021-01-12,0.958992745625179,0.00132770269049986,0.92,"0.90","0.95",0.94,0.002,0.02
"6",2021-01-13,0.946802491860879,0.00129778191684264,0.93,"0.91","0.96",0.93,0.001,0
"7",2021-01-14,0.935440889863296,0.00180870521726494,0.95,"0.92","0.98",0.95,0.002,0
"8",2021-01-15,0.932225187539787,0.00102367768630924,0.96,"0.94","0.99",0.96,0.002,0
"9",2021-01-16,0.945428250130036,0.00188596166871854,0.97,"0.94","0.99",0.96,0.002,-0.01
"10",2021-01-17,0.960756119715747,0.00151983272579454,0.94,"0.91","0.97",0.96,0.001,0.02
"11",2021-01-18,0.964313932983714,0.00156038865784512,0.9,"0.88","0.93",0.93,0.001,0.03
"12",2021-01-19,0.959556064514816,0.00133593953362853,0.88,"0.85","0.91",0.9,0.001,0.02
"13",2021-01-20,0.925431363613174,0.000704823672994085,0.87,"0.85","0.90",0.88,0.003,0.01
"14",2021-01-21,0.898066861140716,0.00137832925971276,0.88,"0.86","0.91",0.88,0.001,0
"15",2021-01-22,0.878569569316394,0.00252819336264945,0.9,"0.87","0.93",0.9,0.002,0
"16",2021-01-23,0.878692474972564,0.0012881809355504,0.91,"0.89","0.94",0.91,0.002,0
"17",2021-01-24,0.895268711622635,0.00196360377846039,0.92,"0.89","0.95",0.93,0.002,0.01
"18",2021-01-25,0.912781176784708,0.00160862543523528,0.91,"0.88","0.94",0.92,0.001,0.01
"19",2021-01-26,0.930948087978002,0.00195707442282386,0.91,"0.88","0.94",0.92,0.001,0.01
"20",2021-01-27,0.922748558217809,0.0011102010806226,0.92,"0.89","0.95",0.93,0.002,0.01
"21",2021-01-28,0.922240897266952,0.00098455571158896,0.94,"0.91","0.97",0.94,0.002,0
"22",2021-01-29,0.927135978054705,0.00150036941832801,0.97,"0.93","1.00",0.96,0.001,-0.01
"23",2021-01-30,0.940061272279233,0.0017160346406564,0.98,"0.95","1.01",0.98,0.002,0
"24",2021-01-31,0.960468027098651,0.00117217595126686,0.97,"0.93","1.00",0.99,0.002,0.02
"25",2021-02-01,0.975183405673387,0.00211048782844794,0.94,"0.91","0.98",0.96,0.002,0.02
"26",2021-02-02,0.985086722046,0.00164395716836451,0.93,"0.90","0.96",0.94,0.002,0.01
"27",2021-02-03,0.961699881695262,0.00169189416954344,0.94,"0.91","0.97",0.93,0.002,-0.01
"28",2021-02-04,0.937444224900178,0.00171811601336454,0.96,"0.93","0.99",0.95,0.001,-0.01
"29",2021-02-05,0.933766525239321,0.00239222763679778,0.99,"0.96","1.03",0.97,0.002,-0.02
