"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.838454521469483,0.0010593839477613,0.92,"0.89","0.96",0.91,0.001,-0.01
"2",2021-01-09,0.868386952037424,0.00153236496474188,0.94,"0.91","0.98",0.94,0.001,0
"3",2021-01-10,0.913507491308497,0.000852143400805052,0.94,"0.90","0.98",0.95,0.002,0.01
"4",2021-01-11,0.942343122539121,0.00129068734615057,0.92,"0.89","0.96",0.93,0.001,0.01
"5",2021-01-12,0.95180789805016,0.00163768222107269,0.92,"0.89","0.95",0.93,0.001,0.01
"6",2021-01-13,0.93253371782202,0.00111411024301926,0.93,"0.89","0.97",0.93,0.002,0
"7",2021-01-14,0.930861491936843,0.00141059126949233,0.95,"0.91","0.99",0.94,0.001,-0.01
"8",2021-01-15,0.9284505536806,0.00156727509889967,0.96,"0.93","1.00",0.95,0.001,-0.01
"9",2021-01-16,0.942241015692355,0.00136475380857926,0.97,"0.93","1.01",0.96,0.001,-0.01
"10",2021-01-17,0.953556662341726,0.00125071584661944,0.94,"0.90","0.98",0.95,0.002,0.01
"11",2021-01-18,0.958422938903342,0.00138822824259839,0.9,"0.87","0.94",0.91,0.002,0.01
"12",2021-01-19,0.950130186398695,0.00162168707435966,0.88,"0.84","0.91",0.89,0.001,0.01
"13",2021-01-20,0.905558658869233,0.00187080092948596,0.87,"0.84","0.91",0.87,0.002,0
"14",2021-01-21,0.887329767256776,0.00137932488618207,0.88,"0.84","0.92",0.87,0.001,-0.01
"15",2021-01-22,0.867163612935321,0.00213090413990954,0.9,"0.86","0.94",0.89,0.001,-0.01
"16",2021-01-23,0.870788903276422,0.00132684706911151,0.92,"0.88","0.96",0.91,0.001,-0.01
"17",2021-01-24,0.888075025134787,0.00109516537785033,0.92,"0.87","0.96",0.92,0.002,0
"18",2021-01-25,0.905986565589256,0.00123714045459149,0.91,"0.87","0.95",0.91,0.002,0
"19",2021-01-26,0.923974514226126,0.00206871406325281,0.91,"0.87","0.95",0.92,0.002,0.01
"20",2021-01-27,0.909663095982734,0.00173077505759938,0.92,"0.88","0.96",0.92,0.002,0
"21",2021-01-28,0.920612189207412,0.00193336478742753,0.94,"0.89","0.99",0.94,0.002,0
"22",2021-01-29,0.923228310559156,0.00214613476686615,0.97,"0.92","1.01",0.96,0.001,-0.01
"23",2021-01-30,0.93773618067413,0.00157410387670583,0.98,"0.93","1.03",0.97,0.001,-0.01
"24",2021-01-31,0.960073265002928,0.00142594682466799,0.97,"0.92","1.02",0.98,0.002,0.01
"25",2021-02-01,0.973335428570223,0.00144360543155442,0.94,"0.90","0.99",0.94,0.002,0
"26",2021-02-02,0.978305758134554,0.00189099045101682,0.93,"0.88","0.98",0.93,0.002,0
"27",2021-02-03,0.944118887470314,0.00210003550281714,0.93,"0.89","0.98",0.93,0.001,0
"28",2021-02-04,0.932402789883988,0.00229210416613947,0.96,"0.91","1.01",0.94,0.001,-0.02
"29",2021-02-05,0.932548876024875,0.00124555476561967,0.99,"0.94","1.04",0.97,0.002,-0.02
"30",2021-02-06,0.944484585557032,0.00128279201467853,1.02,"0.97","1.08",1,0.001,-0.02
"31",2021-02-07,0.972935215431417,0.00218401583311655,1.03,"0.98","1.09",1.02,0.002,-0.01
"32",2021-02-08,0.999428026525061,0.00100434705163053,1.02,"0.97","1.07",1.02,0.002,0
"33",2021-02-09,1.01917313189316,0.00198325241684318,1.03,"0.98","1.08",1.04,0.002,0.01
"34",2021-02-10,1.02326816673868,0.00194337148625283,1.06,"1.00","1.11",1.07,0.002,0.01
"35",2021-02-11,1.03750701553894,0.00200861851899194,1.1,"1.05","1.16",1.1,0.002,0
"36",2021-02-12,1.06604765124816,0.00183185472513569,1.15,"1.09","1.20",1.14,0.001,-0.01
"37",2021-02-13,1.10192859334371,0.00218851702917047,1.17,"1.11","1.22",1.17,0.003,0
"38",2021-02-14,1.14134137526691,0.000954071136701278,1.15,"1.10","1.21",1.17,0.002,0.02
"39",2021-02-15,1.17112577351665,0.00281833168929122,1.11,"1.06","1.16",1.13,0.002,0.02
"40",2021-02-16,1.16748299069342,0.00215685445641695,1.07,"1.02","1.12",1.1,0.001,0.03
"41",2021-02-17,1.1268972200946,0.00188122658976357,1.05,"1.00","1.09",1.06,0.001,0.01
"42",2021-02-18,1.09681634371987,0.00126936266949908,1.04,"0.99","1.09",1.04,0.001,0
"43",2021-02-19,1.06310850853763,0.00143856557729284,1.04,"0.99","1.09",1.02,0.002,-0.02
"44",2021-02-20,1.04039709109654,0.00142022669972892,1.03,"0.98","1.08",1.01,0.002,-0.02
"45",2021-02-21,1.0239236450457,0.00225034932573619,1,"0.96","1.05",1,0.001,0
"46",2021-02-22,1.00704054635519,0.001582710902717,0.98,"0.94","1.02",0.97,0.001,-0.01
"47",2021-02-23,0.997863130621806,0.00141281267051976,0.97,"0.93","1.01",0.97,0.002,0
"48",2021-02-24,0.97083024744276,0.00138097087133413,0.99,"0.94","1.03",0.98,0.001,-0.01
"49",2021-02-25,0.97457925715868,0.00171799090963185,1.01,"0.97","1.06",1,0.001,-0.01
"50",2021-02-26,0.980799367727799,0.00141738325268821,1.04,"0.99","1.09",1.03,0.002,-0.01
"51",2021-02-27,1.0009335441955,0.00130850387143843,1.06,"1.01","1.10",1.05,0.002,-0.01
"52",2021-02-28,1.02583081958181,0.0015823721293887,1.05,"1.01","1.10",1.06,0.002,0.01
"53",2021-03-01,1.04670293068598,0.00192618136792984,1.05,"1.01","1.10",1.05,0.001,0
"54",2021-03-02,1.06484303856325,0.00150005537203879,1.07,"1.03","1.11",1.08,0.001,0.01
"55",2021-03-03,1.05489328360766,0.00134773745744696,1.1,"1.06","1.15",1.1,0.002,0
"56",2021-03-04,1.07664058153211,0.00136839012785709,1.13,"1.09","1.18",1.13,0.002,0
"57",2021-03-05,1.09834225689567,0.00161394764444511,1.16,"1.11","1.20",1.16,0.001,0
"58",2021-03-06,1.13342788720055,0.00152833394096955,1.17,"1.12","1.21",1.17,0.002,0
"59",2021-03-07,1.16354043249562,0.00144136618720622,1.15,"1.11","1.19",1.17,0.001,0.02
"60",2021-03-08,1.17305543071227,0.00162233930816626,1.12,"1.08","1.16",1.12,0.001,0
"61",2021-03-09,1.16677710852522,0.0013173387588771,1.09,"1.05","1.13",1.1,0.002,0.01
"62",2021-03-10,1.1185621761706,0.00133353320182055,1.08,"1.04","1.12",1.09,0.001,0.01
"63",2021-03-11,1.10084325078443,0.00188142066703409,1.08,"1.05","1.12",1.09,0.001,0.01
"64",2021-03-12,1.08595963935021,0.00146981075952568,1.1,"1.06","1.13",1.09,0.001,-0.01
"65",2021-03-13,1.08606202117986,0.0014675356323038,1.1,"1.07","1.14",1.09,0.002,-0.01
"66",2021-03-14,1.09363582268832,0.00133037821618607,1.09,"1.06","1.13",1.1,0.001,0.01
"67",2021-03-15,1.09221640184443,0.0017235628008384,1.07,"1.04","1.11",1.07,0.002,0
"68",2021-03-16,1.09520812513654,0.00129673028846186,1.05,"1.02","1.09",1.07,0.001,0.02
"69",2021-03-17,1.07149571599319,0.00164609676586971,1.05,"1.02","1.09",1.06,0.001,0.01
"70",2021-03-18,1.06724917635321,0.00119825331918159,1.06,"1.03","1.10",1.07,0.001,0.01
"71",2021-03-19,1.06441835033164,0.00137192665350333,1.07,"1.04","1.11",1.07,0.001,0
"72",2021-03-20,1.06613678986075,0.00112068369817431,1.07,"1.04","1.10",1.07,0.001,0
"73",2021-03-21,1.07140210666984,0.00145458983062909,1.04,"1.01","1.08",1.05,0.001,0.01
"74",2021-03-22,1.06699299836237,0.001296670382415,1.01,"0.98","1.04",1.01,0.002,0
"75",2021-03-23,1.05164525419531,0.00125650786868474,0.97,"0.94","1.01",0.98,0.001,0.01
"76",2021-03-24,1.00599859209097,0.00159793476572068,0.96,"0.93","0.99",0.96,0.002,0
"77",2021-03-25,0.979782065770139,0.00106939949732908,0.96,"0.93","0.99",0.96,0.001,0
"78",2021-03-26,0.95804448856163,0.00203557306862223,0.97,"0.94","1.00",0.96,0.001,-0.01
"79",2021-03-27,0.956058015304784,0.00139473130740421,0.98,"0.95","1.01",0.97,0.002,-0.01
"80",2021-03-28,0.961144364657975,0.00095651317700795,0.98,"0.94","1.01",0.98,0.001,0
"81",2021-03-29,0.966594883911431,0.00183782956826713,0.97,"0.94","1.00",0.96,0.002,-0.01
"82",2021-03-30,0.97627524741549,0.00125168376787499,0.96,"0.93","0.99",0.96,0.002,0
"83",2021-03-31,0.957509408899705,0.00160536271395293,0.97,"0.94","1.01",0.97,0.002,0
"84",2021-04-01,0.955816718039632,0.00152598353912706,1.01,"0.97","1.04",1,0.001,-0.01
"85",2021-04-02,0.971699720041704,0.00174548994297019,1.04,"1.01","1.08",1.04,0.002,0
"86",2021-04-03,1.00123726497471,0.00142674752431725,1.08,"1.05","1.11",1.07,0.001,-0.01
"87",2021-04-04,1.0405012160671,0.00167282658218778,1.09,"1.05","1.12",1.09,0.001,0
"88",2021-04-05,1.07402804127069,0.001238700248159,1.06,"1.03","1.10",1.07,0.002,0.01
"89",2021-04-06,1.08880802011461,0.00130555639681483,1.03,"1.00","1.06",1.05,0.002,0.02
"90",2021-04-07,1.06858840336927,0.00177736173976119,1.02,"0.99","1.05",1.03,0.002,0.01
"91",2021-04-08,1.0491516885182,0.00197537926471645,1.02,"0.99","1.06",1.03,0.001,0.01
"92",2021-04-09,1.03047720336041,0.00164945607515068,1.04,"1.01","1.07",1.03,0.001,-0.01
"93",2021-04-10,1.02562678917977,0.00149467171997666,1.06,"1.03","1.09",1.04,0,-0.02
"94",2021-04-11,1.0302215557083,0.00119335436982587,1.06,"1.03","1.09",1.06,0.001,0
"95",2021-04-12,1.04389575147541,0.000471746459505714,1.04,"1.02","1.07",1.05,0.002,0.01
"96",2021-04-13,1.06049146106116,0.00148563642241581,1.03,"1.00","1.06",1.05,0.002,0.02
"97",2021-04-14,1.04689640743227,0.0016589691758764,1.03,"1.00","1.05",1.04,0.001,0.01
"98",2021-04-15,1.04929605801139,0.00159506434700165,1.03,"1.00","1.06",1.04,0.002,0.01
"99",2021-04-16,1.04258515020858,0.00119656843094776,1.03,"1.00","1.06",1.03,0.001,0
"100",2021-04-17,1.03588633356275,0.00150711774132867,1.01,"0.98","1.04",1,0.001,-0.01
"101",2021-04-18,1.02917608889806,0.000769073302929271,0.98,"0.95","1.01",0.98,0.001,0
"102",2021-04-19,1.00473723489195,0.00115456086446871,0.94,"0.91","0.96",0.93,0.001,-0.01
"103",2021-04-20,0.979058544624245,0.0010558832348021,0.91,"0.88","0.94",0.91,0.001,0
"104",2021-04-21,0.930619761315226,0.00145286351554081,0.91,"0.88","0.94",0.9,0.001,-0.01
"105",2021-04-22,0.907617067940284,0.00119818386241486,0.93,"0.91","0.96",0.92,0.001,-0.01
"106",2021-04-23,0.895398115238967,0.000743487460579296,0.97,"0.94","1.00",0.96,0.001,-0.01
"107",2021-04-24,0.915603368376376,0.0012494821143451,1,"0.97","1.03",0.99,0.001,-0.01
"108",2021-04-25,0.955649353224683,0.00122169378316833,1.01,"0.98","1.05",1.02,0.001,0.01
