"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.837572644788821,0.00118563217223315,0.92,"0.90","0.95",0.91,0.002,-0.01
"2",2021-01-09,0.867248783756363,0.00136638258583126,0.94,"0.92","0.97",0.94,0.001,0
"3",2021-01-10,0.912660361483749,0.00181272881451141,0.94,"0.91","0.96",0.95,0.002,0.01
"4",2021-01-11,0.942989296444069,0.000849106354542945,0.92,"0.90","0.95",0.93,0.001,0.01
"5",2021-01-12,0.952601525429236,0.00205542107046462,0.92,"0.90","0.95",0.93,0.002,0.01
"6",2021-01-13,0.933519361506111,0.00119595308824309,0.93,"0.91","0.96",0.93,0.001,0
"7",2021-01-14,0.931635133345333,0.00174907083681118,0.95,"0.92","0.98",0.94,0.001,-0.01
"8",2021-01-15,0.929565391532284,0.00131166778412612,0.96,"0.94","0.99",0.95,0.001,-0.01
"9",2021-01-16,0.943658544277237,0.00136888921317718,0.97,"0.94","0.99",0.96,0.002,-0.01
"10",2021-01-17,0.954407395939334,0.000877430382848289,0.94,"0.91","0.97",0.95,0.001,0.01
"11",2021-01-18,0.959461605739061,0.00172178016165642,0.9,"0.88","0.93",0.9,0.001,0
"12",2021-01-19,0.95028240308283,0.00082792339010841,0.88,"0.85","0.91",0.89,0.001,0.01
"13",2021-01-20,0.904981227235667,0.00135225753391474,0.87,"0.85","0.90",0.87,0.002,0
"14",2021-01-21,0.886894546323351,0.00139539465224379,0.88,"0.86","0.91",0.87,0.001,-0.01
"15",2021-01-22,0.866409486002526,0.00206926690039001,0.9,"0.87","0.93",0.89,0.002,-0.01
"16",2021-01-23,0.870656256225718,0.00108789178007972,0.91,"0.89","0.94",0.91,0.001,0
"17",2021-01-24,0.888114477021448,0.00199645902283237,0.92,"0.89","0.95",0.92,0.002,0
"18",2021-01-25,0.906192722894435,0.00128732931690488,0.91,"0.88","0.94",0.91,0.001,0
"19",2021-01-26,0.924233804924981,0.00156708000450753,0.91,"0.88","0.94",0.92,0.003,0.01
"20",2021-01-27,0.909225652335094,0.000710391697319934,0.92,"0.89","0.95",0.92,0.002,0
"21",2021-01-28,0.919893697258812,0.00253394007823344,0.94,"0.91","0.97",0.94,0.002,0
"22",2021-01-29,0.922902173707425,0.00191144184165747,0.97,"0.93","1.00",0.96,0.001,-0.01
"23",2021-01-30,0.937726081042512,0.00187093011511022,0.98,"0.95","1.01",0.97,0.001,-0.01
"24",2021-01-31,0.960479861124019,0.00144428798337305,0.97,"0.93","1.00",0.98,0.001,0.01
"25",2021-02-01,0.974514848230741,0.00138930776300466,0.94,"0.91","0.97",0.95,0.002,0.01
"26",2021-02-02,0.979403038254575,0.00126665724009815,0.93,"0.90","0.96",0.93,0.002,0
"27",2021-02-03,0.945206846362664,0.00182157050826347,0.94,"0.91","0.97",0.93,0.001,-0.01
"28",2021-02-04,0.932947503008157,0.00184911515051956,0.96,"0.93","0.99",0.94,0.002,-0.02
"29",2021-02-05,0.933295996854876,0.00145244860997239,0.99,"0.96","1.03",0.97,0.002,-0.02
"30",2021-02-06,0.944855923096959,0.00181990187333311,1.02,"0.99","1.06",1,0.003,-0.02
"31",2021-02-07,0.973479362759704,0.00190084195220417,1.03,"0.99","1.06",1.02,0.002,-0.01
"32",2021-02-08,1.00041198339686,0.00267175898476245,1.02,"0.99","1.06",1.02,0.002,0
"33",2021-02-09,1.01916666878206,0.00188946171563079,1.03,"1.00","1.06",1.04,0.002,0.01
"34",2021-02-10,1.02293539828108,0.00189577958604899,1.06,"1.03","1.09",1.07,0.002,0.01
"35",2021-02-11,1.03685976959898,0.00172013160932573,1.1,"1.07","1.14",1.1,0.002,0
"36",2021-02-12,1.06545763623471,0.00230138318849228,1.14,"1.11","1.18",1.14,0.002,0
"37",2021-02-13,1.10108351246404,0.00227243545980533,1.16,"1.13","1.20",1.17,0.001,0.01
"38",2021-02-14,1.14104925559652,0.00239225157512878,1.15,"1.11","1.18",1.17,0.002,0.02
"39",2021-02-15,1.17136087756074,0.00117916366963741,1.11,"1.08","1.14",1.13,0.002,0.02
"40",2021-02-16,1.16731090687128,0.0016479901994804,1.07,"1.04","1.10",1.1,0.002,0.03
"41",2021-02-17,1.12706873674507,0.00172049611430059,1.05,"1.02","1.08",1.06,0.001,0.01
"42",2021-02-18,1.09728911220218,0.00216394290885116,1.04,"1.01","1.07",1.04,0.001,0
"43",2021-02-19,1.06363136576433,0.00143200314948581,1.04,"1.01","1.07",1.02,0.002,-0.02
"44",2021-02-20,1.04066474028211,0.00137151154067126,1.03,"1.00","1.06",1.01,0.001,-0.02
