"","dates","Mean(R)","Std(R)","Rt_avg","Rt_low","Rt_up","R_lagged","R_Std_lag","diff"
"1",2021-01-08,0.838431573199301,0.00138411853930736,0.92,"0.89","0.96",0.91,0.001,-0.01
"2",2021-01-09,0.868381259392987,0.00137128006942159,0.94,"0.91","0.98",0.94,0.001,0
"3",2021-01-10,0.913533132876085,0.00118111079439441,0.94,"0.90","0.98",0.95,0.001,0.01
"4",2021-01-11,0.942401227018477,0.00133725525235309,0.92,"0.89","0.96",0.93,0.001,0.01
"5",2021-01-12,0.951922033591175,0.00101012271100249,0.92,"0.89","0.95",0.93,0.001,0.01
"6",2021-01-13,0.932682844466129,0.00114410790257389,0.93,"0.89","0.97",0.93,0.001,0
"7",2021-01-14,0.930930589751326,0.000762406240780107,0.95,"0.91","0.99",0.94,0.001,-0.01
"8",2021-01-15,0.928474974993611,0.000869980503338198,0.96,"0.93","1.00",0.95,0.001,-0.01
"9",2021-01-16,0.942220833160548,0.000959607231320326,0.97,"0.93","1.01",0.96,0.001,-0.01
"10",2021-01-17,0.953514594291553,0.00112433096316009,0.94,"0.90","0.98",0.95,0.001,0.01
"11",2021-01-18,0.958350532896085,0.0013201621000554,0.9,"0.87","0.94",0.91,0.002,0.01
"12",2021-01-19,0.950014139201477,0.0013540860033246,0.88,"0.84","0.91",0.89,0.002,0.01
"13",2021-01-20,0.90545094138451,0.00169454046278741,0.87,"0.84","0.91",0.87,0.001,0
"14",2021-01-21,0.887178472322014,0.00193167069789094,0.88,"0.84","0.92",0.87,0.001,-0.01
"15",2021-01-22,0.867062897218297,0.00124556343003542,0.9,"0.86","0.94",0.89,0.002,-0.01
"16",2021-01-23,0.870771911329837,0.00107314786032477,0.92,"0.88","0.96",0.91,0.002,-0.01
"17",2021-01-24,0.888152081662035,0.0015834861270713,0.92,"0.87","0.96",0.92,0.002,0
"18",2021-01-25,0.906172017196857,0.0020088706831795,0.91,"0.87","0.95",0.91,0.002,0
"19",2021-01-26,0.924166007438909,0.00171745053612583,0.91,"0.87","0.95",0.92,0.002,0.01
